platform,ad_id,timestamp_utc,impressions,clicks,spend,currency,pipeline_status,ad_lifecycle_status,video_views,device_type
meta,meta_ad_718,2025-10-23 17:00:00+00:00,197,3,0.19946,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_442,2025-10-19 00:00:00+00:00,442,11,0.099349,USD,PUBLISHED,LIMITED,0,mobile
meta,meta_ad_1287,2025-09-20 23:00:00+00:00,156,12,0.04372,USD,ENRICHED,PAUSED,0,mobile
meta,meta_ad_572,2025-09-29 21:00:00+00:00,79,2,0.065824,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_197,2025-12-10 09:00:00+00:00,105,2,0.0758350482997229,USD,VALIDATED,PAUSED,0,desktop
meta,meta_ad_1091,2025-09-23 23:00:00+00:00,230,2,0.35862,USD,PUBLISHED,ACTIVE,44,mobile
meta,meta_ad_1449,2025-12-08 19:00:00+00:00,292,10,0.240808,USD,ENRICHED,LIMITED,0,mobile
meta,meta_ad_1151,2025-11-14 04:00:00+00:00,434,14,0.977549,USD,ENRICHED,PAUSED,0,mobile
meta,meta_ad_1131,2025-10-01 10:00:00+00:00,89,1,0.130017,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_1111,2025-10-20 19:00:00+00:00,191,4,0.035863,USD,RECEIVED,ACTIVE,29,desktop
meta,meta_ad_250,2025-09-26 06:00:00+00:00,75,1,0.094936,USD,ENRICHED,ACTIVE,0,desktop
meta,meta_ad_952,2025-11-17 00:00:00+00:00,558,30,0.245395,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_95,2025-11-26 23:00:00+00:00,37,0,0.006461,USD,ENRICHED,DRAFT,1,mobile
meta,meta_ad_677,2026-01-12 21:00:00+00:00,133,3,0.057999,USD,PUBLISHED,ACTIVE,0,desktop
meta,meta_ad_433,2025-12-08 09:00:00+00:00,49,53,0.058705,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_1199,2026-01-03 20:00:00+00:00,281,14,0.051129,USD,ENRICHED,ACTIVE,25,desktop
meta,meta_ad_617,2025-10-04 12:00:00+00:00,605,16,0.115455,USD,PUBLISHED,ACTIVE,0,unknown
meta,meta_ad_466,2025-12-31 09:00:00+00:00,42,4,-0.017587,USD,ENRICHED,ACTIVE,9,desktop
meta,meta_ad_519,2025-11-22 08:00:00+00:00,41,0,0.049223,USD,ENRICHED,ACTIVE,10,desktop
meta,meta_ad_321,2025-12-26 01:00:00+00:00,760,19,0.641631,USD,ENRICHED,PAUSED,0,desktop
meta,meta_ad_173,2025-12-09 06:00:00+00:00,267,3,0.066529,USD,ENRICHED,PAUSED,0,mobile
meta,meta_ad_1492,2025-10-07 23:00:00+00:00,125,0,0.162418,USD,RECEIVED,ACTIVE,0,desktop
meta,meta_ad_667,2025-11-12 18:00:00+00:00,151,5,0.103624,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_662,2025-11-29 07:00:00+00:00,93,1,0.074169,USD,ENRICHED,ACTIVE,4,desktop
meta,meta_ad_340,2025-12-15 17:00:00+00:00,58,3,0.07062,USD,ENRICHED,ACTIVE,26,desktop
meta,meta_ad_1078,2025-11-22 14:00:00+00:00,863,6,0.343545,USD,PUBLISHED,ACTIVE,108,desktop
meta,meta_ad_145,2025-12-29 00:00:00+00:00,95,3,0.016854,USD,PUBLISHED,ACTIVE,18,mobile
meta,meta_ad_254,2025-12-22 02:00:00+00:00,233,7,0.0011723683484479658,USD,PUBLISHED,ACTIVE,0,desktop
meta,meta_ad_1484,2025-12-01 09:00:00+00:00,377,8,0.264271,USD,ENRICHED,ACTIVE,16,unknown
meta,meta_ad_7,2025-11-05 06:00:00+00:00,205,3,0.122613,USD,RECEIVED,ACTIVE,0,mobile
meta,meta_ad_1164,2025-12-18 04:00:00+00:00,192,25,0.104632,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_854,2025-12-03 15:00:00+00:00,330,7,0.22732,USD,RECEIVED,ACTIVE,36,mobile
meta,meta_ad_730,2026-01-13 07:00:00+00:00,80,0,0.003677,USD,RECEIVED,ACTIVE,21,unknown
meta,meta_ad_702,2025-12-05 17:00:00+00:00,195,8,0.401774,USD,VALIDATED,ACTIVE,39,mobile
meta,meta_ad_1408,2025-10-24 19:00:00+00:00,376,10,0.098649,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_419,2025-10-10 07:00:00+00:00,809,24,0.094879,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_792,2026-01-02 16:00:00+00:00,114,1,0.047548,USD,PUBLISHED,ACTIVE,20,mobile
meta,meta_ad_654,2026-01-16 18:00:00+00:00,348,4,0.121108,USD,VALIDATED,PAUSED,0,unknown
meta,meta_ad_624,2025-11-15 22:00:00+00:00,401,7,0.133052,USD,PUBLISHED,PAUSED,0,mobile
meta,meta_ad_1484,2025-11-17 04:00:00+00:00,503,33,0.842255,USD,VALIDATED,ACTIVE,44,unknown
meta,meta_ad_767,2025-11-02 11:00:00+00:00,287,53,0.350026,USD,PUBLISHED,DISAPPROVED,0,unknown
meta,meta_ad_862,2025-11-04 02:00:00+00:00,218,1,0.014818,USD,ENRICHED,ACTIVE,52,desktop
meta,meta_ad_1020,2025-12-21 06:00:00+00:00,55,1,0.006465,USD,PUBLISHED,PAUSED,8,unknown
meta,meta_ad_680,2025-12-25 18:00:00+00:00,278,2,0.083118,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_309,2026-01-16 21:00:00+00:00,82,0,0.014925,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_564,2026-01-16 07:00:00+00:00,86,0,0.247242,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_1439,2025-10-03 04:00:00+00:00,71,13,0.00503,USD,ENRICHED,ACTIVE,5,mobile
meta,meta_ad_499,2025-11-22 21:00:00+00:00,677,10,0.02845072270972033,USD,RECEIVED,ACTIVE,157,mobile
meta,meta_ad_151,2026-01-11 17:00:00+00:00,441,1,0.267121,USD,ENRICHED,PAUSED,0,unknown
meta,meta_ad_1478,2025-12-05 18:00:00+00:00,141,1,0.031385,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_1430,2025-11-06 09:00:00+00:00,241,5,0.046345,USD,ENRICHED,ACTIVE,14,mobile
meta,meta_ad_210,2025-10-14 08:00:00+00:00,286,34,0.269955,USD,PUBLISHED,PAUSED,76,unknown
meta,meta_ad_627,2026-01-05 04:00:00+00:00,118,2,0.066986,USD,VALIDATED,ACTIVE,22,unknown
meta,meta_ad_243,2025-12-06 14:00:00+00:00,40,2,0.01992,USD,VALIDATED,ACTIVE,4,unknown
meta,meta_ad_287,2025-11-13 02:00:00+00:00,59,1,0.06566,USD,ENRICHED,ACTIVE,3,unknown
meta,meta_ad_391,2025-11-09 02:00:00+00:00,68,7,0.056043,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_1084,2025-10-12 06:00:00+00:00,452,16,0.95644,USD,VALIDATED,ACTIVE,78,mobile
meta,meta_ad_727,2025-12-28 11:00:00+00:00,384,12,0.249348,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_21,2025-09-23 11:00:00+00:00,551,49,0.394944,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_103,2025-11-25 01:00:00+00:00,217,1,0.002132398143414451,USD,ENRICHED,ACTIVE,33,desktop
meta,meta_ad_388,2025-12-25 13:00:00+00:00,362,18,0.265486,USD,VALIDATED,ACTIVE,41,mobile
meta,meta_ad_1057,2026-01-10 05:00:00+00:00,77,2,0.05295,USD,PUBLISHED,DISAPPROVED,0,desktop
meta,meta_ad_394,2025-12-26 08:00:00+00:00,141,6,0.062056,USD,ENRICHED,ACTIVE,18,desktop
meta,meta_ad_654,2025-11-28 03:00:00+00:00,535,27,0.455756,USD,VALIDATED,LIMITED,117,unknown
meta,meta_ad_1414,2025-10-21 10:00:00+00:00,241,0,0.122357,USD,VALIDATED,ACTIVE,54,mobile
meta,meta_ad_1471,2025-11-04 09:00:00+00:00,204,1,0.206194,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_476,2025-10-24 01:00:00+00:00,147,0,0.052291,USD,VALIDATED,ACTIVE,26,desktop
meta,meta_ad_366,2025-12-04 09:00:00+00:00,132,8,0.103032,USD,VALIDATED,ACTIVE,40,mobile
meta,meta_ad_739,2025-10-18 23:00:00+00:00,980,50,0.563705,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_256,2025-11-03 03:00:00+00:00,89,8,0.02126,USD,ENRICHED,PAUSED,0,desktop
meta,meta_ad_243,2025-11-04 11:00:00+00:00,248,23,0.514041,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_32,2026-01-04 02:00:00+00:00,55,0,0.01957,USD,ENRICHED,ARCHIVED,0,desktop
meta,meta_ad_1306,2025-09-22 22:00:00+00:00,123,7,0.152721,USD,ENRICHED,LIMITED,10,mobile
meta,meta_ad_697,2025-11-23 07:00:00+00:00,256,12,0.058694,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_454,2025-11-14 10:00:00+00:00,437,17,0.048088,USD,VALIDATED,PAUSED,32,mobile
meta,meta_ad_1075,2025-12-13 10:00:00+00:00,135,2,0.089619,USD,VALIDATED,ACTIVE,57,mobile
meta,meta_ad_512,2025-10-22 06:00:00+00:00,100,6,0.001307234672263719,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_531,2025-10-27 11:00:00+00:00,131,1,0.069083,USD,PUBLISHED,ACTIVE,17,unknown
meta,meta_ad_1105,2025-11-14 12:00:00+00:00,53,0,0.001874,USD,RECEIVED,ACTIVE,16,mobile
meta,meta_ad_656,2025-12-31 05:00:00+00:00,63,4,0.102894,USD,PUBLISHED,ACTIVE,15,mobile
meta,meta_ad_324,2025-12-26 11:00:00+00:00,205,10,0.313196,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_1375,2025-09-24 02:00:00+00:00,112,1,0.12751,USD,PUBLISHED,ACTIVE,9,desktop
meta,meta_ad_552,2025-10-20 10:00:00+00:00,24,0,0.004099,USD,RECEIVED,PAUSED,0,mobile
meta,meta_ad_1337,2026-01-10 14:00:00+00:00,393,13,0.145474,USD,VALIDATED,ACTIVE,62,mobile
meta,meta_ad_1089,2026-01-17 00:00:00+00:00,263,3,0.251906,USD,ENRICHED,PAUSED,70,desktop
meta,meta_ad_353,2025-10-08 03:00:00+00:00,119,3,0.045787,USD,RECEIVED,ACTIVE,0,desktop
meta,meta_ad_1446,2025-10-11 03:00:00+00:00,145,2,0.174213,USD,PUBLISHED,ARCHIVED,0,mobile
meta,meta_ad_1353,2025-11-29 14:00:00+00:00,86,2,0.103711,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_1417,2025-12-25 17:00:00+00:00,280,8,0.223507,USD,ENRICHED,ACTIVE,0,desktop
meta,meta_ad_1224,2025-10-18 13:00:00+00:00,271,21,0.116069,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_701,2025-10-09 14:00:00+00:00,143,1,0.108387,USD,VALIDATED,LIMITED,0,mobile
meta,meta_ad_1295,2025-12-15 01:00:00+00:00,489,9,0.689536,USD,RECEIVED,ACTIVE,14,desktop
meta,meta_ad_919,2025-10-17 16:00:00+00:00,60,1,0.005361,USD,VALIDATED,ACTIVE,0,unknown
meta,meta_ad_1022,2025-12-19 05:00:00+00:00,71,1,0.045004,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_886,2025-10-23 11:00:00+00:00,155,1,0.044892,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_945,2025-10-12 00:00:00+00:00,213,4,0.016552,USD,RECEIVED,ACTIVE,22,desktop
meta,meta_ad_607,2025-11-30 21:00:00+00:00,586,18,0.130334,USD,PUBLISHED,LIMITED,0,mobile
meta,meta_ad_1069,2025-11-09 06:00:00+00:00,342,29,0.308548,USD,PUBLISHED,PAUSED,0,desktop
meta,meta_ad_379,2025-10-25 13:00:00+00:00,240,7,0.298392,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_1373,2025-11-07 17:00:00+00:00,321,9,0.026305,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_557,2025-12-15 02:00:00+00:00,129,10,0.016282,USD,ENRICHED,ACTIVE,33,desktop
meta,meta_ad_1405,2025-09-27 22:00:00+00:00,1004,75,1.936629,USD,VALIDATED,ARCHIVED,0,desktop
meta,meta_ad_376,2025-12-07 16:00:00+00:00,341,5,0.0674300507963357,USD,VALIDATED,ACTIVE,49,mobile
meta,meta_ad_567,2025-10-16 00:00:00+00:00,86,1,0.129281,USD,ENRICHED,ACTIVE,4,mobile
meta,meta_ad_55,2025-10-28 07:00:00+00:00,417,21,0.547201,USD,PUBLISHED,ACTIVE,0,unknown
meta,meta_ad_389,2026-01-01 06:00:00+00:00,388,13,0.127602,USD,ENRICHED,ACTIVE,0,unknown
meta,meta_ad_501,2025-10-14 03:00:00+00:00,157,2,0.050459,USD,VALIDATED,ARCHIVED,10,desktop
meta,meta_ad_59,2025-12-04 01:00:00+00:00,355,1,0.31647,USD,VALIDATED,DISAPPROVED,35,mobile
meta,meta_ad_1332,2025-10-04 07:00:00+00:00,63,1,0.024611,USD,PUBLISHED,ARCHIVED,0,desktop
meta,meta_ad_365,2026-01-01 20:00:00+00:00,165,1,0.015771,USD,VALIDATED,DRAFT,0,desktop
meta,meta_ad_18,2026-01-14 19:00:00+00:00,765,17,0.168785,USD,RECEIVED,ACTIVE,0,desktop
meta,meta_ad_1437,2025-10-22 06:00:00+00:00,260,12,0.002139088155572955,USD,VALIDATED,LIMITED,0,mobile
meta,meta_ad_185,2025-12-14 01:00:00+00:00,84,4,0.075628,USD,VALIDATED,DRAFT,17,desktop
meta,meta_ad_586,2026-01-13 22:00:00+00:00,281,15,0.057765,USD,ENRICHED,ACTIVE,35,mobile
meta,meta_ad_1100,2025-11-30 17:00:00+00:00,112,4,0.053616,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_1099,2026-01-02 10:00:00+00:00,988,18,1.26411,USD,VALIDATED,LIMITED,0,unknown
meta,meta_ad_369,2025-09-30 18:00:00+00:00,296,11,0.094004,USD,PUBLISHED,PAUSED,125,mobile
meta,meta_ad_587,2025-12-24 15:00:00+00:00,124,5,0.11121,USD,ENRICHED,ACTIVE,28,desktop
meta,meta_ad_399,2025-10-09 04:00:00+00:00,109,0,0.072207,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_1066,2025-10-12 17:00:00+00:00,118,7,0.087933,USD,RECEIVED,ACTIVE,0,mobile
meta,meta_ad_837,2025-12-02 07:00:00+00:00,161,5,0.007867,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_1031,2025-11-25 12:00:00+00:00,295,1,0.135728,USD,ENRICHED,ACTIVE,0,desktop
meta,meta_ad_1148,2026-01-10 17:00:00+00:00,111,0,0.142415,USD,VALIDATED,ACTIVE,33,desktop
meta,meta_ad_703,2025-10-06 05:00:00+00:00,147,1,0.013007,USD,RECEIVED,ACTIVE,0,unknown
meta,meta_ad_1172,2025-12-11 19:00:00+00:00,166,8,0.194963,USD,VALIDATED,ARCHIVED,32,mobile
meta,meta_ad_774,2025-12-02 20:00:00+00:00,235,3,0.052751,USD,ENRICHED,DISAPPROVED,0,mobile
meta,meta_ad_1393,2026-01-01 18:00:00+00:00,179,1,0.137472,USD,PUBLISHED,DRAFT,85,unknown
meta,meta_ad_533,2025-11-21 18:00:00+00:00,148,3,0.030218,USD,VALIDATED,LIMITED,0,mobile
meta,meta_ad_96,2025-11-09 21:00:00+00:00,77,0,0.028726,USD,PUBLISHED,PAUSED,18,unknown
meta,meta_ad_772,2025-10-14 11:00:00+00:00,161,3,0.029522,USD,ENRICHED,DISAPPROVED,63,desktop
meta,meta_ad_429,2025-11-06 13:00:00+00:00,126,8,0.173214,USD,PUBLISHED,ACTIVE,3,mobile
meta,meta_ad_328,2025-12-25 19:00:00+00:00,624,25,0.546141,USD,PUBLISHED,ACTIVE,148,unknown
meta,meta_ad_693,2025-10-23 21:00:00+00:00,619,5,0.450067,USD,PUBLISHED,LIMITED,172,desktop
meta,meta_ad_1106,2025-10-28 05:00:00+00:00,249,9,0.281185,USD,ENRICHED,ACTIVE,117,mobile
meta,meta_ad_1406,2025-10-15 10:00:00+00:00,131,7,0.047718,USD,VALIDATED,ACTIVE,0,unknown
meta,meta_ad_20,2025-12-22 11:00:00+00:00,158,28,0.133979,USD,VALIDATED,DRAFT,0,desktop
meta,meta_ad_875,2025-12-23 17:00:00+00:00,86,1,0.050298,USD,ENRICHED,ARCHIVED,10,unknown
meta,meta_ad_1410,2025-10-13 11:00:00+00:00,1356,50,1.357436,USD,ENRICHED,PAUSED,0,unknown
meta,meta_ad_942,2025-11-16 21:00:00+00:00,233,14,0.083968,USD,RECEIVED,ARCHIVED,56,mobile
meta,meta_ad_1121,2026-01-06 03:00:00+00:00,165,4,0.082526,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_1278,2025-09-30 14:00:00+00:00,183,10,0.026855,USD,PUBLISHED,PAUSED,27,mobile
meta,meta_ad_1038,2025-11-13 01:00:00+00:00,331,7,0.096092,USD,VALIDATED,LIMITED,0,unknown
meta,meta_ad_1474,2025-11-21 15:00:00+00:00,183,1,0.077573,USD,VALIDATED,DISAPPROVED,0,unknown
meta,meta_ad_82,2025-12-29 14:00:00+00:00,250,11,0.148412,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_172,2025-11-22 02:00:00+00:00,125,4,0.051602,USD,VALIDATED,DISAPPROVED,7,mobile
meta,meta_ad_650,2025-12-26 10:00:00+00:00,135,2,0.050962,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_1442,2025-10-16 05:00:00+00:00,125,6,0.090167,USD,VALIDATED,ACTIVE,0,unknown
meta,meta_ad_1288,2025-10-02 17:00:00+00:00,20,0,0.018038,USD,ENRICHED,PAUSED,0,desktop
meta,meta_ad_1451,2025-12-11 03:00:00+00:00,247,8,0.100476,USD,ENRICHED,ACTIVE,0,desktop
meta,meta_ad_1468,2025-09-22 03:00:00+00:00,81,4,0.031077,USD,ENRICHED,ACTIVE,2,desktop
meta,meta_ad_990,2025-12-26 21:00:00+00:00,94,2,0.00041819786933659363,USD,PUBLISHED,ACTIVE,0,desktop
meta,meta_ad_1406,2025-10-10 07:00:00+00:00,143,7,0.092455,USD,ENRICHED,ACTIVE,0,desktop
meta,meta_ad_1124,2026-01-14 20:00:00+00:00,438,7,0.82233,USD,PUBLISHED,DRAFT,46,unknown
meta,meta_ad_252,2025-11-21 07:00:00+00:00,263,20,0.217016,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_110,2026-01-16 22:00:00+00:00,101,2,0.06306,USD,ENRICHED,ACTIVE,0,unknown
meta,meta_ad_859,2026-01-02 01:00:00+00:00,499,28,0.158205,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_357,2025-11-23 09:00:00+00:00,146,3,0.17549,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_746,2025-12-07 10:00:00+00:00,165,1,0.068724,USD,RECEIVED,ACTIVE,17,mobile
meta,meta_ad_954,2025-12-06 12:00:00+00:00,124,6,0.159206,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_25,2025-09-20 08:00:00+00:00,59,2,0.05084,USD,PUBLISHED,ACTIVE,0,desktop
meta,meta_ad_733,2025-10-09 15:00:00+00:00,505,7,0.869708,USD,PUBLISHED,PAUSED,6,mobile
meta,meta_ad_1441,2025-12-13 02:00:00+00:00,68,0,0.030588,USD,ENRICHED,ACTIVE,22,desktop
meta,meta_ad_1357,2025-11-02 15:00:00+00:00,89,1,0.056776,USD,VALIDATED,ACTIVE,20,mobile
meta,meta_ad_341,2025-10-27 15:00:00+00:00,209,2,0.195971,USD,PUBLISHED,ACTIVE,51,desktop
meta,meta_ad_675,2025-11-30 18:00:00+00:00,102,5,0.07069,USD,ENRICHED,PAUSED,0,desktop
meta,meta_ad_412,2025-09-21 16:00:00+00:00,83,7,0.035715,USD,ENRICHED,ACTIVE,25,desktop
meta,meta_ad_620,2026-01-04 12:00:00+00:00,50,0,0.031337,USD,PUBLISHED,LIMITED,15,mobile
meta,meta_ad_1433,2025-10-06 05:00:00+00:00,611,44,0.350633,USD,VALIDATED,PAUSED,54,mobile
meta,meta_ad_1209,2025-10-18 00:00:00+00:00,260,5,0.217928,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_726,2025-12-21 13:00:00+00:00,77,0,0.05161,USD,RECEIVED,ACTIVE,0,mobile
meta,meta_ad_556,2025-11-23 11:00:00+00:00,83,10,0.008468,USD,PUBLISHED,ACTIVE,1,mobile
meta,meta_ad_700,2025-12-02 10:00:00+00:00,134,7,0.152892,USD,ENRICHED,ACTIVE,33,mobile
meta,meta_ad_877,2025-12-08 23:00:00+00:00,128,5,0.036344,USD,PUBLISHED,ACTIVE,0,desktop
meta,meta_ad_761,2026-01-04 10:00:00+00:00,99,0,0.03197,USD,RECEIVED,ACTIVE,0,unknown
meta,meta_ad_646,2025-12-25 18:00:00+00:00,27,0,0.015078,USD,ENRICHED,ARCHIVED,0,desktop
meta,meta_ad_47,2025-11-22 16:00:00+00:00,187,4,0.123464,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_698,2025-12-20 12:00:00+00:00,81,0,0.041197,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_1319,2025-11-09 13:00:00+00:00,220,1,0.084405,USD,ENRICHED,DRAFT,0,unknown
meta,meta_ad_446,2025-12-11 07:00:00+00:00,206,0,0.00605228859893857,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_887,2025-12-27 15:00:00+00:00,97,3,0.078886,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_1061,2025-12-26 09:00:00+00:00,209,1,0.206695,USD,PUBLISHED,ACTIVE,0,desktop
meta,meta_ad_1132,2025-10-22 18:00:00+00:00,236,12,0.296467,USD,ENRICHED,PAUSED,99,mobile
meta,meta_ad_1189,2025-12-06 14:00:00+00:00,111,9,0.056021,USD,ENRICHED,ACTIVE,10,unknown
meta,meta_ad_339,2026-01-15 10:00:00+00:00,329,34,0.174794,USD,RECEIVED,DRAFT,0,unknown
meta,meta_ad_796,2025-10-17 23:00:00+00:00,187,8,0.090405,USD,VALIDATED,DISAPPROVED,38,desktop
meta,meta_ad_722,2025-10-20 08:00:00+00:00,294,15,0.517358,USD,ENRICHED,ACTIVE,0,desktop
meta,meta_ad_1237,2025-11-15 19:00:00+00:00,75,5,0.067223,USD,ENRICHED,ACTIVE,0,unknown
meta,meta_ad_326,2025-11-13 06:00:00+00:00,285,15,0.445312,USD,RECEIVED,ACTIVE,0,desktop
meta,meta_ad_107,2026-01-14 22:00:00+00:00,140,2,0.102062,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_950,2026-01-11 23:00:00+00:00,367,36,0.024648,USD,VALIDATED,DRAFT,0,desktop
meta,meta_ad_485,2025-10-25 15:00:00+00:00,190,2,0.318383,USD,ENRICHED,ACTIVE,0,desktop
meta,meta_ad_596,2025-09-29 13:00:00+00:00,181,5,0.118103,USD,VALIDATED,ACTIVE,18,desktop
meta,meta_ad_1028,2025-12-29 22:00:00+00:00,59,2,0.077852,USD,VALIDATED,PAUSED,4,mobile
meta,meta_ad_827,2025-11-14 14:00:00+00:00,160,4,0.095789,USD,PUBLISHED,DRAFT,0,desktop
meta,meta_ad_681,2025-12-05 20:00:00+00:00,277,4,0.220615,USD,ENRICHED,DISAPPROVED,0,desktop
meta,meta_ad_1141,2026-01-05 22:00:00+00:00,296,9,0.256584,USD,RECEIVED,ACTIVE,0,desktop
meta,meta_ad_1066,2025-12-03 23:00:00+00:00,208,17,0.072881,USD,VALIDATED,PAUSED,80,desktop
meta,meta_ad_1479,2025-10-15 09:00:00+00:00,105,8,0.070417,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_563,2026-01-03 05:00:00+00:00,71,1,0.056475,USD,ENRICHED,LIMITED,11,desktop
meta,meta_ad_837,2025-12-13 06:00:00+00:00,558,23,0.05622,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_203,2025-10-15 14:00:00+00:00,240,3,0.039739,USD,VALIDATED,ACTIVE,47,mobile
meta,meta_ad_105,2025-10-09 05:00:00+00:00,89,4,0.059123,USD,VALIDATED,LIMITED,0,mobile
meta,meta_ad_312,2025-11-19 14:00:00+00:00,125,9,0.037079,USD,ENRICHED,PAUSED,0,unknown
meta,meta_ad_1143,2025-10-20 04:00:00+00:00,102,1,0.14297,USD,RECEIVED,ACTIVE,0,unknown
meta,meta_ad_45,2025-11-07 22:00:00+00:00,198,6,0.074131,USD,PUBLISHED,ACTIVE,36,desktop
meta,meta_ad_154,2025-11-05 16:00:00+00:00,143,21,0.065567,USD,RECEIVED,ACTIVE,0,mobile
meta,meta_ad_64,2025-11-06 06:00:00+00:00,159,1,0.060483,USD,ENRICHED,ACTIVE,0,mobile
meta,meta_ad_298,2025-09-22 01:00:00+00:00,182,10,0.076561,USD,VALIDATED,ACTIVE,16,unknown
meta,meta_ad_1093,2025-12-03 15:00:00+00:00,259,8,0.158863,USD,VALIDATED,LIMITED,26,unknown
meta,meta_ad_125,2025-11-21 03:00:00+00:00,48,1,0.024409,USD,ENRICHED,PAUSED,13,desktop
meta,meta_ad_837,2025-12-01 23:00:00+00:00,20,3,0.005828,USD,ENRICHED,ARCHIVED,7,mobile
meta,meta_ad_617,2025-10-14 10:00:00+00:00,137,3,0.034878,USD,PUBLISHED,ACTIVE,0,desktop
meta,meta_ad_924,2025-11-25 12:00:00+00:00,149,2,0.168131,USD,ENRICHED,PAUSED,0,desktop
meta,meta_ad_1400,2025-12-24 07:00:00+00:00,232,5,0.369525,USD,ENRICHED,ACTIVE,34,unknown
meta,meta_ad_1425,2025-11-05 02:00:00+00:00,250,34,0.272651,USD,PUBLISHED,ACTIVE,0,desktop
meta,meta_ad_1399,2025-10-28 09:00:00+00:00,184,4,0.270319,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_1008,2025-12-19 08:00:00+00:00,335,19,0.204811,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_627,2025-10-07 15:00:00+00:00,217,11,0.042726,USD,ENRICHED,ACTIVE,46,desktop
meta,meta_ad_367,2025-12-06 17:00:00+00:00,68,4,0.036101,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_649,2025-11-25 02:00:00+00:00,526,33,1.014271,USD,ENRICHED,ACTIVE,0,desktop
meta,meta_ad_190,2025-11-17 06:00:00+00:00,176,10,0.089273,USD,PUBLISHED,ACTIVE,0,mobile
meta,meta_ad_1166,2025-12-14 18:00:00+00:00,93,1,0.140982,USD,VALIDATED,ACTIVE,0,mobile
meta,meta_ad_408,2025-11-09 16:00:00+00:00,194,9,0.172792,USD,ENRICHED,ACTIVE,0,unknown
meta,meta_ad_1013,2025-12-21 09:00:00+00:00,124,1,0.0013368142900393228,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_123,2025-09-29 22:00:00+00:00,77,5,0.15277,USD,VALIDATED,ACTIVE,0,desktop
meta,meta_ad_298,2025-10-24 09:00:00+00:00,270,400,0.108083,USD,VALIDATED,ACTIVE,19,unknown
meta,meta_ad_662,2026-01-02 21:00:00+00:00,196,0,0.164913,USD,VALIDATED,ACTIVE,28,mobile
meta,meta_ad_869,2025-12-07 21:00:00+00:00,363,4,0.191704,USD,PUBLISHED,PAUSED,66,mobile
meta,meta_ad_358,2025-12-08 23:00:00+00:00,183,254,0.015321,USD,PUBLISHED,LIMITED,0,mobile
