advertiser_id,campaign_id,adgroup_id,ad_id,video_id,stat_time_hour,timezone_offset,device_type,inventory_type,creative_type,video_length_seconds,views_2s,views_6s,views_25p,views_50p,views_75p,views_100p,avg_watch_seconds,impressions,clicks,cost,currency_code,ad_status,pipe_state,quarantine_reason,row_id,row_hash,source_file,ingested_at_utc
tt_adv_16,tt_camp_63,tt_group_138,tt_ad_1984,,2026-01-11 19:00:00,+0000,DESKTOP,IN_FEED,SPARK_AD,,35.0,32.0,29.0,17.0,8.0,8.0,,235,18,0.118755,AUD,ENABLE,QUAR,MISSING_VIDEO_DURATION,row_2k6kx9ya6n4o,hash_h0k2evbb1iary9,tiktok_20260111_19.csv,2026-01-11T19:07:00+00:00
tt_adv_3,tt_camp_21,tt_group_92,tt_ad_1035,tt_vid_153,2025-10-22 19:00:00,+0100,DESKTOP,SEARCH,SPARK_AD,8.0,80.0,88.0,95.0,51.0,40.0,20.0,2.23,244,4,0.124478,SGD,ENABLE,ENR,,row_iau0p9ou5rgw,hash_48uetxnq735mvx,tiktok_20251022_19.csv,2025-10-23T19:07:00+00:00
tt_adv_16,tt_camp_5,tt_group_236,tt_ad_16,tt_vid_343,2025-10-01 19:00:00,,DESKTOP,SPARK,SPARK_AD,90.0,10.0,14.0,9.0,11.0,1.0,8.0,36.28,258,5,-0.126727,USD,ENABLE,RECV,,row_x3rb6u2pdhbs,hash_n3ot625ncihbk7,tiktok_20251001_19.csv,2025-10-01T21:53:00+00:00
tt_adv_11,tt_camp_133,tt_group_478,tt_ad_211,,2025-11-06 02:00:00,+0800,UNKNOWN,TOPVIEW,VIDEO,15.0,20.0,16.0,11.0,5.0,11.0,6.0,1.41,169,9,-0.02238,PHP,PAUSE,RECV,,row_bp1pr8sib3pw,hash_r7oam24m839gra,tiktok_20251106_02.csv,2025-11-06T03:02:00+00:00
tt_adv_8,tt_camp_96,tt_group_147,tt_ad_839,tt_vid_2340,2025-12-20 01:00:00,+0100,DESKTOP,SEARCH,VIDEO_AD,8.0,30.0,17.0,14.0,29.0,10.0,4.0,1.43,159,0,0.190137,SGD,PAUSE,ENR,,row_vejfmui6hsfe,hash_7endjx81un3ywd,tiktok_20251220_01.csv,2025-12-20T03:29:00+00:00
tt_adv_9,tt_camp_142,tt_group_204,tt_ad_1676,,2025-12-14 01:00:00,+0800,UNKNOWN,SEARCH,SPARK_AD,,33.0,36.0,30.0,7.0,21.0,10.0,12.35,172,2,0.053252,PHP,ENABLE,QUAR,MISSING_VIDEO_DURATION,row_oj8sd3f3e3xq,hash_lnwb7amhe5w49m,tiktok_20251214_01.csv,2025-12-14T13:27:00+00:00
tt_adv_16,tt_camp_50,tt_group_125,tt_ad_1822,tt_vid_2383,2025-12-25 13:00:00,+0000,DESKTOP,IN_FEED,VIDEO,10.0,10.0,7.0,8.0,6.0,5.0,5.0,2.9,50,0,0.057627,PHP,ENABLE,ENR,,row_9iwutjy8q2p4,hash_60upjin5c3t0os,tiktok_20251225_13.csv,2025-12-27T13:30:00+00:00
tt_adv_8,tt_camp_111,tt_group_184,tt_ad_1359,tt_vid_1883,2025-12-19 06:00:00,+0000,DESKTOP,TOPVIEW,IMAGE,,,,,,,,,357,19,0.441925,USD,ENABLE,PUB,,row_7swlb5wem1xs,hash_eovh894a7v1fb8,tiktok_20251219_06.csv,2025-12-19T18:14:00+00:00
tt_adv_4,tt_camp_133,tt_group_134,tt_ad_290,tt_vid_614,2025-10-27 04:00:00,+0000,TABLET,TOPVIEW,IMAGE,,,,,,,,,59,1,0.014403,PHP,ARCHIVE,PUB,,row_fx69jzjzbwz7,hash_8hoema0vnd4s3z,tiktok_20251027_04.csv,2025-10-27T05:06:00+00:00
tt_adv_19,tt_camp_5,tt_group_64,tt_ad_1849,,2025-09-27 18:00:00,+0000,DESKTOP,IN_FEED,SPARK_AD,60.0,28.0,18.0,27.0,1.0,11.0,2.0,30.02,67,0,0.002862,USD,ENABLE,RECV,,row_y2gaol9erntp,hash_2tlur3folyj7bg,tiktok_20250927_18.csv,2025-09-27T19:38:00+00:00
tt_adv_4,tt_camp_66,tt_group_19,tt_ad_481,tt_vid_576,2025-10-03 07:00:00,+0000,UNKNOWN,SPARK,VIDEO_AD,15.0,78.0,70.0,75.0,71.0,34.0,48.0,3.11,493,5,0.265748,USD,ENABLE,ENR,,row_evnju6hfhl32,hash_rjht5zjg5bcin8,tiktok_20251003_07.csv,2025-10-03T07:14:00+00:00
tt_adv_5,tt_camp_65,tt_group_399,tt_ad_812,tt_vid_2017,2025-11-25 20:00:00,+0000,PHONE,SPARK,SPARK_AD,8.0,8.0,7.0,8.0,1.0,4.0,,2.7,46,0,0.062388,USD,ENABLE,ENR,,row_ikptpqhgrqcf,hash_7x7svyt4cdbtme,tiktok_20251125_20.csv,2025-11-25T22:19:00+00:00
tt_adv_9,tt_camp_88,tt_group_438,tt_ad_1232,,2025-12-19 13:00:00,+0000,ph0ne,SEARCH,IMAGE,,,,,,,,,459,3,0.079897,PHP,ENABLE,RECV,,row_9q1l26y4174x,hash_ey6u6apw0grj8x,tiktok_20251219_13.csv,2025-12-19T13:52:00+00:00
tt_adv_19,tt_camp_14,tt_group_477,tt_ad_1073,tt_vid_2468,2025-12-23 05:00:00,+0000,DESKTOP,IN_FEED,SPARK_AD,10.0,14.0,11.0,15.0,11.0,2.0,6.0,2.19,43,0,0.015418,USD,DRAFT,VALID,,row_3esaweggop69,hash_mmuddcsnfunokk,tiktok_20251223_05.csv,2025-12-23T07:43:00+00:00
tt_adv_19,tt_camp_40,tt_group_327,tt_ad_1160,tt_vid_2428,2026-01-08 02:00:00,+0800,UNKNOWN,TOPVIEW,SPARK_AD,30.0,11.0,10.0,16.0,11.0,16.0,21.0,16.94,136,7,0.302599,USD,ENABLE,PUB,,row_kjk8uhcu8vx1,hash_plnioz0f7eaz34,tiktok_20260108_02.csv,2026-01-08T03:06:00+00:00
tt_adv_1,tt_camp_92,tt_group_419,tt_ad_811,,2026-01-06 09:00:00,+0800,DESKTOP,IN_FEED,SPARK_AD,,29.0,33.0,41.0,7.0,20.0,4.0,2.29,137,8,0.078455,USD,ENABLE,QUAR,MISSING_VIDEO_DURATION,row_nmo020utqweo,hash_3s5ojkkth6oo61,tiktok_20260106_09.csv,2026-01-06T10:08:00+00:00
tt_adv_20,tt_camp_10,tt_group_205,tt_ad_1054,tt_vid_1334,2026-01-09 04:00:00,+0100,PHONE,SPARK,VIDEO_AD,12.0,17.0,22.0,2.0,7.0,16.0,0.0,5.49,193,1,0.126472,PHP,PAUSE,VALID,,row_bx6g7vai53q5,hash_bb8n9mx9ocjfw0,tiktok_20260109_04.csv,2026-01-11T04:50:00+00:00
tt_adv_19,tt_camp_84,tt_group_455,tt_ad_831,tt_vid_1519,2025-10-12 18:00:00,+0100,UNKNOWN,TOPVIEW,VIDEO,,25.0,22.0,26.0,20.0,3.0,9.0,,131,11,0.020069,USD,ENABLE,QUAR,MISSING_VIDEO_DURATION,row_e7qde6uv4pnq,hash_wbhzq47ninpyhk,tiktok_20251012_18.csv,2025-10-13T00:25:00+00:00
tt_adv_14,tt_camp_32,tt_group_385,tt_ad_49,tt_vid_1698,2026-01-11 06:00:00,+0100,ph0ne,IN_FEED,IMAGE,,,,,,,,,82,0,0.055118,PHP,ENABLE,PUB,,row_wsn80fac4uf5,hash_egmunnqk4b8tfg,tiktok_20260111_06.csv,2026-01-11T06:32:00+00:00
tt_adv_6,tt_camp_136,tt_group_369,tt_ad_1553,tt_vid_1273,2025-10-12 13:00:00,+0000,DESKTOP,SEARCH,SPARK_AD,45.0,14.0,59.0,60.0,35.0,0.0,66.0,36.43,158,4,0.095445,USD,ENABLE,ENR,,row_4tkj5aasz3o4,hash_56vzykix7enxnp,tiktok_20251012_13.csv,2025-10-12T19:27:00+00:00
tt_adv_14,tt_camp_133,tt_group_389,tt_ad_189,tt_vid_2717,2025-12-26 11:00:00,+0000,UNKNOWN,IN_FEED,VIDEO_AD,12.0,8.0,3.0,4.0,2.0,1.0,2.0,6.27,33,1,0.014723,PHP,ARCHIVE,VALID,,row_c2h6os9rgfmc,hash_ghmt36fqpkgvlk,tiktok_20251226_11.csv,2025-12-26T11:17:00+00:00
tt_adv_2,tt_camp_76,tt_group_292,tt_ad_700,tt_vid_1016,2025-10-13 13:00:00,+0100,PHONE,IN_FEED,IMAGE,,,,,,,,,73,0,0.04536,PHP,ENABLE,VALID,,row_wpfrd4pq21nd,hash_x0pf69b8idvot4,tiktok_20251013_13.csv,2025-10-15T13:16:00+00:00
tt_adv_2,tt_camp_129,tt_group_386,tt_ad_983,,2026-01-14 13:00:00,,ph0ne,SPARK,IMAGE,,,,,,,,,119,13,0.059029,USD,ENABLE,ENR,,row_08t7mhuoteg9,hash_tied8jhfwz6hmb,tiktok_20260114_13.csv,2026-01-14T14:11:00+00:00
tt_adv_19,tt_camp_50,tt_group_276,tt_ad_509,tt_vid_2664,2025-10-06 01:00:00,+0000,UNKNOWN,IN_FEED,IMAGE,,,,,,,,,255,0,0.160612,PHP,DRAFT,PUB,,row_yig90y6ucpsl,hash_u13jchvs7w9dte,tiktok_20251006_01.csv,2025-10-06T13:15:00+00:00
tt_adv_19,tt_camp_132,tt_group_175,tt_ad_736,,2025-09-25 16:00:00,,UNKNOWN,SEARCH,SPARK_AD,,6.0,5.0,2.0,2.0,2.0,0.0,,53,3,0.071373,USD,ENABLE,PUB,,row_imqn5kb0t27t,hash_djue692nulx0aw,tiktok_20250925_16.csv,2025-09-25T17:43:00+00:00
tt_adv_10,tt_camp_86,tt_group_42,tt_ad_1914,tt_vid_159,2025-12-18 00:00:00,,UNKNOWN,TOPVIEW,VIDEO_AD,,74.0,59.0,61.0,23.0,19.0,17.0,,213,9,0.189972,PHP,ARCHIVE,PUB,,row_bq6wk06l28y2,hash_nh9i4zsehz0cqa,tiktok_20251218_00.csv,2025-12-18T12:26:00+00:00
tt_adv_4,tt_camp_144,tt_group_78,tt_ad_879,,2025-09-19 09:00:00,+8,PHONE,IN_FEED,VIDEO_AD,30.0,3.0,6.0,5.0,2.0,1.0,3.0,18.52,59,0,0.045668,PHP,ENABLE,ENR,,row_pkvndrl5vukz,hash_y5ttjxkzvxix2y,tiktok_20250919_09.csv,2025-09-19T10:54:00+00:00
tt_adv_19,tt_camp_114,tt_group_280,tt_ad_757,tt_vid_615,2025-11-21 23:00:00,+0100,UNKNOWN,IN_FEED,VIDEO_AD,12.0,17.0,8.0,10.0,11.0,7.0,2.0,4.3,105,7,0.077105,USD,ENABLE,VALID,,row_9ld52m8h6haw,hash_j4kh4r1ue3ahd0,tiktok_20251121_23.csv,2025-11-21T23:10:00+00:00
tt_adv_9,tt_camp_89,tt_group_90,tt_ad_65,tt_vid_1653,2025-12-25 17:00:00,+0100,TABLET,SPARK,VIDEO,8.0,67.0,89.0,34.0,81.0,18.0,56.0,6.57,420,14,0.031534,USD,ENABLE,PUB,,row_l5ls5hydioa7,hash_64j9ijqxfvhsv6,tiktok_20251225_17.csv,2025-12-25T23:16:00+00:00
tt_adv_17,tt_camp_71,tt_group_187,tt_ad_1128,tt_vid_1514,2025-12-18 16:00:00,+8,DESKTOP,TOPVIEW,IMAGE,,,,,,,,,44,0,0.055999,USD,ENABLE,QUAR,,row_29oats75xc4t,hash_1pmiai73us1bmp,tiktok_20251218_16.csv,2025-12-19T16:44:00+00:00
tt_adv_13,tt_camp_24,tt_group_237,tt_ad_490,tt_vid_832,2025-12-17 20:00:00,+0800,DESKTOP,IN_FEED,VIDEO,12.0,27.0,23.0,8.0,20.0,8.0,18.0,10.49,134,2,0.088309,PHP,LIMITED,VALID,,row_xbupcwpt7dwu,hash_02aw433str1ajh,tiktok_20251217_20.csv,2025-12-18T02:30:00+00:00
tt_adv_6,tt_camp_139,tt_group_218,tt_ad_355,tt_vid_2200,2025-12-02 04:00:00,+0100,TABLET,SPARK,VIDEO_AD,30.0,8.0,4.0,7.0,7.0,2.0,0.0,23.3,79,8,0.04143,AUD,ENABLE,PUB,,row_0ai88jlrus29,hash_lyre73j03jnzrr,tiktok_20251202_04.csv,2025-12-02T06:00:00+00:00
tt_adv_18,tt_camp_69,tt_group_71,tt_ad_166,tt_vid_181,2025-09-20 17:00:00,,DESKTOP,TOPVIEW,VIDEO_AD,60.0,15.0,13.0,8.0,8.0,11.0,3.0,21.92,301,19,0.144132,USD,ENABLE,RECV,,row_pz1c7xf8z07c,hash_0k1urpboy8gjpq,tiktok_20250920_17.csv,2025-09-21T05:54:00+00:00
tt_adv_12,tt_camp_30,tt_group_108,tt_ad_1047,tt_vid_2436,2025-12-31 03:00:00,+0100,UNKNOWN,IN_FEED,IMAGE,,,,,,,,,422,1,0.095897,USD,ENABLE,RECV,,row_avauaycqn76w,hash_chni07je2zss5h,tiktok_20251231_03.csv,2025-12-31T03:12:00+00:00
tt_adv_15,tt_camp_160,tt_group_359,tt_ad_1035,tt_vid_2237,2025-10-14 14:00:00,+0000,DESKTOP,TOPVIEW,SPARK_AD,45.0,24.0,20.0,1.0,24.0,10.0,7.0,41.41,67,0,0.033724,AUD,ENABLE,VALID,,row_pemwbiuj67ts,hash_u6dk43778gu9k9,tiktok_20251014_14.csv,2025-10-14T20:17:00+00:00
tt_adv_14,tt_camp_111,tt_group_457,tt_ad_1535,tt_vid_411,2025-11-25 15:00:00,,TABLET,SEARCH,VIDEO,,5.0,4.0,6.0,0.0,0.0,2.0,,64,2,0.02211,USD,ARCHIVE,PUB,,row_iiohexpn44qq,hash_83qo93uwtjb736,tiktok_20251125_15.csv,2025-11-25T21:55:00+00:00
tt_adv_13,tt_camp_159,tt_group_420,tt_ad_1354,tt_vid_2755,2025-11-10 04:00:00,+0100,TABLET,SPARK,VIDEO_AD,90.0,93.0,49.0,89.0,21.0,41.0,58.0,51.09,410,21,0.695869,PHP,PAUSE,ENR,,row_5o2afn9fax9r,hash_12s2owbiocm0yt,tiktok_20251110_04.csv,2025-11-12T04:47:00+00:00
tt_adv_17,tt_camp_4,tt_group_433,tt_ad_1892,,2025-11-03 18:00:00,+0100,TABLET,SEARCH,VIDEO,90.0,33.0,29.0,16.0,9.0,15.0,5.0,21.4,274,23,0.057501,PHP,LIMITED,VALID,,row_9zv6s3261of3,hash_55a37k32agn277,tiktok_20251103_18.csv,2025-11-04T18:17:00+00:00
tt_adv_16,tt_camp_96,tt_group_12,tt_ad_1661,tt_vid_83,2025-10-18 10:00:00,+0100,PHONE,SEARCH,IMAGE,,,,,,,,,182,1,0.303126,SGD,ENABLE,VALID,,row_lrk8kloo5hax,hash_k26alg6kax7ff4,tiktok_20251018_10.csv,2025-10-18T10:12:00+00:00
tt_adv_18,tt_camp_44,tt_group_126,tt_ad_1680,tt_vid_2735,2025-10-28 13:00:00,+0100,TABLET,TOPVIEW,IMAGE,,,,,,,,,117,6,0.207745,USD,PAUSE,ENR,,row_nj7am9lvqotk,hash_3mr7cr1ds7iksm,tiktok_20251028_13.csv,2025-10-28T13:14:00+00:00
tt_adv_6,tt_camp_125,tt_group_112,tt_ad_377,tt_vid_92,2025-10-29 02:00:00,,UNKNOWN,SPARK,VIDEO_AD,60.0,9.0,5.0,11.0,2.0,2.0,,42.38,126,2,0.12559,USD,PAUSE,ENR,,row_23in8gt6s61m,hash_njyyso68wu91ee,tiktok_20251029_02.csv,2025-10-29T14:17:00+00:00
tt_adv_8,tt_camp_106,tt_group_344,tt_ad_568,,2025-11-05 03:00:00,,ph0ne,SPARK,SPARK_AD,45.0,14.0,21.0,15.0,13.0,7.0,1.0,22.02,63,1,0.101451,PHP,PAUSE,ENR,,row_rssfpo7m7j4i,hash_f95sdlenfz2hpy,tiktok_20251105_03.csv,2025-11-05T03:49:00+00:00
tt_adv_16,tt_camp_50,tt_group_108,tt_ad_431,tt_vid_2533,2025-11-23 19:00:00,+8,DESKTOP,SEARCH,SPARK_AD,10.0,13.0,19.0,9.0,4.0,9.0,0.0,4.0,84,0,0.066348,USD,LIMITED,VALID,,row_iddn55lth1xm,hash_x9m56o85i41j2f,tiktok_20251123_19.csv,2025-11-23T19:33:00+00:00
tt_adv_16,tt_camp_23,tt_group_263,tt_ad_251,tt_vid_616,2026-01-07 02:00:00,,ph0ne,IN_FEED,VIDEO,60.0,1.0,0.0,1.0,1.0,1.0,0.0,24.3,47,1,0.010529,AUD,ENABLE,ENR,,row_q98kqh8kl8j7,hash_t8pwojh868e523,tiktok_20260107_02.csv,2026-01-07T02:58:00+00:00
tt_adv_15,tt_camp_86,tt_group_47,tt_ad_750,tt_vid_2473,2025-12-30 14:00:00,,ph0ne,SPARK,VIDEO_AD,10.0,17.0,15.0,16.0,7.0,4.0,10.0,2.96,83,2,0.046585,USD,ENABLE,ENR,,row_9cyovf0fxnwc,hash_2a9ohxxoo07gyn,tiktok_20251230_14.csv,2025-12-30T15:03:00+00:00
tt_adv_4,tt_camp_158,tt_group_136,tt_ad_1273,tt_vid_2540,2025-11-08 00:00:00,+8,UNKNOWN,TOPVIEW,VIDEO_AD,6.0,23.0,31.0,31.0,12.0,0.0,9.0,1.56,242,8,0.219741,PHP,ENABLE,ENR,,row_07f0hs1x9u6c,hash_90xy70cr9qqq8c,tiktok_20251108_00.csv,2025-11-08T02:15:00+00:00
tt_adv_9,tt_camp_160,tt_group_42,tt_ad_1148,tt_vid_2652,2025-11-10 02:00:00,+0100,UNKNOWN,IN_FEED,SPARK_AD,15.0,10.0,16.0,20.0,10.0,4.0,6.0,9.66,228,6,0.054324,USD,ENABLE,VALID,,row_awpjj5mga3rh,hash_bcytz86kjc9l24,tiktok_20251110_02.csv,2025-11-10T02:19:00+00:00
tt_adv_10,tt_camp_63,tt_group_253,tt_ad_1116,,2025-10-14 07:00:00,+0000,UNKNOWN,SPARK,VIDEO_AD,6.0,20.0,11.0,13.0,9.0,8.0,3.0,2.58,107,0,0.011252,USD,ENABLE,ENR,,row_93oihhousr2l,hash_vqxe6rsk7c7r0l,tiktok_20251014_07.csv,2025-10-14T19:40:00+00:00
tt_adv_20,tt_camp_60,tt_group_397,tt_ad_1313,tt_vid_2221,2026-01-05 17:00:00,+0800,UNKNOWN,SEARCH,VIDEO,12.0,63.0,48.0,18.0,37.0,42.0,11.0,2.68,251,5,0.312907,PHP,ARCHIVE,PUB,,row_f4z3f93vetjd,hash_akt3rdsahhlu0r,tiktok_20260105_17.csv,2026-01-05T17:15:00+00:00
tt_adv_15,tt_camp_148,tt_group_379,tt_ad_238,,2025-11-15 21:00:00,+8,UNKNOWN,SEARCH,IMAGE,,,,,,,,,396,0,0.091916,USD,ENABLE,ENR,,row_twyfso3dakmn,hash_vld1zziagiof7k,tiktok_20251115_21.csv,2025-11-15T21:49:00+00:00
tt_adv_4,tt_camp_17,tt_group_41,tt_ad_1620,tt_vid_679,2026-01-14 10:00:00,,TABLET,SPARK,VIDEO,,72.0,133.0,27.0,34.0,22.0,25.0,10.71,429,7,0.35493,USD,ENABLE,QUAR,MISSING_VIDEO_DURATION,row_2aho972ntcri,hash_c15vg5r5f84by1,tiktok_20260114_10.csv,2026-01-14T22:58:00+00:00
tt_adv_6,tt_camp_113,tt_group_336,tt_ad_1763,tt_vid_2087,2026-01-05 00:00:00,+0100,TABLET,IN_FEED,IMAGE,,,,,,,,,15,0,0.002098,USD,ENABLE,RECV,,row_icbhn28chdcd,hash_m2kzhtyaa1gniy,tiktok_20260105_00.csv,2026-01-05T00:02:00+00:00
tt_adv_16,tt_camp_74,tt_group_254,tt_ad_1687,,2025-12-05 00:00:00,+0100,TABLET,IN_FEED,SPARK_AD,,5.0,3.0,2.0,2.0,1.0,0.0,3.89,43,4,0.052189,PHP,ENABLE,ENR,,row_yfkzy0r292w0,hash_cd2o2acebw8vr7,tiktok_20251205_00.csv,2025-12-07T00:11:00+00:00
tt_adv_3,tt_camp_33,tt_group_179,tt_ad_1681,tt_vid_1605,2025-12-30 01:00:00,,ph0ne,SPARK,IMAGE,,,,,,,,,142,2,0.131174,USD,ENABLE,ENR,,row_1b8nzb0uhlzl,hash_hgwnnwe1j8ebmo,tiktok_20251230_01.csv,2025-12-30T02:50:00+00:00
tt_adv_10,tt_camp_135,tt_group_229,tt_ad_1850,,2025-10-02 13:00:00,+0000,UNKNOWN,SPARK,SPARK_AD,90.0,15.0,15.0,10.0,14.0,3.0,,51.61,48,3,0.006336,PHP,ENABLE,ENR,,row_z8pljj6pqpqv,hash_cq5ggr4qmfdtx2,tiktok_20251002_13.csv,2025-10-03T01:59:00+00:00
tt_adv_1,tt_camp_91,tt_group_52,tt_ad_170,tt_vid_712,2025-09-23 20:00:00,+8,TABLET,SEARCH,VIDEO_AD,15.0,21.0,25.0,4.0,14.0,18.0,1.0,5.91,161,7,0.072222,PHP,LIMITED,VALID,,row_d7y44lkik2l4,hash_v7huaol5t84c0y,tiktok_20250923_20.csv,2025-09-25T20:31:00+00:00
tt_adv_2,tt_camp_135,tt_group_118,tt_ad_1699,tt_vid_450,2025-10-08 01:00:00,+0800,DESKTOP,TOPVIEW,VIDEO_AD,30.0,92.0,66.0,48.0,72.0,51.0,5.0,23.05,371,34,0.207651,USD,ENABLE,ENR,,row_80oz1w9uqztn,hash_b67emm1m3fbjjf,tiktok_20251008_01.csv,2025-10-08T02:34:00+00:00
tt_adv_2,tt_camp_44,tt_group_287,tt_ad_539,tt_vid_1729,2025-11-03 04:00:00,+0800,UNKNOWN,SEARCH,VIDEO_AD,,1.0,1.0,0.0,1.0,1.0,0.0,7.59,35,4,0.006597,USD,ENABLE,PUB,,row_ol5kphiwiwda,hash_v5ghowzfjbxr4j,tiktok_20251103_04.csv,2025-11-04T04:20:00+00:00
tt_adv_2,tt_camp_123,tt_group_221,tt_ad_1945,tt_vid_2429,2025-09-30 11:00:00,+0800,DESKTOP,IN_FEED,VIDEO_AD,15.0,41.0,46.0,28.0,17.0,20.0,20.0,8.68,138,11,0.172877,USD,PAUSE,VALID,,row_034nfa4ho2zi,hash_5w6u8vxfnu6d01,tiktok_20250930_11.csv,2025-09-30T11:25:00+00:00
tt_adv_6,tt_camp_151,tt_group_453,tt_ad_478,tt_vid_363,2025-12-02 13:00:00,,ph0ne,SPARK,IMAGE,,,,,,,,,39,0,0.020059,USD,PAUSE,VALID,,row_bpz3f7t07kn7,hash_qedgxfh7d6sbiu,tiktok_20251202_13.csv,2025-12-02T15:18:00+00:00
tt_adv_20,tt_camp_70,tt_group_399,tt_ad_1304,,2025-10-30 15:00:00,+0800,DESKTOP,SPARK,IMAGE,,,,,,,,,184,10,0.019849,SGD,ENABLE,VALID,,row_tc0s89wub75k,hash_uxrkfk593a7baz,tiktok_20251030_15.csv,2025-10-31T03:57:00+00:00
tt_adv_14,tt_camp_123,tt_group_359,tt_ad_762,tt_vid_1052,2025-12-07 04:00:00,+0800,UNKNOWN,TOPVIEW,VIDEO_AD,60.0,3.0,1.0,2.0,0.0,2.0,,32.28,96,5,0.004779,PHP,ENABLE,PUB,,row_e7uvgtspenqy,hash_7bp4cd7w07zi8b,tiktok_20251207_04.csv,2025-12-07T10:05:00+00:00
tt_adv_18,tt_camp_95,tt_group_168,tt_ad_180,tt_vid_1674,2025-09-21 10:00:00,+0800,UNKNOWN,TOPVIEW,IMAGE,,,,,,,,,283,11,0.300066,PHP,ENABLE,PUB,,row_mfcfgovco8ar,hash_nad25ygbc5e1qh,tiktok_20250921_10.csv,2025-09-21T11:11:00+00:00
tt_adv_5,tt_camp_59,tt_group_488,tt_ad_1837,tt_vid_2611,2025-09-20 08:00:00,+0100,ph0ne,IN_FEED,IMAGE,,,,,,,,,415,14,0.133482,PHP,ENABLE,ENR,,row_x5p9vfhpjfav,hash_irhhv3p1u9maub,tiktok_20250920_08.csv,2025-09-22T08:47:00+00:00
tt_adv_5,tt_camp_101,tt_group_296,tt_ad_1555,,2025-12-02 23:00:00,+0800,DESKTOP,IN_FEED,SPARK_AD,60.0,13.0,11.0,5.0,7.0,7.0,8.0,34.52,117,14,0.084549,PHP,ENABLE,ENR,,row_9i2z0ywhei3a,hash_nxwydg49ep1620,tiktok_20251202_23.csv,2025-12-02T23:07:00+00:00
tt_adv_13,tt_camp_58,tt_group_287,tt_ad_1573,tt_vid_1346,2025-11-17 21:00:00,,DESKTOP,SEARCH,SPARK_AD,90.0,1.0,0.0,2.0,1.0,0.0,1.0,21.0,152,3,0.061312,PHP,ENABLE,VALID,,row_wep96dqpt1eg,hash_sxs46st5e52tsb,tiktok_20251117_21.csv,2025-11-18T09:43:00+00:00
tt_adv_11,tt_camp_98,tt_group_23,tt_ad_262,,2025-10-24 22:00:00,,TABLET,SPARK,SPARK_AD,45.0,9.0,12.0,9.0,12.0,7.0,1.0,14.94,32,0,0.030523,usd,ENABLE,VALID,,row_etf32v7zcm0e,hash_dko6n9ncp5zjj9,tiktok_20251024_22.csv,2025-10-25T04:09:00+00:00
tt_adv_11,tt_camp_81,tt_group_444,tt_ad_904,tt_vid_875,2025-11-03 11:00:00,+8,TABLET,IN_FEED,SPARK_AD,8.0,6.0,3.0,7.0,0.0,4.0,1.0,2.69,87,3,0.027966,USD,ENABLE,PUB,,row_0axzlb4ygvlz,hash_4lwwvetj8w1yel,tiktok_20251103_11.csv,2025-11-03T11:50:00+00:00
tt_adv_19,tt_camp_97,tt_group_231,tt_ad_1200,tt_vid_2066,2025-10-15 04:00:00,+8,PHONE,SPARK,VIDEO,30.0,326.0,307.0,351.0,147.0,76.0,6.0,20.67,985,10,1.03662,SGD,ENABLE,VALID,,row_ohey7sp7h0dr,hash_zzh7umnz3e98uj,tiktok_20251015_04.csv,2025-10-16T04:17:00+00:00
tt_adv_7,tt_camp_71,tt_group_496,tt_ad_338,tt_vid_91,2025-11-05 11:00:00,,TABLET,SPARK,IMAGE,,,,,,,,,134,3,0.120096,PHP,PAUSE,PUB,,row_8050l04vfa0x,hash_vya2ke2dbzfwfw,tiktok_20251105_11.csv,2025-11-05T13:59:00+00:00
tt_adv_6,tt_camp_10,tt_group_70,tt_ad_461,tt_vid_636,2025-12-09 05:00:00,+0100,UNKNOWN,SPARK,IMAGE,,,,,,,,,85,4,0.041655,PHP,ENABLE,RECV,,row_2eti4loz47q9,hash_qt4m72n2ptobh2,tiktok_20251209_05.csv,2025-12-09T05:37:00+00:00
tt_adv_19,tt_camp_73,tt_group_476,tt_ad_667,tt_vid_1616,2025-11-09 14:00:00,,DESKTOP,TOPVIEW,VIDEO_AD,45.0,103.0,119.0,100.0,102.0,79.0,,18.83,618,16,0.052913,SGD,ARCHIVE,ENR,,row_8z3rld9opq60,hash_4t6nx37usutu5m,tiktok_20251109_14.csv,2025-11-09T16:49:00+00:00
tt_adv_17,tt_camp_55,tt_group_341,tt_ad_1494,,2025-11-06 12:00:00,+0000,PHONE,SPARK,SPARK_AD,,22.0,16.0,21.0,8.0,17.0,1.0,2.27,291,6,0.161422,PHP,ENABLE,RECV,,row_5eq4n3je8e58,hash_m8lx00mzbxt1xm,tiktok_20251106_12.csv,2025-11-06T12:09:00+00:00
tt_adv_14,tt_camp_55,tt_group_426,tt_ad_1723,tt_vid_1660,2025-11-25 14:00:00,+0100,TABLET,SPARK,IMAGE,,,,,,,,,61,2,0.021612,PHP,ENABLE,VALID,,row_o00ut6b6tff5,hash_s4dsnydt8bxbyu,tiktok_20251125_14.csv,2025-11-26T02:37:00+00:00
tt_adv_16,tt_camp_121,tt_group_147,tt_ad_226,tt_vid_417,2025-10-03 14:00:00,+8,TABLET,SPARK,VIDEO_AD,,17.0,12.0,13.0,14.0,7.0,5.0,,97,2,0.02694,PHP,PAUSE,QUAR,MISSING_VIDEO_DURATION,row_lahqd8vnmgxq,hash_n4yacz3ct8rlco,tiktok_20251003_14.csv,2025-10-05T14:21:00+00:00
