advertiser_account_id,campaign_id,line_item_id,promoted_tweet_id,media_id,hourly_timestamp_utc,device,placement,media_type,video_length,q25,q50,q75,q100,impressions,clicks,engagements,billed_charge_local_micro,currency_code,pipe_status,entity_status,quarantine_reason,loaded_at,row_id,row_hash,source_file,ingested_at_utc
x_acct_12,x_camp_101,x_line_6,,,2025-11-25T20:00:00+00:00,Other,profile,VIDEO,10,21.0,19.0,15.0,3.0,110,8,26,40725,USD,ENR,ACTIVE,,2025-11-26T20:00:00+00:00,row_an3zqw3ztb73,hash_1ibsj6hkri9um3,x_20251125_20.csv,2025-11-25T20:21:00+00:00
x_acct_12,x_camp_116,x_line_31,x_tweet_1278,,2025-11-21T03:00:00+00:00,Android,search,IMAGE,,,,,,36,0,5,6339,USD,VAL,ARCHIVED,,2025-11-21T03:00:00+00:00,row_guyd8v9xhiv5,hash_fj59npxvempin5,x_20251121_03.csv,2025-11-21T15:56:00+00:00
x_acct_18,x_camp_36,x_line_20,x_tweet_751,x_media_2682,2026-01-16T00:00:00+00:00,Other,timeline,TEXT,,,,,,182,23,4,271916,USD,ENR,DISAPPROVED,,2026-01-17T00:00:00+00:00,row_9lp6fvb7q1c0,hash_gnqrfa6ujfr8h7,x_20260116_00.csv,2026-01-16T00:55:00+00:00
x_acct_1,x_camp_183,x_line_162,x_tweet_2236,x_media_265,2025-12-31T19:00:00+00:00,Android,timeline,VIDEO,6,25.0,16.0,39.0,17.0,124,2,15,82722,USD,PUB,ACTIVE,,2026-01-01T01:00:00+00:00,row_zi39s82rxs9h,hash_ct38zjh943ahbt,x_20251231_19.csv,2026-01-02T19:18:00+00:00
x_acct_17,x_camp_87,x_line_24,x_tweet_1137,,2025-10-03T16:00:00+00:00,iOS,timeline,VIDEO,45,11.0,0.0,1.0,0.0,67,14,12,12545,USD,QRN,ACTIVE,,2025-10-03T22:00:00+00:00,row_o9bjokjmeq3c,hash_uj7ky9gaxprss3,x_20251003_16.csv,2025-10-03T18:58:00+00:00
x_acct_8,x_camp_117,x_line_653,x_tweet_91,x_media_399,2026-01-14T06:00:00+00:00,Andriod,search,IMAGE,,,,,,53,6,1,9121,USD,ENR,ACTIVE,,2026-01-14T12:00:00+00:00,row_1bgu27ucv55z,hash_9sutz5hgiegghp,x_20260114_06.csv,2026-01-14T18:31:00+00:00
x_acct_4,x_camp_207,x_line_300,x_tweet_1673,,2025-11-22T13:00:00+00:00,Android,search,VID,90,72.0,82.0,41.0,10.0,425,15,63,279152,USD,VAL,ACTIVE,,2025-11-22T19:00:00+00:00,row_kfhkle47gtyn,hash_ng73s62miwzgjh,x_20251122_13.csv,2025-11-22T14:29:00+00:00
x_acct_11,x_camp_154,x_line_453,,x_media_2765,2025-11-23T05:00:00+00:00,Web,timeline,VID,6,19.0,20.0,5.0,26.0,90,0,37,8703,USD,RCV,ARCHIVED,,2025-11-24T05:00:00+00:00,row_v0297u3sxakp,hash_2s7k97k59fktvq,x_20251123_05.csv,2025-11-23T05:56:00+00:00
x_acct_10,x_camp_30,x_line_334,x_tweet_706,x_media_3043,2026-01-16T12:00:00+00:00,Android,search,VID,30,5.0,9.0,7.0,2.0,125,9,16,91326,USD,RCV,ACTIVE,,2026-01-17T12:00:00+00:00,row_mxwzx6hk761b,hash_w5vhh5ggx1xn50,x_20260116_12.csv,2026-01-16T12:55:00+00:00
x_acct_2,x_camp_145,x_line_9,,,2026-01-08T21:00:00+00:00,Android,timeline,VID,6,44.0,45.0,24.0,28.0,421,21,112,287413,USD,VAL,ACTIVE,,2026-01-09T03:00:00+00:00,row_5gc8d8jvxr30,hash_hiq3pltnpfoobk,x_20260108_21.csv,2026-01-08T23:52:00+00:00
x_acct_9,x_camp_203,x_line_222,x_tweet_91,x_media_3163,2026-01-10T00:00:00+00:00,Other,search,VIDEO,20,26.0,25.0,12.0,4.0,90,9,11,-42153,USD,PUB,ACTIVE,,2026-01-11T00:00:00+00:00,row_cx5m88sab7df,hash_hyljamsdmn7n84,x_20260110_00.csv,2026-01-11T00:41:00+00:00
x_acct_5,x_camp_89,x_line_312,x_tweet_1108,x_media_94,2025-12-21T02:00:00+00:00,Web,search,IMAGE,,,,,,249,27,33,402805,USD,PUB,ACTIVE,,2025-12-21T02:00:00+00:00,row_yy5leef9tow4,hash_cvnm3kbgsz0qix,x_20251221_02.csv,2025-12-23T02:01:00+00:00
x_acct_13,x_camp_41,x_line_254,x_tweet_497,x_media_324,2025-10-31T02:00:00+00:00,Android,profile,TEXT,,,,,,163,0,6,187409,USD,ENR,ACTIVE,,2025-10-31T08:00:00+00:00,row_1pgr3t6a2aue,hash_db6iyjn4yixth7,x_20251031_02.csv,2025-10-31T02:57:00+00:00
x_acct_6,x_camp_201,x_line_305,x_tweet_945,,2025-12-26T10:00:00+00:00,Other,search,GIF,,,,,,103,9,0,32612,USD,ENR,ACTIVE,,2025-12-26T16:00:00+00:00,row_hkt2bhyt8qgk,hash_yocleitauicbyo,x_20251226_10.csv,2025-12-27T10:03:00+00:00
x_acct_12,x_camp_97,x_line_382,x_tweet_2217,x_media_243,2025-10-12T10:00:00+00:00,iOS,timeline,TEXT,30,,,,,287,5,12,81166,USD,VAL,ARCHIVED,,2025-10-12T10:00:00+00:00,row_tl44mgt0xgcn,hash_oa5wkfykrtsnye,x_20251012_10.csv,2025-10-12T10:28:00+00:00
x_acct_17,x_camp_7,x_line_126,x_tweet_2190,x_media_361,2025-11-18T09:00:00+00:00,Other,timeline,VIDEO,20,21.0,6.0,8.0,5.0,193,3,19,105109,USD,VAL,LIMITED,,2025-11-18T15:00:00+00:00,row_mczgrs8z36v6,hash_8csdf77pgk1kgc,x_20251118_09.csv,2025-11-18T09:05:00+00:00
x_acct_2,x_camp_30,x_line_91,x_tweet_1489,x_media_1547,2025-10-12T00:00:00+00:00,iOS,profile,VIDEO,60,2.0,1.0,0.0,2.0,102,0,17,25997,USD,RCV,DRAFT,,2025-10-12T06:00:00+00:00,row_8p9at43nvml9,hash_bb0xubb6udkrrg,x_20251012_00.csv,2025-10-12T00:38:00+00:00
x_acct_7,x_camp_101,x_line_633,x_tweet_1261,,2025-12-06T02:00:00+00:00,Andriod,search,GIF,,,,,,91,0,10,133212,USD,RCV,PAUSED,,2025-12-06T08:00:00+00:00,row_hu11b620w43m,hash_18s8owdlrl6vgm,x_20251206_02.csv,2025-12-08T02:01:00+00:00
x_acct_18,x_camp_2,x_line_599,x_tweet_313,,2025-10-08T13:00:00+00:00,iOS,search,IMAGE,,,,,,160,8,51,35566,USD,PUB,ACTIVE,,2025-10-08T13:00:00+00:00,row_soiqch6j58k7,hash_olz2xrrnalisyk,x_20251008_13.csv,2025-10-09T01:15:00+00:00
x_acct_20,x_camp_215,x_line_385,x_tweet_200,x_media_2680,2025-12-02T18:00:00+00:00,Android,profile,GIF,,,,,,254,12,24,53594,USD,PUB,ACTIVE,,2025-12-03T00:00:00+00:00,row_jv0mx8bhmjzv,hash_znzsikaxqydd6o,x_20251202_18.csv,2025-12-03T06:42:00+00:00
x_acct_20,x_camp_198,x_line_228,,x_media_2803,2025-12-03T15:00:00+00:00,Andriod,profile,VID,45,7.0,3.0,2.0,0.0,531,15,224,566668,USD,ENR,ACTIVE,,2025-12-04T15:00:00+00:00,row_gfq80qjc0wm5,hash_uketjtvy11eioe,x_20251203_15.csv,2025-12-04T03:13:00+00:00
x_acct_18,x_camp_210,x_line_364,x_tweet_68,x_media_856,2025-10-13T15:00:00+00:00,Andriod,timeline,IMAGE,,,,,,64,0,8,8851,USD,ENR,ACTIVE,,2025-10-14T15:00:00+00:00,row_u0am3cffkeen,hash_r62v2jtxu1q5eo,x_20251013_15.csv,2025-10-13T21:57:00+00:00
x_acct_13,x_camp_21,x_line_194,x_tweet_1792,x_media_3053,2025-10-02T16:00:00+00:00,Other,search,IMAGE,,,,,,229,0,12,97720,USD,VAL,ACTIVE,,2025-10-02T16:00:00+00:00,row_6hi6w32vzydh,hash_6281q7ttnxhuie,x_20251002_16.csv,2025-10-02T16:40:00+00:00
x_acct_2,x_camp_23,x_line_525,x_tweet_1043,x_media_698,2025-10-02T02:00:00+00:00,Andriod,profile,TEXT,,,,,,185,0,25,74569,USD,RCV,LIMITED,,2025-10-03T02:00:00+00:00,row_p2sq9twx6cpv,hash_12syurpffy3hx9,x_20251002_02.csv,2025-10-02T02:25:00+00:00
x_acct_7,x_camp_131,x_line_683,x_tweet_360,x_media_3497,2025-09-26T08:00:00+00:00,Web,profile,VID,60,12.0,16.0,20.0,5.0,244,9,56,200317,USD,PUB,ACTIVE,,2025-09-26T08:00:00+00:00,row_hoqkqo42w5to,hash_bvjs4v0y841lf1,x_20250926_08.csv,2025-09-26T09:18:00+00:00
x_acct_15,x_camp_4,x_line_281,x_tweet_794,x_media_3302,2025-12-08T19:00:00+00:00,iOS,search,VID,8,13.0,9.0,5.0,0.0,93,6,12,97951,USD,VAL,ACTIVE,,2025-12-09T19:00:00+00:00,row_hmtppawg3xz0,hash_funpyhw15lvuqg,x_20251208_19.csv,2025-12-10T19:08:00+00:00
x_acct_1,x_camp_109,x_line_189,x_tweet_2554,x_media_2831,2025-12-13T17:00:00+00:00,Other,timeline,IMAGE,,,,,,69,3,6,18295,USD,ENR,ACTIVE,,2025-12-13T17:00:00+00:00,row_pyhzzd6s3jng,hash_ywgzotz7676z1r,x_20251213_17.csv,2025-12-13T23:10:00+00:00
x_acct_20,x_camp_8,x_line_538,,,2025-11-28T00:00:00+00:00,Andriod,timeline,IMAGE,,,,,,94,4,8,38615,USD,VAL,ACTIVE,,2025-11-28T06:00:00+00:00,row_rk3m1u393url,hash_kmz180kjz2spj1,x_20251128_00.csv,2025-11-28T00:25:00+00:00
x_acct_1,x_camp_162,x_line_89,x_tweet_880,,2025-11-01T23:00:00+00:00,Web,timeline,VID,12,39.0,55.0,10.0,26.0,178,2,20,-96440,USD,PUB,ACTIVE,,2025-11-01T23:00:00+00:00,row_vf4730dny4c8,hash_b7jnp0ae7o1lkq,x_20251101_23.csv,2025-11-02T23:06:00+00:00
x_acct_12,x_camp_135,x_line_656,,,2025-12-30T19:00:00+00:00,Andriod,profile,TEXT,,,,,,120,6,7,-22900,USD,VAL,ACTIVE,,2025-12-30T19:00:00+00:00,row_jr5oun4s7jfu,hash_cs4be4qsk5m227,x_20251230_19.csv,2025-12-31T07:24:00+00:00
x_acct_18,x_camp_185,x_line_474,,,2026-01-05T20:00:00+00:00,Android,profile,VID,6,3.0,1.0,1.0,0.0,63,2,9,65282,USD,VAL,ACTIVE,,2026-01-06T20:00:00+00:00,row_5v7manin8318,hash_qq455njwjgrmll,x_20260105_20.csv,2026-01-05T20:05:00+00:00
x_acct_6,x_camp_160,x_line_497,x_tweet_940,x_media_2937,2025-10-13T08:00:00+00:00,Andriod,profile,GIF,,,,,,80,3,2,130938,USD,ENR,ACTIVE,,2025-10-14T08:00:00+00:00,row_luz9gi60n1fn,hash_qvg5ey41o4m8qk,x_20251013_08.csv,2025-10-13T14:48:00+00:00
x_acct_16,x_camp_12,x_line_156,x_tweet_1366,x_media_2487,2026-01-16T10:00:00+00:00,Andriod,timeline,IMAGE,,,,,,122,3,5,80526,USD,ENR,DRAFT,,2026-01-17T10:00:00+00:00,row_66utotifx2hz,hash_xkns48fd8a4fsy,x_20260116_10.csv,2026-01-16T10:09:00+00:00
x_acct_1,x_camp_156,x_line_620,x_tweet_524,x_media_2281,2025-11-02T00:00:00+00:00,Andriod,search,TEXT,,,,,,258,22,5,236028,USD,VAL,ACTIVE,,2025-11-03T00:00:00+00:00,row_4dosypvb4epr,hash_vq5v3tdkrdi5oj,x_20251102_00.csv,2025-11-02T02:37:00+00:00
x_acct_9,x_camp_42,x_line_521,x_tweet_940,,2025-11-06T15:00:00+00:00,Andriod,profile,VID,15,24.0,4.0,26.0,6.0,248,47,29,164119,USD,PUB,ACTIVE,,2025-11-06T15:00:00+00:00,row_lwoe21f3q5ah,hash_nlj0codfy1aa2x,x_20251106_15.csv,2025-11-06T15:10:00+00:00
x_acct_13,x_camp_123,x_line_648,x_tweet_1731,,2025-11-19T04:00:00+00:00,iOS,timeline,VID,30,4.0,5.0,4.0,9.0,212,19,8,109233,USD,PUB,LIMITED,,2025-11-20T04:00:00+00:00,row_vusj4phfwhk0,hash_1xj7qph3asr7xz,x_20251119_04.csv,2025-11-20T04:45:00+00:00
x_acct_11,x_camp_77,x_line_85,x_tweet_1156,x_media_631,2025-09-29T21:00:00+00:00,Android,search,IMAGE,,,,,,61,0,6,35519,USD,PUB,ACTIVE,,2025-09-30T21:00:00+00:00,row_gm5hpkiuwrog,hash_h660opoy8y6lzu,x_20250929_21.csv,2025-09-30T03:59:00+00:00
x_acct_15,x_camp_33,x_line_423,x_tweet_1591,,2025-10-15T05:00:00+00:00,Other,profile,GIF,,,,,,144,0,14,96458,USD,VAL,PAUSED,,2025-10-15T11:00:00+00:00,row_3rdmehvjj9qx,hash_h5e2xwxydpct9v,x_20251015_05.csv,2025-10-15T05:30:00+00:00
x_acct_11,x_camp_49,x_line_671,x_tweet_1185,x_media_3438,2025-10-28T09:00:00+00:00,Android,timeline,TEXT,,,,,,191,3,34,30521,USD,PUB,ACTIVE,,2025-10-28T09:00:00+00:00,row_almg1xww0t8k,hash_fqmr27wodl6n25,x_20251028_09.csv,2025-10-28T09:38:00+00:00
x_acct_7,x_camp_219,x_line_672,x_tweet_2100,,2026-01-04T22:00:00+00:00,iOS,search,VIDEO,30,8.0,5.0,4.0,3.0,99,0,3,29857,USD,QRN,ACTIVE,,2026-01-05T04:00:00+00:00,row_lh5p4oqmkvrh,hash_ut2oby6rk7qjq3,x_20260104_22.csv,2026-01-04T22:36:00+00:00
x_acct_20,x_camp_16,x_line_321,x_tweet_2236,x_media_3149,2025-12-09T20:00:00+00:00,Web,profile,GIF,,,,,,60,0,5,23576,USD,ENR,ACTIVE,,2025-12-09T20:00:00+00:00,row_zwaf9oxc1on2,hash_fv63c6gua1pui8,x_20251209_20.csv,2025-12-09T20:11:00+00:00
x_acct_17,x_camp_112,x_line_524,x_tweet_680,,2025-12-03T21:00:00+00:00,Other,timeline,GIF,,,,,,61,4,18,102618,USD,VAL,DRAFT,,2025-12-04T03:00:00+00:00,row_laqgkk7n8mrd,hash_jww356arzq76fr,x_20251203_21.csv,2025-12-03T23:32:00+00:00
x_acct_4,x_camp_60,x_line_672,x_tweet_1937,,2025-12-15T03:00:00+00:00,iOS,profile,VID,12,18.0,16.0,9.0,2.0,186,14,30,14282,USD,ENR,ACTIVE,,2025-12-16T03:00:00+00:00,row_hqqmce6ut7ry,hash_qh7n494sneb7yn,x_20251215_03.csv,2025-12-15T04:06:00+00:00
x_acct_18,x_camp_20,x_line_502,x_tweet_938,x_media_2149,2025-10-27T10:00:00+00:00,Andriod,timeline,IMAGE,,,,,,120,2,17,38048,USD,ENR,PAUSED,,2025-10-27T16:00:00+00:00,row_1kmdy1bpg9uk,hash_4dl8nnr03yfk4e,x_20251027_10.csv,2025-10-27T12:04:00+00:00
x_acct_19,x_camp_173,x_line_578,x_tweet_1632,,2025-09-19T04:00:00+00:00,Android,timeline,TEXT,,,,,,527,18,46,98663,USD,RCV,PAUSED,,2025-09-19T04:00:00+00:00,row_xhuh61rozgo0,hash_p0b1mxc13d1ynm,x_20250919_04.csv,2025-09-21T04:41:00+00:00
x_acct_7,x_camp_13,x_line_691,x_tweet_1592,x_media_227,2025-12-12T20:00:00+00:00,Android,profile,VIDEO,15,41.0,9.0,8.0,18.0,296,14,60,94731,USD,VAL,ACTIVE,,2025-12-13T20:00:00+00:00,row_xutu3pgogs1n,hash_eiyqz1fjcgcksc,x_20251212_20.csv,2025-12-12T20:34:00+00:00
x_acct_16,x_camp_153,x_line_368,x_tweet_1979,x_media_2607,2025-10-16T11:00:00+00:00,Other,profile,VID,90,5.0,2.0,3.0,,112,4,21,120278,USD,RCV,ACTIVE,,2025-10-17T11:00:00+00:00,row_qudg5gkxkrdi,hash_ebglr291mcc2lf,x_20251016_11.csv,2025-10-18T11:34:00+00:00
x_acct_4,x_camp_12,x_line_79,x_tweet_1079,x_media_3207,2025-11-10T03:00:00+00:00,Other,search,GIF,,,,,,151,3,31,75522,USD,VAL,ACTIVE,,2025-11-11T03:00:00+00:00,row_pcswvd6thj8e,hash_qdwyjn82aehmna,x_20251110_03.csv,2025-11-11T03:29:00+00:00
x_acct_11,x_camp_174,x_line_419,x_tweet_942,x_media_1499,2025-12-01T04:00:00+00:00,Web,timeline,VIDEO,,10.0,13.0,6.0,8.0,222,15,2,177907,USD,QRN,ACTIVE,MISSING_VIDEO_DURATION,2025-12-01T10:00:00+00:00,row_wgg98unv8ulh,hash_k1vrrmgp8vtdyc,x_20251201_04.csv,2025-12-02T04:19:00+00:00
x_acct_14,x_camp_86,x_line_483,x_tweet_2128,x_media_2625,2026-01-11T23:00:00+00:00,Andriod,profile,VIDEO,20,10.0,65.0,38.0,24.0,196,6,28,246171,USD,ENR,ACTIVE,,2026-01-11T23:00:00+00:00,row_oxz78dhkdmel,hash_2l3qfzehr64aup,x_20260111_23.csv,2026-01-11T23:18:00+00:00
x_acct_3,x_camp_64,x_line_407,x_tweet_2348,x_media_2276,2025-12-16T23:00:00+00:00,Other,profile,VIDEO,30,10.0,7.0,0.0,3.0,88,4,12,49936,USD,VAL,PAUSED,,2025-12-17T05:00:00+00:00,row_5zsizcvo88gs,hash_a7mlu6unlwemfa,x_20251216_23.csv,2025-12-16T23:46:00+00:00
x_acct_20,x_camp_17,x_line_630,x_tweet_1790,x_media_1897,2025-10-30T20:00:00+00:00,Other,timeline,GIF,,,,,,108,9,13,46260,USD,ENR,ACTIVE,,2025-10-31T20:00:00+00:00,row_vfjka8u8en13,hash_reziykha36s0yp,x_20251030_20.csv,2025-10-30T20:40:00+00:00
x_acct_14,x_camp_46,x_line_536,x_tweet_1811,x_media_710,2025-11-12T19:00:00+00:00,Andriod,profile,GIF,,,,,,190,3,35,132933,USD,RCV,ACTIVE,,2025-11-13T19:00:00+00:00,row_kbiqu3jsm9b4,hash_tgzzwmlthist99,x_20251112_19.csv,2025-11-12T19:40:00+00:00
x_acct_16,x_camp_87,x_line_366,x_tweet_410,x_media_3191,2025-11-14T19:00:00+00:00,iOS,search,GIF,,,,,,104,5,13,4338,USD,PUB,PAUSED,,2025-11-14T19:00:00+00:00,row_d0mjqket2h6i,hash_j1lplyhmbkcybt,x_20251114_19.csv,2025-11-14T19:25:00+00:00
x_acct_1,x_camp_62,x_line_16,,,2025-12-17T12:00:00+00:00,Web,search,GIF,,,,,,281,18,24,229762,USD,VAL,ACTIVE,,2025-12-17T12:00:00+00:00,row_5jiohzmx5j3m,hash_a7xsew1dgiqcp3,x_20251217_12.csv,2025-12-17T13:29:00+00:00
x_acct_18,x_camp_85,x_line_173,x_tweet_1545,x_media_2791,2025-12-05T09:00:00+00:00,Andriod,profile,VIDEO,60,18.0,19.0,11.0,4.0,163,14,6,234989,USD,PUB,DISAPPROVED,,2025-12-05T15:00:00+00:00,row_3qntmk8lsvnn,hash_y0ybo6sfvbkdyp,x_20251205_09.csv,2025-12-07T09:01:00+00:00
x_acct_3,x_camp_219,x_line_600,,x_media_116,2025-10-11T10:00:00+00:00,Other,profile,TEXT,,,,,,385,28,120,155483,USD,VAL,ACTIVE,,2025-10-12T10:00:00+00:00,row_nk5l994snf2s,hash_r8duponbvfoge6,x_20251011_10.csv,2025-10-11T10:07:00+00:00
x_acct_12,x_camp_88,x_line_148,x_tweet_641,,2025-12-19T23:00:00+00:00,Android,timeline,TEXT,,,,,,81,3,2,142648,USD,PUB,ACTIVE,,2025-12-20T23:00:00+00:00,row_if4hv4uen7sw,hash_duhyvnh9nqog2c,x_20251219_23.csv,2025-12-20T01:35:00+00:00
x_acct_11,x_camp_39,x_line_36,x_tweet_1572,,2026-01-11T09:00:00+00:00,Other,profile,IMAGE,,,,,,120,3,23,9672,usd,PUB,PAUSED,,2026-01-12T09:00:00+00:00,row_81p0ze8nihrb,hash_405j0p3o8z1050,x_20260111_09.csv,2026-01-11T09:52:00+00:00
x_acct_19,x_camp_42,x_line_662,x_tweet_971,x_media_2399,2025-11-14T10:00:00+00:00,Other,search,VID,8,38.0,31.0,0.0,,296,390,29,163029,USD,PUB,ACTIVE,,2025-11-14T10:00:00+00:00,row_nsw2d2nl3pe0,hash_6ji9dxzb1sr7z0,x_20251114_10.csv,2025-11-14T10:00:00+00:00
x_acct_15,x_camp_4,x_line_135,x_tweet_814,x_media_2089,2025-10-13T08:00:00+00:00,Web,profile,GIF,,,,,,134,1,18,39428,USD,PUB,ACTIVE,,2025-10-13T08:00:00+00:00,row_4bru90002rge,hash_js7qis8erbeic9,x_20251013_08.csv,2025-10-13T20:18:00+00:00
x_acct_4,x_camp_209,x_line_453,x_tweet_952,x_media_829,2025-12-18T20:00:00+00:00,Andriod,profile,VID,10,43.0,39.0,12.0,18.0,108,12,7,14902,USD,PUB,ACTIVE,,2025-12-18T20:00:00+00:00,row_hswiyl6olxe2,hash_q0fesalq1rw956,x_20251218_20.csv,2025-12-19T08:55:00+00:00
x_acct_7,x_camp_68,x_line_288,x_tweet_453,x_media_3141,2025-12-12T12:00:00+00:00,Android,profile,TEXT,,,,,,129,3,4,159826,USD,PUB,DRAFT,,2025-12-12T12:00:00+00:00,row_ubjbqj0452j3,hash_7nuk75f5aqrm34,x_20251212_12.csv,2025-12-12T18:52:00+00:00
x_acct_14,x_camp_62,x_line_45,,x_media_1838,2025-10-06T09:00:00+00:00,Andriod,profile,GIF,,,,,,140,3,19,102778,USD,VAL,PAUSED,,2025-10-07T09:00:00+00:00,row_fguknsoiv65r,hash_qqoaksgccmrj20,x_20251006_09.csv,2025-10-08T09:38:00+00:00
x_acct_9,x_camp_25,x_line_340,,x_media_1496,2025-11-24T01:00:00+00:00,Android,search,TEXT,,,,,,347,11,61,189757,USD,RCV,ACTIVE,,2025-11-25T01:00:00+00:00,row_ot09w0z7c6e7,hash_2ccfp7eldtcz1n,x_20251124_01.csv,2025-11-24T01:05:00+00:00
x_acct_4,x_camp_161,x_line_544,x_tweet_1179,x_media_1590,2025-12-20T08:00:00+00:00,Andriod,timeline,TEXT,,,,,,762,12,53,637378,USD,PUB,DRAFT,,2025-12-21T08:00:00+00:00,row_wc5zo1gqyfjj,hash_s9kljb2f4dr7py,x_20251220_08.csv,2025-12-20T14:46:00+00:00
x_acct_17,x_camp_166,x_line_274,,x_media_1134,2025-10-07T22:00:00+00:00,Other,profile,VID,12,30.0,50.0,78.0,,158,7,3,121236,USD,PUB,ACTIVE,,2025-10-07T22:00:00+00:00,row_4sugps1k4qm3,hash_3as9ggxmnvaawi,x_20251007_22.csv,2025-10-07T22:41:00+00:00
x_acct_8,x_camp_15,x_line_233,x_tweet_1829,,2025-12-20T03:00:00+00:00,Android,search,VID,6,13.0,7.0,13.0,17.0,104,10,12,104661,USD,RCV,PAUSED,,2025-12-21T03:00:00+00:00,row_ei7sr7485aky,hash_qgonpg55rnivsm,x_20251220_03.csv,2025-12-20T03:29:00+00:00
x_acct_8,x_camp_91,x_line_180,x_tweet_127,,2025-10-26T02:00:00+00:00,Android,timeline,GIF,,,,,,381,3,116,328786,USD,PUB,ACTIVE,,2025-10-26T02:00:00+00:00,row_v201foosbli0,hash_wiop2ryaqgsu6k,x_20251026_02.csv,2025-10-26T08:39:00+00:00
x_acct_15,x_camp_118,x_line_299,x_tweet_1306,,2025-10-11T03:00:00+00:00,Android,timeline,VIDEO,10,2.0,4.0,1.0,0.0,318,5,25,291112,USD,ENR,ACTIVE,,2025-10-12T03:00:00+00:00,row_vh7bc7k90u92,hash_eaa3uc1f9b6e26,x_20251011_03.csv,2025-10-11T09:11:00+00:00
x_acct_3,x_camp_159,x_line_410,x_tweet_833,x_media_3357,2025-10-15T23:00:00+00:00,Andriod,timeline,VIDEO,45,28.0,7.0,9.0,24.0,149,0,22,21342,USD,RCV,ACTIVE,,2025-10-16T05:00:00+00:00,row_nye5ex2igv25,hash_z0a9qqoazernjb,x_20251015_23.csv,2025-10-15T23:04:00+00:00
x_acct_20,x_camp_122,x_line_354,x_tweet_104,x_media_558,2025-12-20T12:00:00+00:00,Web,search,VID,60,21.0,19.0,5.0,4.0,98,2,10,40886,USD,VAL,ACTIVE,,2025-12-20T18:00:00+00:00,row_7vusonxws45w,hash_4qto7r2rsxq3h3,x_20251220_12.csv,2025-12-22T12:51:00+00:00
x_acct_3,x_camp_107,x_line_210,x_tweet_1257,x_media_1611,2025-10-30T22:00:00+00:00,Web,search,TEXT,,,,,,856,33,115,475256,USD,PUB,ACTIVE,,2025-10-30T22:00:00+00:00,row_ngv1ov0b701p,hash_416m0bdugujhpf,x_20251030_22.csv,2025-10-31T04:18:00+00:00
x_acct_15,x_camp_93,x_line_375,,,2025-11-08T21:00:00+00:00,Web,profile,TEXT,,,,,,229,22,47,38968,USD,QRN,ACTIVE,,2025-11-08T21:00:00+00:00,row_hqin9vu5tgpc,hash_t7a6dv1ix5hzp4,x_20251108_21.csv,2025-11-09T09:03:00+00:00
x_acct_7,x_camp_108,x_line_396,x_tweet_187,x_media_1272,2025-09-30T11:00:00+00:00,Andriod,search,GIF,,,,,,115,3,13,58062,USD,VAL,ACTIVE,,2025-10-01T11:00:00+00:00,row_y8ig922pgefa,hash_00xxhaift01dkr,x_20250930_11.csv,2025-09-30T12:49:00+00:00
x_acct_5,x_camp_195,x_line_522,x_tweet_976,x_media_2227,2025-12-06T02:00:00+00:00,Android,timeline,IMAGE,,,,,,995,37,3,180632,USD,RCV,LIMITED,,2025-12-07T02:00:00+00:00,row_p7vqida1nqkx,hash_t5k4xz77128cz4,x_20251206_02.csv,2025-12-06T02:57:00+00:00
x_acct_20,x_camp_213,x_line_233,x_tweet_2022,,2025-10-08T14:00:00+00:00,Other,search,VIDEO,,0.0,0.0,0.0,0.0,51,0,1,9830,USD,QRN,ACTIVE,MISSING_VIDEO_DURATION,2025-10-09T14:00:00+00:00,row_3tqtdycqtohw,hash_4jswkvfa1mbfyp,x_20251008_14.csv,2025-10-08T14:33:00+00:00
x_acct_17,x_camp_24,x_line_267,x_tweet_879,x_media_1357,2025-10-30T22:00:00+00:00,Andriod,search,VID,10,19.0,6.0,23.0,11.0,169,3,6,69914,USD,ENR,LIMITED,,2025-10-31T04:00:00+00:00,row_pefvq2qs0sgj,hash_7btofx8uuhu56a,x_20251030_22.csv,2025-11-01T22:45:00+00:00
x_acct_7,x_camp_67,x_line_184,,x_media_472,2025-09-19T06:00:00+00:00,Andriod,search,VID,30,6.0,17.0,1.0,13.0,38,0,2,16250,USD,ENR,ACTIVE,,2025-09-20T06:00:00+00:00,row_7pq9g24nhqbm,hash_t7o4xsl9i8rg0m,x_20250919_06.csv,2025-09-19T18:59:00+00:00
x_acct_7,x_camp_82,x_line_340,,x_media_3551,2025-11-12T02:00:00+00:00,Andriod,search,GIF,,,,,,265,6,16,314222,USD,PUB,ACTIVE,,2025-11-12T02:00:00+00:00,row_dmwgs4o00ctq,hash_g308uamboc50kw,x_20251112_02.csv,2025-11-12T14:09:00+00:00
x_acct_14,x_camp_66,x_line_191,x_tweet_1928,x_media_1602,2026-01-12T09:00:00+00:00,Andriod,timeline,IMAGE,,,,,,293,378,45,205755,USD,PUB,ACTIVE,,2026-01-12T09:00:00+00:00,row_a05qim2f4ovz,hash_j8yid3f0sjhevr,x_20260112_09.csv,2026-01-12T10:27:00+00:00
x_acct_7,x_camp_101,x_line_96,x_tweet_2409,x_media_2647,2025-10-30T13:00:00+00:00,iOS,timeline,TEXT,,,,,,290,14,6,23675,USD,ENR,ARCHIVED,,2025-10-31T13:00:00+00:00,row_61x5r7wgwfr2,hash_rck4vr7hc0u7mo,x_20251030_13.csv,2025-10-30T13:07:00+00:00
