meta_account_id,meta_campaign_id,meta_adset_id,meta_ad_id,meta_creative_id,hour_start_local,account_timezone,device_platform,publisher_platform,placement,ad_format,video_duration_sec,video_view_2s,video_view_6s,video_view_25pct,video_view_50pct,video_view_75pct,video_view_100pct,avg_watch_time_sec,impressions,clicks_all,link_clicks,spend,currency,delivery_status,pipeline_status,rejection_reason,event_hour,row_id,row_hash,source_file,ingested_at_utc
meta_acct_10,meta_camp_21,meta_adset_84,meta_ad_1133,meta_cr_91,2025-11-13 22:00:00,Asia/Singapore,deskotp,instagram,right_column,IMAGE,,,,,,,,,111,5,2,0.041572,SGD,ACTIVE,ENRICHED,,2025-11-13T14:00:00+00:00,row_hbjzjd5pi0fs,hash_jxca5v5wc66yxv,meta_20251113_14.csv,2025-11-13T14:46:00+00:00
meta_acct_12,meta_camp_115,meta_adset_48,meta_ad_231,meta_cr_402,2026-01-01 14:00:00,Asia/Singapore,deskotp,audience_network,stories,VIDEO,10.0,38.0,59.0,50.0,28.0,8.0,22.0,3.58,299,16,3,0.108734,USD,PAUSED,RECEIVED,,2026-01-01T06:00:00+00:00,row_f3wfatw487hv,hash_qzpndq5hfnup95,meta_20260101_06.csv,2026-01-01T18:58:00+00:00
meta_acct_4,meta_camp_83,meta_adset_181,meta_ad_133,meta_cr_108,2025-11-23 04:00:00,Asai/Manila,MOBILE,instagram,stories,UNKNOWN,,,,,,,,,109,11,4,0.032492,PHP,ACTIVE,VALIDATED,,2025-11-22T20:00:00+00:00,row_qpu8tuvqjdmj,hash_2uivll8sip852l,meta_20251122_20.csv,2025-11-22T21:14:00+00:00
meta_acct_5,meta_camp_105,meta_adset_62,meta_ad_166,meta_cr_289,2025-10-02 22:00:00,,moblie,instagram,reels,REELZ,12.0,21.0,15.0,20.0,6.0,12.0,9.0,4.3,290,0,0,0.302097,SGD,ACTIVE,PUBLISHED,,2025-10-02T14:00:00+00:00,row_k2n89dohnuqm,hash_2o4wzpklnsq7fr,meta_20251002_14.csv,2025-10-03T14:01:00+00:00
meta_acct_18,meta_camp_37,meta_adset_199,meta_ad_632,meta_cr_1779,2025-10-28 14:00:00,Asia/Manila,MOBILE,instagram,feed,UNKNOWN,,,,,,,,,345,10,4,0.149782,USD,DISAPPROVED,RECEIVED,,2025-10-28T06:00:00+00:00,row_ejzhvl8m4ue0,hash_67zdbdqc2inp2o,meta_20251028_06.csv,2025-10-30T06:13:00+00:00
meta_acct_18,meta_camp_111,meta_adset_343,meta_ad_1021,meta_cr_696,2025-09-30 05:00:00,,unknown,audience_network,feed,STORY,,,,,,,,,650,9,6,0.436511,PHP,ACTIVE,ENRICHED,,2025-09-29T21:00:00+00:00,row_06y30atj58b0,hash_2jteznt6e89kd7,meta_20250929_21.csv,2025-10-01T21:46:00+00:00
meta_acct_15,meta_camp_78,meta_adset_8,meta_ad_1082,meta_cr_2365,2026-01-01 08:00:00,,moblie,facebook,right_column,IMAGE,,,,,,,,,555,18,6,0.586122,USD,PAUSED,VALIDATED,,2026-01-01T00:00:00+00:00,row_2yw8z8spij3c,hash_i2jq2nhmjwuwog,meta_20260101_00.csv,2026-01-01T00:45:00+00:00
meta_acct_11,meta_camp_35,meta_adset_137,meta_ad_810,meta_cr_725,2025-11-07 20:00:00,,mobile,facebook,right_column,VIDEO,10.0,12.0,9.0,8.0,9.0,10.0,0.0,7.16,55,1,0,0.072555,PHP,PAUSED,ENRICHED,,2025-11-07T12:00:00+00:00,row_dqspom34facg,hash_psclpfm52fny1c,meta_20251107_12.csv,2025-11-07T13:55:00+00:00
meta_acct_8,meta_camp_59,meta_adset_67,meta_ad_725,meta_cr_126,2025-12-04 18:00:00,,moblie,facebook,reels,REELZ,10.0,102.0,48.0,37.0,41.0,28.0,41.0,6.37,334,5,3,0.053932,PHP,ACTIVE,VALIDATED,,2025-12-04T10:00:00+00:00,row_7tkd56g01ibs,hash_kckknlx8b3e9dr,meta_20251204_10.csv,2025-12-04T11:47:00+00:00
meta_acct_3,meta_camp_91,meta_adset_381,meta_ad_352,meta_cr_294,2025-12-15 20:00:00,,moblie,instagram,reels,UNKNOWN,,,,,,,,,715,65,21,0.52039,EUR,DRAFT,PUBLISHED,,2025-12-15T12:00:00+00:00,row_t2bipwhajhe9,hash_eaji8u1mtaatn1,meta_20251215_12.csv,2025-12-16T00:22:00+00:00
meta_acct_9,meta_camp_72,meta_adset_330,meta_ad_1003,meta_cr_491,2026-01-17 07:00:00,Asai/Manila,unknown,instagram,stories,STORY,30.0,,,,,,,,70,4,0,0.015779,USD,ACTIVE,RECEIVED,,2026-01-16T23:00:00+00:00,row_hv3ddljw5rfc,hash_w610cv1nj47ahq,meta_20260116_23.csv,2026-01-17T01:51:00+00:00
meta_acct_20,meta_camp_18,meta_adset_175,meta_ad_321,meta_cr_441,2025-11-08 08:00:00,Asia/Manila,mobile,audience_network,reels,REELS,45.0,30.0,28.0,21.0,26.0,11.0,9.0,20.36,389,32,5,0.359778,PHP,LIMITED,ENRICHED,,2025-11-08T00:00:00+00:00,row_0azahiek45sb,hash_k27isfbw44kxgu,meta_20251108_00.csv,2025-11-08T01:35:00+00:00
meta_acct_5,meta_camp_60,meta_adset_386,meta_ad_288,meta_cr_1464,2025-11-16 18:00:00,Asia/Manila,moblie,instagram,stories,UNKNOWN,,,,,,,,,175,13,7,0.114498,PHP,ACTIVE,VALIDATED,,2025-11-16T10:00:00+00:00,row_8jrn4ho2wxn5,hash_u86l71gu912w0n,meta_20251116_10.csv,2025-11-16T10:46:00+00:00
meta_acct_9,meta_camp_81,meta_adset_391,meta_ad_1106,meta_cr_1905,2025-11-06 20:00:00,Asia/Manila,mobile,facebook,search_results,REELS,90.0,36.0,46.0,28.0,43.0,59.0,45.0,11.67,265,6,3,0.133985,PHP,ACTIVE,PUBLISHED,,2025-11-06T12:00:00+00:00,row_6cplyleogdcx,hash_f7ws81hmmm4mfq,meta_20251106_12.csv,2025-11-08T12:08:00+00:00
meta_acct_16,meta_camp_108,meta_adset_115,meta_ad_958,meta_cr_2205,2025-12-03 22:00:00,Asia/Singapore,deskotp,audience_network,in_stream,REELS,6.0,52.0,54.0,43.0,18.0,6.0,19.0,1.59,440,24,5,0.585523,PHP,PAUSED,VALIDATED,,2025-12-03T14:00:00+00:00,row_avftqy2g432p,hash_fhji8r5f807nqu,meta_20251203_14.csv,2025-12-05T14:54:00+00:00
meta_acct_8,meta_camp_95,meta_adset_265,meta_ad_7,meta_cr_1255,2025-11-24 09:00:00,Asia/Manila,deskotp,instagram,search_results,IMAGE,,,,,,,,,37,5,2,0.013904,USD,ACTIVE,VALIDATED,,2025-11-24T01:00:00+00:00,row_7gvhd26vkbuy,hash_88t3pg1ppi9sno,meta_20251124_01.csv,2025-11-24T01:34:00+00:00
meta_acct_3,meta_camp_22,meta_adset_31,meta_ad_267,meta_cr_408,2025-11-03 06:00:00,,mobile,facebook,right_column,CAROUSEL,,,,,,,,,71,2,0,0.007844,PHP,PAUSED,ENRICHED,,2025-11-02T22:00:00+00:00,row_5j3ebemuc952,hash_tjrnd4074fehyj,meta_20251102_22.csv,2025-11-02T22:00:00+00:00
meta_acct_17,meta_camp_7,meta_adset_127,meta_ad_418,meta_cr_702,2026-01-05 08:00:00,Asai/Manila,unknown,instagram,reels,UNKNOWN,,,,,,,,,189,10,7,0.300815,PHP,ACTIVE,ENRICHED,,2026-01-05T00:00:00+00:00,row_jq74s2itlmv5,hash_hw2yn9t7jv7sab,meta_20260105_00.csv,2026-01-05T02:37:00+00:00
meta_acct_15,meta_camp_82,meta_adset_190,meta_ad_395,meta_cr_2366,2025-09-27 09:00:00,Asia/Manila,deskotp,audience_network,search_results,STORY,,,,,,,,,162,7,1,0.107107,USD,ACTIVE,VALIDATED,,2025-09-27T01:00:00+00:00,row_0q68wz6edy4c,hash_qa75a95dnzkj9e,meta_20250927_01.csv,2025-09-27T07:13:00+00:00
meta_acct_19,meta_camp_39,meta_adset_42,meta_ad_956,meta_cr_888,2025-11-24 23:00:00,,MOBILE,audience_network,search_results,STORY,,,,,,,,,188,3,1,0.07127,PHP,ACTIVE,VALIDATED,,2025-11-24T15:00:00+00:00,row_foyp06wch36i,hash_7cm334g8wkv33f,meta_20251124_15.csv,2025-11-24T17:08:00+00:00
meta_acct_3,meta_camp_98,meta_adset_37,meta_ad_763,meta_cr_2094,2025-10-15 14:00:00,Asai/Manila,mobile,instagram,right_column,REELZ,8.0,75.0,73.0,31.0,70.0,22.0,38.0,2.55,302,1,0,0.412449,AUD,ACTIVE,VALIDATED,,2025-10-15T06:00:00+00:00,row_x8lvza153e8x,hash_89v77rpewga3su,meta_20251015_06.csv,2025-10-15T12:08:00+00:00
meta_acct_9,meta_camp_1,meta_adset_153,meta_ad_943,meta_cr_1567,2025-10-13 01:00:00,Asia/Manila,desktop,facebook,right_column,CAROUSEL,,,,,,,,,346,11,4,0.336571,PHP,ACTIVE,PUBLISHED,,2025-10-12T17:00:00+00:00,row_r2hiffnblu3b,hash_01br6rl1yfwftk,meta_20251012_17.csv,2025-10-13T05:35:00+00:00
meta_acct_5,meta_camp_29,meta_adset_396,meta_ad_427,meta_cr_1333,2025-12-29 22:00:00,Asai/Manila,moblie,audience_network,stories,REELS,90.0,221.0,136.0,57.0,132.0,111.0,68.0,20.79,2227,41,22,3.245317,PHP,PAUSED,VALIDATED,,2025-12-29T14:00:00+00:00,row_yhqximdfzvvm,hash_g2umi71k8l9pro,meta_20251229_14.csv,2025-12-29T15:12:00+00:00
meta_acct_18,meta_camp_30,meta_adset_150,meta_ad_828,meta_cr_2463,2025-10-19 04:00:00,Asia/Manila,desktop,facebook,stories,CAROUSEL,,,,,,,,,47,0,0,0.052433,EUR,ACTIVE,VALIDATED,,2025-10-18T20:00:00+00:00,row_lzhhcyfazlo6,hash_curjyle9rrrw6y,meta_20251018_20.csv,2025-10-18T20:29:00+00:00
meta_acct_11,meta_camp_59,meta_adset_246,meta_ad_144,meta_cr_2010,2025-11-30 15:00:00,Asia/Manila,unknown,facebook,search_results,VIDEO,90.0,30.0,38.0,19.0,37.0,5.0,30.0,39.6,248,5,1,0.273826,USD,ACTIVE,VALIDATED,,2025-11-30T07:00:00+00:00,row_9qogyv0ye8c2,hash_guxf0mt56v8n4n,meta_20251130_07.csv,2025-11-30T08:01:00+00:00
meta_acct_4,meta_camp_2,meta_adset_81,meta_ad_555,meta_cr_73,2025-12-20 17:00:00,Asia/Manila,unknown,instagram,search_results,UNKNOWN,,,,,,,,,86,0,0,0.080714,PHP ,PAUSED,QUARANTINED,,2025-12-20T09:00:00+00:00,row_rtv74z53k1sb,hash_vokr2r7lc29j7d,meta_20251220_09.csv,2025-12-20T11:53:00+00:00
meta_acct_12,meta_camp_117,meta_adset_232,meta_ad_857,meta_cr_1151,2025-12-14 22:00:00,,desktop,facebook,stories,REELZ,,6.0,2.0,1.0,3.0,0.0,2.0,,63,1,0,0.086844,PHP,ACTIVE,QUARANTINED,MISSING_VIDEO_DURATION,2025-12-14T14:00:00+00:00,row_wgsbm2zssxa3,hash_4k9b1ywejh0j24,meta_20251214_14.csv,2025-12-16T14:57:00+00:00
meta_acct_19,meta_camp_56,meta_adset_59,meta_ad_832,meta_cr_1467,2025-11-09 20:00:00,Asia/Manila,desktop,instagram,feed,IMAGE,,,,,,,,,53,1,0,0.051043,PHP,ARCHIVED,ENRICHED,,2025-11-09T12:00:00+00:00,row_axc4to7my5hv,hash_wdgo5u48ai1fg6,meta_20251109_12.csv,2025-11-11T12:08:00+00:00
meta_acct_4,meta_camp_63,meta_adset_176,meta_ad_1143,meta_cr_2149,2026-01-05 06:00:00,,moblie,facebook,stories,VIDEO,60.0,6.0,3.0,6.0,3.0,5.0,3.0,42.67,111,4,2,0.073256,USD,ACTIVE,RECEIVED,,2026-01-04T22:00:00+00:00,row_edqt1bqs2nsz,hash_8k8x72vej4kpxy,meta_20260104_22.csv,2026-01-04T22:48:00+00:00
meta_acct_6,meta_camp_79,meta_adset_235,meta_ad_1274,meta_cr_1244,2025-12-23 16:00:00,Asia/Manila,deskotp,instagram,in_stream,CAROUSEL,,,,,,,,,66,1,0,0.042711,USD,ACTIVE,ENRICHED,,2025-12-23T08:00:00+00:00,row_ykqkl33q73eh,hash_r273abd9sfpgla,meta_20251223_08.csv,2025-12-23T20:41:00+00:00
meta_acct_9,meta_camp_21,meta_adset_366,meta_ad_707,meta_cr_104,2025-10-10 12:00:00,Asai/Manila,MOBILE,facebook,right_column,UNKNOWN,,,,,,,,,138,3,1,0.181865,PHP,PAUSED,QUARANTINED,,2025-10-10T04:00:00+00:00,row_fjryfwlsrwiw,hash_ljdej1rukzkpmh,meta_20251010_04.csv,2025-10-10T16:44:00+00:00
meta_acct_1,meta_camp_87,meta_adset_52,meta_ad_116,meta_cr_2127,2025-10-07 20:00:00,Asia/Manila,unknown,instagram,search_results,STORY,,,,,,,,,300,4,1,0.05772,SGD,LIMITED,QUARANTINED,,2025-10-07T12:00:00+00:00,row_78ywaa46rh35,hash_j3jp3dcnf97uhs,meta_20251007_12.csv,2025-10-07T12:38:00+00:00
meta_acct_17,meta_camp_49,meta_adset_311,meta_ad_736,meta_cr_2441,2025-11-21 05:00:00,Asia/Manila,desktop,audience_network,in_stream,IMAGE,,,,,,,,,121,1,0,0.009946,PHP,PAUSED,ENRICHED,,2025-11-20T21:00:00+00:00,row_at66tb83fymk,hash_g1ip5332zfw8ha,meta_20251120_21.csv,2025-11-20T23:14:00+00:00
meta_acct_9,meta_camp_28,meta_adset_23,meta_ad_1100,meta_cr_569,2026-01-09 16:00:00,Asia/Manila,deskotp,facebook,feed,CAROUSEL,,,,,,,,,59,4,0,0.140365,AUD,ACTIVE,PUBLISHED,,2026-01-09T08:00:00+00:00,row_p128574qdyg1,hash_6zneaurfz455ku,meta_20260109_08.csv,2026-01-09T09:09:00+00:00
meta_acct_19,meta_camp_100,meta_adset_81,meta_ad_1001,meta_cr_36,2025-12-24 19:00:00,Asia/Manila,unknown,facebook,stories,IMAGE,,,,,,,,,118,3,0,0.057134,USD,LIMITED,VALIDATED,,2025-12-24T11:00:00+00:00,row_1xcmo0ilehk2,hash_dz0djcavofcd1x,meta_20251224_11.csv,2025-12-24T11:48:00+00:00
meta_acct_7,meta_camp_94,meta_adset_60,meta_ad_549,meta_cr_839,2026-01-15 02:00:00,,MOBILE,audience_network,right_column,IMAGE,,,,,,,,,238,2,0,0.305278,PHP,ACTIVE,ENRICHED,,2026-01-14T18:00:00+00:00,row_p1wrmrry6wmw,hash_ytyk8n09la483a,meta_20260114_18.csv,2026-01-15T06:25:00+00:00
meta_acct_13,meta_camp_54,meta_adset_159,meta_ad_1131,meta_cr_42,2025-09-21 12:00:00,Asai/Manila,desktop,instagram,in_stream,REELS,10.0,23.0,10.0,6.0,25.0,2.0,16.0,3.71,175,5,0,0.116891,USD,ACTIVE,VALIDATED,,2025-09-21T04:00:00+00:00,row_1hcdzri3jtpn,hash_owxq95ysj9gksu,meta_20250921_04.csv,2025-09-22T04:26:00+00:00
meta_acct_3,meta_camp_43,meta_adset_253,meta_ad_1231,meta_cr_625,2025-11-09 23:00:00,Asia/Singapore,desktop,audience_network,feed,VIDEO,12.0,47.0,50.0,67.0,25.0,17.0,,1.65,307,10,1,0.038948,USD,ARCHIVED,VALIDATED,,2025-11-09T15:00:00+00:00,row_mdd55wxcu5p0,hash_zib6b6r4qu8qif,meta_20251109_15.csv,2025-11-10T03:50:00+00:00
meta_acct_3,meta_camp_44,meta_adset_23,meta_ad_1097,meta_cr_819,2025-10-02 20:00:00,Asai/Manila,desktop,audience_network,search_results,IMAGE,,,,,,,,,242,2,1,0.186626,USD,ACTIVE,PUBLISHED,,2025-10-02T12:00:00+00:00,row_r3rq0pj8u0ak,hash_wthh4eio0pew7u,meta_20251002_12.csv,2025-10-02T12:08:00+00:00
meta_acct_5,meta_camp_120,meta_adset_360,meta_ad_708,meta_cr_2230,2025-09-24 12:00:00,Asia/Singapore,deskotp,audience_network,right_column,UNKNOWN,,,,,,,,,223,2,1,0.252539,PHP,ACTIVE,VALIDATED,,2025-09-24T04:00:00+00:00,row_pio4silfznu5,hash_rbo9b9flh757o1,meta_20250924_04.csv,2025-09-24T10:18:00+00:00
meta_acct_9,meta_camp_48,meta_adset_119,meta_ad_947,meta_cr_1984,2025-10-07 02:00:00,Asai/Manila,moblie,facebook,search_results,REELS,10.0,20.0,6.0,20.0,9.0,8.0,0.0,7.24,88,0,0,0.044863,USD,PAUSED,VALIDATED,,2025-10-06T18:00:00+00:00,row_h41wgxw6w7xv,hash_2k36xeyg7zo1a1,meta_20251006_18.csv,2025-10-06T18:44:00+00:00
meta_acct_12,meta_camp_32,meta_adset_34,meta_ad_44,meta_cr_326,2025-11-25 06:00:00,Asia/Singapore,mobile,instagram,search_results,REELS,,9.0,15.0,4.0,6.0,9.0,0.0,35.63,46,0,0,0.029076,AUD,ACTIVE,VALIDATED,,2025-11-24T22:00:00+00:00,row_seuf9q36xakb,hash_tviunk8x2s6hjf,meta_20251124_22.csv,2025-11-25T00:56:00+00:00
meta_acct_19,meta_camp_76,meta_adset_139,meta_ad_1181,meta_cr_250,2025-11-05 12:00:00,Asia/Singapore,desktop,facebook,in_stream,UNKNOWN,,,,,,,,,302,27,4,0.163927,USD,PAUSED,ENRICHED,,2025-11-05T04:00:00+00:00,row_by9y1iisl1kt,hash_p1axanq2knjgjz,meta_20251105_04.csv,2025-11-05T05:55:00+00:00
meta_acct_8,meta_camp_105,meta_adset_142,meta_ad_918,meta_cr_872,2025-12-03 11:00:00,Asai/Manila,deskotp,facebook,right_column,REELZ,6.0,4.0,1.0,2.0,3.0,2.0,3.0,2.51,91,6,2,0.058406,USD,LIMITED,VALIDATED,,2025-12-03T03:00:00+00:00,row_5l8c2invqfxk,hash_jjoc2rvdvgut1z,meta_20251203_03.csv,2025-12-03T04:00:00+00:00
meta_acct_8,meta_camp_73,meta_adset_337,meta_ad_5,meta_cr_1268,2025-11-10 11:00:00,Asia/Singapore,MOBILE,audience_network,right_column,UNKNOWN,,,,,,,,,610,24,7,0.073432,USD,ACTIVE,PUBLISHED,,2025-11-10T03:00:00+00:00,row_205kyd6supyr,hash_lucjkcp0fo6bnz,meta_20251110_03.csv,2025-11-10T04:04:00+00:00
meta_acct_11,meta_camp_46,meta_adset_249,meta_ad_1080,meta_cr_290,2025-11-26 06:00:00,Asai/Manila,mobile,instagram,right_column,REELS,45.0,4.0,4.0,4.0,4.0,1.0,0.0,29.95,28,2,1,0.023054,PHP,ACTIVE,RECEIVED,,2025-11-25T22:00:00+00:00,row_sl43hbpult1v,hash_sq31kl6s4r8htw,meta_20251125_22.csv,2025-11-26T04:51:00+00:00
meta_acct_7,meta_camp_43,meta_adset_168,meta_ad_433,meta_cr_2077,2025-10-17 07:00:00,,unknown,instagram,stories,UNKNOWN,,,,,,,,,63,0,0,0.040696,PHP,ACTIVE,ENRICHED,,2025-10-16T23:00:00+00:00,row_i51i823h165a,hash_ru8493vfkqzgvm,meta_20251016_23.csv,2025-10-16T23:27:00+00:00
meta_acct_14,meta_camp_105,meta_adset_214,meta_ad_87,meta_cr_2248,2025-12-07 13:00:00,,desktop,facebook,feed,CAROUSEL,,,,,,,,,82,1,0,0.107527,PHP,ACTIVE,ENRICHED,,2025-12-07T05:00:00+00:00,row_03m72amoc6lw,hash_zx4ea9sn8wuq12,meta_20251207_05.csv,2025-12-07T05:16:00+00:00
meta_acct_11,meta_camp_21,meta_adset_354,meta_ad_314,meta_cr_606,2025-09-19 19:00:00,Asia/Singapore,moblie,audience_network,search_results,VIDEO,90.0,22.0,23.0,37.0,26.0,12.0,15.0,41.83,181,8,3,0.189387,EUR,ACTIVE,PUBLISHED,,2025-09-19T11:00:00+00:00,row_zlrnoh3dk9gm,hash_l3rwrbp5y4xe3w,meta_20250919_11.csv,2025-09-19T11:29:00+00:00
meta_acct_5,meta_camp_30,meta_adset_173,meta_ad_737,meta_cr_2256,2025-10-09 02:00:00,Asai/Manila,unknown,facebook,reels,UNKNOWN,,,,,,,,,127,4,1,0.016386,PHP,ACTIVE,RECEIVED,,2025-10-08T18:00:00+00:00,row_lwds2u9cwglz,hash_49gkv3u5rdqlh0,meta_20251008_18.csv,2025-10-08T20:44:00+00:00
meta_acct_11,meta_camp_88,meta_adset_6,meta_ad_66,meta_cr_368,2025-10-26 20:00:00,Asai/Manila,unknown,facebook,stories,IMAGE,,,,,,,,,158,2,0,0.019392,USD,ARCHIVED,ENRICHED,,2025-10-26T12:00:00+00:00,row_xchdd43os7rd,hash_zztnapni2wnptc,meta_20251026_12.csv,2025-10-26T18:06:00+00:00
meta_acct_18,meta_camp_77,meta_adset_208,meta_ad_1240,meta_cr_749,2025-10-30 07:00:00,Asai/Manila,moblie,audience_network,reels,REELZ,30.0,55.0,44.0,21.0,2.0,16.0,13.0,14.88,281,6,3,0.094453,PHP,ACTIVE,VALIDATED,,2025-10-29T23:00:00+00:00,row_uc5313zwmtlt,hash_93xxq7gxay0x2x,meta_20251029_23.csv,2025-10-30T05:11:00+00:00
meta_acct_16,meta_camp_2,meta_adset_133,meta_ad_154,meta_cr_1140,2026-01-15 06:00:00,,unknown,instagram,search_results,UNKNOWN,,,,,,,,,188,2,1,0.062965,USD,ACTIVE,VALIDATED,,2026-01-14T22:00:00+00:00,row_8dtl7307nrqo,hash_s7cfcxvf0wvwdj,meta_20260114_22.csv,2026-01-14T22:06:00+00:00
meta_acct_20,meta_camp_107,meta_adset_363,meta_ad_821,meta_cr_755,2025-10-23 09:00:00,,unknown,audience_network,feed,IMAGE,,,,,,,,,254,13,6,0.296194,SGD,ACTIVE,PUBLISHED,,2025-10-23T01:00:00+00:00,row_r0b4owbyf35y,hash_p3cyxkqwqw49l9,meta_20251023_01.csv,2025-10-23T07:26:00+00:00
meta_acct_10,meta_camp_49,meta_adset_328,meta_ad_390,meta_cr_800,2025-12-06 21:00:00,Asia/Singapore,deskotp,instagram,feed,VIDEO,45.0,10.0,8.0,7.0,5.0,4.0,6.0,9.98,153,3,1,0.167621,PHP,ACTIVE,VALIDATED,,2025-12-06T13:00:00+00:00,row_z95q1m5zesno,hash_9v5zm77lnuabgv,meta_20251206_13.csv,2025-12-06T13:29:00+00:00
meta_acct_19,meta_camp_51,meta_adset_197,meta_ad_1289,meta_cr_125,2025-11-24 03:00:00,Asia/Singapore,deskotp,facebook,feed,REELZ,6.0,30.0,27.0,37.0,5.0,37.0,24.0,2.3,96,5,3,0.082724,USD,ACTIVE,RECEIVED,,2025-11-23T19:00:00+00:00,row_d4wsx3mqm70f,hash_snfxmedjbkqdqy,meta_20251123_19.csv,2025-11-23T19:46:00+00:00
meta_acct_11,meta_camp_106,meta_adset_121,meta_ad_62,meta_cr_1137,2026-01-14 01:00:00,Asia/Manila,moblie,audience_network,search_results,UNKNOWN,30.0,,,,,,,,218,5,0,0.108844,USD,ACTIVE,PUBLISHED,,2026-01-13T17:00:00+00:00,row_9csi5xwe7b2j,hash_tf5h3mcw7pb8iy,meta_20260113_17.csv,2026-01-14T05:22:00+00:00
meta_acct_16,meta_camp_103,meta_adset_383,meta_ad_157,meta_cr_1356,2025-10-26 23:00:00,Asia/Manila,mobile,audience_network,in_stream,IMAGE,,,,,,,,,392,13,7,0.228313,USD,ACTIVE,RECEIVED,,2025-10-26T15:00:00+00:00,row_6h124jkkw5dx,hash_d69ehpgaerkt9f,meta_20251026_15.csv,2025-10-26T21:31:00+00:00
meta_acct_7,meta_camp_74,meta_adset_44,meta_ad_182,meta_cr_409,2025-11-10 04:00:00,,desktop,audience_network,reels,CAROUSEL,,,,,,,,,1040,73,20,0.268731,AUD,ACTIVE,ENRICHED,,2025-11-09T20:00:00+00:00,row_8o1xxjloiai0,hash_r2qz3e4axle6lu,meta_20251109_20.csv,2025-11-11T20:59:00+00:00
meta_acct_20,meta_camp_39,meta_adset_377,meta_ad_1172,meta_cr_674,2025-10-07 00:00:00,Asia/Singapore,moblie,instagram,in_stream,IMAGE,,,,,,,,,131,1,0,0.098729,PHP,ACTIVE,QUARANTINED,,2025-10-06T16:00:00+00:00,row_8mvdney55nwa,hash_xyazjqhg5a8icg,meta_20251006_16.csv,2025-10-06T16:00:00+00:00
meta_acct_18,meta_camp_92,meta_adset_397,meta_ad_1039,meta_cr_2442,2026-01-01 01:00:00,,MOBILE,instagram,reels,STORY,,,,,,,,,632,23,1,0.795869,PHP,ACTIVE,VALIDATED,,2025-12-31T17:00:00+00:00,row_vq4w1l1uswcw,hash_jcceajzb95jscq,meta_20251231_17.csv,2026-01-02T17:52:00+00:00
meta_acct_5,meta_camp_52,meta_adset_211,meta_ad_946,meta_cr_2335,2025-11-11 19:00:00,,desktop,facebook,in_stream,REELZ,45.0,19.0,19.0,5.0,11.0,7.0,23.0,7.06,175,4,1,0.187739,PHP,ACTIVE,VALIDATED,,2025-11-11T11:00:00+00:00,row_fw8svjasr8ba,hash_ut6e564vfi3wxo,meta_20251111_11.csv,2025-11-11T17:09:00+00:00
meta_acct_1,meta_camp_59,meta_adset_223,meta_ad_617,meta_cr_30,2025-12-07 10:00:00,,deskotp,instagram,reels,UNKNOWN,,,,,,,,,59,1,0,0.030722,PHP,ACTIVE,PUBLISHED,,2025-12-07T02:00:00+00:00,row_7na1wcdozii1,hash_dmuuhaawpeo590,meta_20251207_02.csv,2025-12-07T08:32:00+00:00
meta_acct_2,meta_camp_37,meta_adset_160,meta_ad_1326,meta_cr_2152,2026-01-05 11:00:00,Asai/Manila,MOBILE,instagram,search_results,UNKNOWN,,,,,,,,,437,19,14,0.171582,PHP,ACTIVE,ENRICHED,,2026-01-05T03:00:00+00:00,row_494djju68ufj,hash_81b3wk5t9ybd43,meta_20260105_03.csv,2026-01-05T09:09:00+00:00
meta_acct_12,meta_camp_68,meta_adset_377,meta_ad_974,meta_cr_1404,2025-10-24 04:00:00,Asai/Manila,moblie,instagram,feed,CAROUSEL,,,,,,,,,129,0,0,0.144148,SGD,ACTIVE,PUBLISHED,,2025-10-23T20:00:00+00:00,row_y114zo65gkvs,hash_7yjce1ds5t533z,meta_20251023_20.csv,2025-10-25T20:53:00+00:00
meta_acct_14,meta_camp_57,meta_adset_118,meta_ad_504,meta_cr_1490,2025-09-28 11:00:00,,mobile,audience_network,reels,VIDEO,12.0,73.0,62.0,62.0,20.0,35.0,,4.32,959,52,9,0.591115,PHP,ACTIVE,VALIDATED,,2025-09-28T03:00:00+00:00,row_n4sj3nvvvpjn,hash_ibw5ua9arjcj5f,meta_20250928_03.csv,2025-09-28T03:35:00+00:00
meta_acct_5,meta_camp_23,meta_adset_217,meta_ad_980,meta_cr_1337,2025-10-04 10:00:00,Asai/Manila,deskotp,instagram,right_column,UNKNOWN,,,,,,,,,48,1,0,0.052551,PHP,ACTIVE,ENRICHED,,2025-10-04T02:00:00+00:00,row_bu2vsduxa2z8,hash_9j27ygwa5sqsbo,meta_20251004_02.csv,2025-10-04T04:16:00+00:00
meta_acct_9,meta_camp_75,meta_adset_131,meta_ad_1406,meta_cr_701,2025-10-02 03:00:00,Asia/Manila,moblie,facebook,reels,IMAGE,,,,,,,,,208,7,3,0.029162,USD,ACTIVE,ENRICHED,,2025-10-01T19:00:00+00:00,row_lekybpy08gtx,hash_j2xzx08393307t,meta_20251001_19.csv,2025-10-01T19:10:00+00:00
meta_acct_13,meta_camp_117,meta_adset_292,meta_ad_1365,meta_cr_390,2025-10-30 07:00:00,Asai/Manila,deskotp,facebook,in_stream,CAROUSEL,,,,,,,,,397,6,0,0.133171,SGD,ACTIVE,ENRICHED,,2025-10-29T23:00:00+00:00,row_0nzeidonpow3,hash_d7wr7t2f14z42r,meta_20251029_23.csv,2025-10-29T23:56:00+00:00
