ad_account_id,campaign_id,ad_group_id,pin_promotion_id,pin_id,date,hour,timezone,device_type,surface,creative_type,video_duration_seconds,impressions,clicks,spend,currency_code,saves,outbound_clicks,pipeline_status,ad_state,quarantine_reason,ingested_at,row_id,row_hash,source_file,ingested_at_utc
pin_acct_4,pin_camp_11,pin_grp_9,pin_prom_68,,2025-11-18,6,,TABLET,homefeed,STANDARD,,61,6,0.013956,USD,0,0,VALIDATED,PAUSED,,2025-11-18T06:00:00+00:00,row_1k9h7ki8f39u,hash_dsvtppak9qle3f,pinterest_20251118_06.csv,2025-11-18T08:35:00+00:00
pin_acct_7,pin_camp_80,pin_grp_468,pin_prom_141,pin_3799,2025-10-22,0,Asia/Manila,MOBILE,homefeed,UNKNOWN,,180,6,0.034661,USD,0,1,PUBLISHED,ACTIVE,,2025-10-22T01:00:00+00:00,row_mzgzk7bdijga,hash_ucywzdf0dm90o4,pinterest_20251022_00.csv,2025-10-22T12:48:00+00:00
pin_acct_16,pin_camp_56,pin_grp_382,pin_prom_98,pin_1486,2025-09-29,18,UTC,TABLET,related_pins,CAROUSEL,,156,2,0.282313,USD,3,0,VALIDATED,ACTIVE,,2025-09-30T18:00:00+00:00,row_mnl5ewayvx4g,hash_u5ub4m4ybvqe5w,pinterest_20250929_18.csv,2025-09-29T18:42:00+00:00
pin_acct_20,pin_camp_82,pin_grp_126,pin_prom_1367,,2025-10-04,23,utc,MOBILE,homefeed,UNKNOWN,,91,1,0.145464,USD,0,0,PUBLISHED,ACTIVE,,2025-10-04T23:00:00+00:00,row_e072sp7td85m,hash_iaknfnzndqtmbo,pinterest_20251004_23.csv,2025-10-05T05:53:00+00:00
pin_acct_18,pin_camp_42,pin_grp_29,pin_prom_1862,,2025-10-31,16,UTC,TABLET,homefeed,SHOPPING,,331,9,0.135707,PHP,1,7,ENRICHED,ARCHIVED,,2025-11-01T16:00:00+00:00,row_qykef0oonyll,hash_wpynx1b0kx6isu,pinterest_20251031_16.csv,2025-10-31T16:38:00+00:00
pin_acct_1,pin_camp_73,pin_grp_449,pin_prom_1638,pin_1356,2025-10-21,15,UTC,MOBILE,search,STANDARD,,319,1,0.44503,PHP,1,0,VALIDATED,ACTIVE,,2025-10-21T15:00:00+00:00,row_9plvcmdfz83m,hash_4r5zbfediuzdzz,pinterest_20251021_15.csv,2025-10-23T15:49:00+00:00
pin_acct_1,pin_camp_56,pin_grp_284,pin_prom_695,pin_3176,2025-11-27,2,utc,MOBLIE,related_pins,SHOPPING,,715,10,0.203098,USD,4,7,RECEIVED,PAUSED,,2025-11-28T02:00:00+00:00,row_5ujr2tl8b55y,hash_ggpmyt43sxb1qk,pinterest_20251127_02.csv,2025-11-27T02:19:00+00:00
pin_acct_4,pin_camp_94,pin_grp_327,pin_prom_1419,,2025-11-26,18,Asia/Manila,TABLET,homefeed,VIDEO,,140,0,0.069296,PHP,0,0,VALIDATED,ACTIVE,,2025-11-26T19:00:00+00:00,row_fx2qra7za5a2,hash_2mahuz924507jm,pinterest_20251126_18.csv,2025-11-26T20:39:00+00:00
pin_acct_15,pin_camp_9,pin_grp_53,pin_prom_1982,,2025-12-25,10,utc,MOBLIE,homefeed,STANDARD,,1119,51,1.096703,PHP,11,23,RECEIVED,ACTIVE,,2025-12-25T11:00:00+00:00,row_r8d83snwrlpy,hash_wv3q8w1oa88pp4,pinterest_20251225_10.csv,2025-12-26T10:58:00+00:00
pin_acct_14,pin_camp_48,pin_grp_161,pin_prom_750,,2025-11-18,22,,MOBILE,homefeed,SHOPPING,,323,11,0.044132,USD,10,4,VALIDATED,ACTIVE,,2025-11-19T10:00:00+00:00,row_lihaqerdeb1o,hash_cnb6j8au31bz4m,pinterest_20251118_22.csv,2025-11-19T00:04:00+00:00
pin_acct_18,pin_camp_77,pin_grp_496,pin_prom_1301,,2025-12-28,4,Asia/Manila,DESKTOP,homefeed,CAROUSEL,,258,5,0.099889,PHP,0,2,PUBLISHED,ACTIVE,,2025-12-28T04:00:00+00:00,row_84whqnw1grcn,hash_vzi45woxtk5ycd,pinterest_20251228_04.csv,2025-12-28T05:21:00+00:00
pin_acct_4,pin_camp_12,pin_grp_208,pin_prom_684,pin_3203,2025-11-15,9,Asia/Manila,TABLET,homefeed,SHOPPING,,275,2,0.149636,PHP,0,0,VALIDATED,ACTIVE,,2025-11-16T09:00:00+00:00,row_nvkhg5yq8coq,hash_dyz6duuzammfp0,pinterest_20251115_09.csv,2025-11-15T15:47:00+00:00
pin_acct_12,pin_camp_119,pin_grp_294,pin_prom_1733,,2025-11-14,3,utc,DESKTOP,related_pins,VIDEO,,412,0,0.073421,PHP,1,0,RECEIVED,DRAFT,,2025-11-14T15:00:00+00:00,row_pixdu01dfr3n,hash_7uikg2ra8wd1yv,pinterest_20251114_03.csv,2025-11-14T03:03:00+00:00
pin_acct_6,pin_camp_35,pin_grp_4,pin_prom_845,,2026-01-02,20,,TABLET,homefeed,SHOPPING,,136,1,0.104277,PHP,1,0,VALIDATED,ACTIVE,,2026-01-02T20:00:00+00:00,row_immw3sm91e10,hash_6fr8fkp7bcgyh8,pinterest_20260102_20.csv,2026-01-03T20:16:00+00:00
pin_acct_1,pin_camp_34,pin_grp_99,pin_prom_562,pin_2473,2025-09-22,3,utc,MOBLIE,related_pins,STANDARD,,29,0,0.046232,PHP,0,0,ENRICHED,PAUSED,,2025-09-22T03:00:00+00:00,row_qfzgl9g063o8,hash_zjb0y6b61ofbtp,pinterest_20250922_03.csv,2025-09-22T09:24:00+00:00
pin_acct_5,pin_camp_8,pin_grp_205,pin_prom_1771,,2025-10-30,11,Asia/Manila,MOBILE,related_pins,STANDARD,,174,17,0.11471,USD,3,13,VALIDATED,ACTIVE,,2025-10-30T12:00:00+00:00,row_b06fte34rhyn,hash_csc6029eps1gnd,pinterest_20251030_11.csv,2025-10-30T11:29:00+00:00
pin_acct_10,pin_camp_49,pin_grp_102,pin_prom_1875,pin_939,2026-01-08,8,,MOBILE,search,STANDARD,,277,37,0.044124,USD,2,27,VALIDATED,ACTIVE,,2026-01-08T08:00:00+00:00,row_42dpbiul67qk,hash_i17x76uia05gmp,pinterest_20260108_08.csv,2026-01-08T20:27:00+00:00
pin_acct_10,pin_camp_69,pin_grp_547,pin_prom_2149,,2025-09-24,6,Asia/Manila,MOBLIE,related_pins,SHOPPING,,655,6,0.440888,PHP,37,1,PUBLISHED,PAUSED,,2025-09-24T18:00:00+00:00,row_pmcmqir1nppm,hash_xphzq7jtb8wveg,pinterest_20250924_06.csv,2025-09-24T18:13:00+00:00
pin_acct_19,pin_camp_144,pin_grp_262,pin_prom_237,,2025-10-19,5,,MOBILE,homefeed,STANDARD,,377,5,0.385155,USD,1,1,PUBLISHED,PAUSED,,2025-10-20T05:00:00+00:00,row_veiop3wzludr,hash_ao0x6a7x5y7ikw,pinterest_20251019_05.csv,2025-10-20T05:33:00+00:00
pin_acct_15,pin_camp_147,pin_grp_266,pin_prom_1257,pin_3894,2025-09-29,13,,MOBILE,related_pins,STANDARD,,80,3,0.070763,PHP,1,0,VALIDATED,ACTIVE,,2025-09-30T01:00:00+00:00,row_qi4iahecjdfo,hash_qyz75za25wvd26,pinterest_20250929_13.csv,2025-10-01T13:09:00+00:00
pin_acct_13,pin_camp_53,pin_grp_362,pin_prom_103,pin_2658,2025-09-24,13,utc,MOBILE,related_pins,SHOPPING,,53,3,0.013892,AUD,1,1,VALIDATED,ACTIVE,,2025-09-25T13:00:00+00:00,row_4hmnr65qwlu6,hash_o6ippbiunozgfd,pinterest_20250924_13.csv,2025-09-24T13:45:00+00:00
pin_acct_14,pin_camp_71,pin_grp_512,pin_prom_1600,pin_1686,2025-12-07,18,,DESKTOP,search,UNKNOWN,,181,18,0.128926,SGD,0,15,VALIDATED,ACTIVE,,2025-12-07T18:00:00+00:00,row_j6qb4go1glmo,hash_n5bh5x9jir4egi,pinterest_20251207_18.csv,2025-12-07T19:39:00+00:00
pin_acct_19,pin_camp_148,pin_grp_563,pin_prom_1960,pin_1390,2025-11-21,20,UTC,DESKTOP,related_pins,UNKNOWN,,301,7,0.044865,USD,12,3,VALIDATED,ACTIVE,,2025-11-22T20:00:00+00:00,row_xk72uq3n002d,hash_b9624fueuuewho,pinterest_20251121_20.csv,2025-11-22T20:36:00+00:00
pin_acct_5,pin_camp_55,pin_grp_176,pin_prom_1662,,2026-01-06,16,utc,MOBLIE,search,CAROUSEL,,41,1,0.05102,PHP,0,0,RECEIVED,ACTIVE,,2026-01-07T04:00:00+00:00,row_p7hkkkozzyl7,hash_v2nvjvtvlh37h1,pinterest_20260106_16.csv,2026-01-07T04:33:00+00:00
pin_acct_11,pin_camp_124,pin_grp_175,pin_prom_79,,2025-11-03,18,utc,MOBILE,search,STANDARD,,231,10,0.076152,USD,5,7,VALIDATED,ACTIVE,,2025-11-04T06:00:00+00:00,row_91jtb84ejy3h,hash_ftbhkgwueyutlt,pinterest_20251103_18.csv,2025-11-03T19:06:00+00:00
pin_acct_2,pin_camp_41,pin_grp_277,pin_prom_1802,pin_1911,2025-12-09,11,UTC,MOBLIE,search,SHOPPING,,130,8,0.075401,PHP,2,3,RECEIVED,ACTIVE,,2025-12-09T11:00:00+00:00,row_0gcgx9mcelih,hash_e4h6ic0c4jo6y9,pinterest_20251209_11.csv,2025-12-09T23:30:00+00:00
pin_acct_4,pin_camp_82,pin_grp_318,pin_prom_472,pin_1704,2025-10-05,2,Asia/Manila,DESKTOP,search,UNKNOWN,,342,2,0.233241,EUR,13,0,ENRICHED,PAUSED,,2025-10-06T02:00:00+00:00,row_xho3lak3eex7,hash_a7cq5dqc98kb3g,pinterest_20251005_02.csv,2025-10-06T02:50:00+00:00
pin_acct_1,pin_camp_118,pin_grp_25,pin_prom_1569,pin_3696,2025-11-28,1,utc,DESKTOP,homefeed,VIDEO,,57,6,0.03687,PHP,2,2,VALIDATED,ACTIVE,,2025-11-29T01:00:00+00:00,row_ty3sez5qn922,hash_8vx396u0lmt2od,pinterest_20251128_01.csv,2025-11-30T01:48:00+00:00
pin_acct_15,pin_camp_81,pin_grp_300,pin_prom_742,,2025-11-26,12,UTC,MOBILE,search,STANDARD,,282,7,0.071775,PHP,2,3,PUBLISHED,ACTIVE,,2025-11-27T00:00:00+00:00,row_60f6pf7udlim,hash_bzsxmj278c424o,pinterest_20251126_12.csv,2025-11-28T12:49:00+00:00
pin_acct_10,pin_camp_129,pin_grp_498,pin_prom_2314,pin_1098,2025-11-23,10,Asia/Manila,MOBLIE,related_pins,STANDARD,,38,0,0.030284,PHP,0,0,VALIDATED,ACTIVE,,2025-11-23T22:00:00+00:00,row_n29omk50fu11,hash_wssqwhet89vc05,pinterest_20251123_10.csv,2025-11-23T12:29:00+00:00
pin_acct_12,pin_camp_159,pin_grp_555,pin_prom_1555,,2025-09-19,14,UTC,DESKTOP,search,SHOPPING,,218,8,0.222373,PHP,5,4,RECEIVED,ARCHIVED,,2025-09-20T14:00:00+00:00,row_wwlzb2ecd1xt,hash_1obl66rxk6wjiu,pinterest_20250919_14.csv,2025-09-21T14:55:00+00:00
pin_acct_17,pin_camp_46,pin_grp_107,pin_prom_369,,2025-10-25,18,utc,MOBLIE,search,CAROUSEL,,1001,16,0.488979,AUD,23,15,VALIDATED,ACTIVE,,2025-10-25T19:00:00+00:00,row_9lvqsgxqa24e,hash_u8d1b99wehbu02,pinterest_20251025_18.csv,2025-10-25T18:36:00+00:00
pin_acct_4,pin_camp_154,pin_grp_476,pin_prom_1688,pin_398,2025-09-19,8,UTC,MOBLIE,homefeed,STANDARD,,473,21,0.287126,PHP,4,13,PUBLISHED,ACTIVE,,2025-09-19T09:00:00+00:00,row_qx0j2yzhsted,hash_18k567shlhz9zm,pinterest_20250919_08.csv,2025-09-21T08:24:00+00:00
pin_acct_6,pin_camp_94,pin_grp_458,pin_prom_494,pin_65,2025-10-10,17,utc,MOBLIE,homefeed,SHOPPING,,186,7,0.340338,EUR,5,1,PUBLISHED,ACTIVE,,2025-10-10T18:00:00+00:00,row_tdfis6w4n6xo,hash_tugl9b9kjcm4al,pinterest_20251010_17.csv,2025-10-10T18:34:00+00:00
pin_acct_16,pin_camp_23,pin_grp_175,pin_prom_2334,,2025-10-08,11,,DESKTOP,homefeed,VIDEO,6.0,51,3,0.041947,AUD,0,0,VALIDATED,ACTIVE,,2025-10-09T11:00:00+00:00,row_nwijdrsva5tk,hash_8sz26r5myp6uwa,pinterest_20251008_11.csv,2025-10-08T12:06:00+00:00
pin_acct_19,pin_camp_24,pin_grp_35,pin_prom_2003,,2026-01-16,13,Asia/Manila,DESKTOP,homefeed,UNKNOWN,,270,22,0.12908,USD,11,16,ENRICHED,ACTIVE,,2026-01-16T14:00:00+00:00,row_acf5u4th9dfj,hash_ue4pqbadpd3hnz,pinterest_20260116_13.csv,2026-01-16T19:28:00+00:00
pin_acct_17,pin_camp_123,pin_grp_521,pin_prom_2047,pin_2114,2026-01-03,10,utc,MOBLIE,related_pins,UNKNOWN,,75,1,0.048851,USD,0,0,VALIDATED,ACTIVE,,2026-01-03T10:00:00+00:00,row_xr5xof8wejdk,hash_5fy5jozcfzn4js,pinterest_20260103_10.csv,2026-01-03T10:11:00+00:00
pin_acct_20,pin_camp_85,pin_grp_377,pin_prom_201,pin_795,2025-11-29,20,UTC,MOBILE,search,UNKNOWN,,320,14,0.081188,USD,3,13,VALIDATED,ACTIVE,,2025-11-29T20:00:00+00:00,row_vrug1c5og5db,hash_wxslpx8l2n8c4h,pinterest_20251129_20.csv,2025-12-01T20:24:00+00:00
pin_acct_1,pin_camp_7,pin_grp_88,pin_prom_1420,,2026-01-14,20,utc,TABLET,related_pins,UNKNOWN,,489,24,0.314729,SGD,0,6,PUBLISHED,ACTIVE,,2026-01-14T21:00:00+00:00,row_mif5qb5npizd,hash_n7u0zse5t6ml2z,pinterest_20260114_20.csv,2026-01-15T02:08:00+00:00
pin_acct_5,pin_camp_19,pin_grp_507,pin_prom_328,pin_2058,2025-11-26,21,Asia/Manila,TABLET,related_pins,UNKNOWN,,103,2,0.131147,USD,6,1,VALIDATED,LIMITED,,2025-11-26T21:00:00+00:00,row_v67ivvc3tzy5,hash_wt6d8s8xvjstg2,pinterest_20251126_21.csv,2025-11-26T21:46:00+00:00
pin_acct_4,pin_camp_32,pin_grp_184,pin_prom_431,,2025-11-09,15,Asia/Manila,MOBILE,related_pins,SHOPPING,,131,133,0.028959,USD,12,67,PUBLISHED,ACTIVE,,2025-11-09T16:00:00+00:00,row_ebxl4z1ttwkw,hash_8c9ypgcuzc5cbl,pinterest_20251109_15.csv,2025-11-09T17:29:00+00:00
pin_acct_9,pin_camp_57,pin_grp_211,pin_prom_1219,pin_1911,2025-09-27,13,Asia/Manila,DESKTOP,related_pins,VIDEO,12.0,202,12,0.181397,USD,0,8,PUBLISHED,LIMITED,,2025-09-27T14:00:00+00:00,row_n8oy237vm980,hash_0kapluod1ygxwm,pinterest_20250927_13.csv,2025-09-28T01:07:00+00:00
pin_acct_19,pin_camp_54,pin_grp_426,pin_prom_1594,pin_964,2025-11-10,23,utc,MOBLIE,homefeed,STANDARD,,254,6,0.138761,PHP,5,4,VALIDATED,ACTIVE,,2025-11-10T23:00:00+00:00,row_dnxlsiz9c6im,hash_3t95g86fk2ocq1,pinterest_20251110_23.csv,2025-11-12T23:47:00+00:00
pin_acct_9,pin_camp_31,pin_grp_285,pin_prom_803,,2025-12-22,3,,MOBLIE,homefeed,SHOPPING,,127,241,0.063534,PHP,2,133,QUARANTINED,ACTIVE,CLICKS_GT_IMPRESSIONS,2025-12-22T04:00:00+00:00,row_p0mfhqudk5x5,hash_qstytfz5hhxo49,pinterest_20251222_03.csv,2025-12-22T03:15:00+00:00
pin_acct_9,pin_camp_28,pin_grp_3,pin_prom_831,pin_3125,2025-10-09,16,utc,MOBLIE,search,CAROUSEL,,85,3,0.09811,USD,2,2,PUBLISHED,ACTIVE,,2025-10-10T16:00:00+00:00,row_s7jvw6isyvx1,hash_ovoyn4hb6kvbt7,pinterest_20251009_16.csv,2025-10-09T17:21:00+00:00
pin_acct_6,pin_camp_121,pin_grp_268,pin_prom_1221,,2025-09-23,9,utc,MOBILE,search,STANDARD,,149,0,0.09303,PHP,5,0,ENRICHED,ACTIVE,,2025-09-24T09:00:00+00:00,row_2192t58294f9,hash_es5qm9tsiui6fm,pinterest_20250923_09.csv,2025-09-24T09:23:00+00:00
pin_acct_17,pin_camp_37,pin_grp_303,pin_prom_1173,pin_1994,2025-09-27,4,,MOBILE,search,UNKNOWN,,130,1,0.113893,USD,1,0,PUBLISHED,ACTIVE,,2025-09-27T04:00:00+00:00,row_9ficyhegrztb,hash_8nqbgxw67cogvv,pinterest_20250927_04.csv,2025-09-27T04:34:00+00:00
pin_acct_8,pin_camp_111,pin_grp_212,pin_prom_2221,,2025-11-23,19,utc,DESKTOP,search,VIDEO,,192,2,0.20656,PHP,21,0,RECEIVED,ACTIVE,,2025-11-24T19:00:00+00:00,row_zpn741ol8wvl,hash_jiaad7pmddfyav,pinterest_20251123_19.csv,2025-11-24T07:45:00+00:00
pin_acct_18,pin_camp_8,pin_grp_172,pin_prom_1887,pin_121,2025-12-28,6,,DESKTOP,related_pins,CAROUSEL,,829,2,0.602838,PHP,46,1,VALIDATED,ACTIVE,,2025-12-28T06:00:00+00:00,row_cmktpo5y35rs,hash_j336hc6k4ildhy,pinterest_20251228_06.csv,2025-12-28T06:23:00+00:00
pin_acct_3,pin_camp_108,pin_grp_458,pin_prom_177,,2025-12-09,2,UTC,TABLET,homefeed,SHOPPING,,268,10,0.245727,PHP,6,5,PUBLISHED,ACTIVE,,2025-12-09T03:00:00+00:00,row_d8hj6iro4q8o,hash_1bo6bjpbz1wlly,pinterest_20251209_02.csv,2025-12-11T02:07:00+00:00
pin_acct_19,pin_camp_10,pin_grp_219,pin_prom_223,pin_3682,2025-10-19,20,Asia/Manila,MOBILE,homefeed,VIDEO,,488,45,0.203725,USD,4,22,QUARANTINED,ACTIVE,MISSING_VIDEO_DURATION,2025-10-20T08:00:00+00:00,row_fkhive9qvpz1,hash_rghpses6nvl0un,pinterest_20251019_20.csv,2025-10-20T20:01:00+00:00
pin_acct_19,pin_camp_50,pin_grp_563,pin_prom_310,,2025-11-10,20,,MOBLIE,search,UNKNOWN,,332,8,0.615429,SGD,11,2,VALIDATED,ACTIVE,,2025-11-10T20:00:00+00:00,row_k4fes5sldzpt,hash_3axwrkqrj74xro,pinterest_20251110_20.csv,2025-11-10T21:24:00+00:00
pin_acct_12,pin_camp_114,pin_grp_119,pin_prom_187,pin_2104,2026-01-12,2,UTC,MOBLIE,search,SHOPPING,,138,2,0.14903,USD,3,0,VALIDATED,ACTIVE,,2026-01-12T03:00:00+00:00,row_ydl6eq42sgzu,hash_1zjczk06w8v3j8,pinterest_20260112_02.csv,2026-01-12T02:37:00+00:00
pin_acct_19,pin_camp_126,pin_grp_416,pin_prom_365,,2025-10-06,3,utc,DESKTOP,homefeed,SHOPPING,,1010,29,0.237868,SGD,72,14,VALIDATED,LIMITED,,2025-10-06T03:00:00+00:00,row_btkn2jhe6w0p,hash_v3k2k3rafk2u0i,pinterest_20251006_03.csv,2025-10-07T03:35:00+00:00
pin_acct_1,pin_camp_137,pin_grp_542,pin_prom_680,pin_3578,2026-01-15,20,,TABLET,search,SHOPPING,,115,1,0.109355,USD,6,0,PUBLISHED,PAUSED,,2026-01-16T20:00:00+00:00,row_e53qizeuwa62,hash_88lbyibsubl83d,pinterest_20260115_20.csv,2026-01-15T21:59:00+00:00
pin_acct_20,pin_camp_5,pin_grp_290,pin_prom_925,,2025-10-30,11,,TABLET,homefeed,CAROUSEL,,35,2,0.031577,PHP,0,1,PUBLISHED,ACTIVE,,2025-10-31T11:00:00+00:00,row_6wafe16p15bw,hash_8tc6m1z6sb376c,pinterest_20251030_11.csv,2025-11-01T11:11:00+00:00
pin_acct_9,pin_camp_102,pin_grp_284,pin_prom_216,pin_3294,2025-11-10,20,Asia/Manila,MOBILE,homefeed,STANDARD,,111,3,0.026359,PHP,0,0,PUBLISHED,PAUSED,,2025-11-11T08:00:00+00:00,row_1fu541hmvarf,hash_bj1r8563f7zkzt,pinterest_20251110_20.csv,2025-11-10T20:09:00+00:00
pin_acct_17,pin_camp_129,pin_grp_580,pin_prom_594,pin_2490,2025-09-22,6,,MOBILE,related_pins,SHOPPING,,33,0,0.001454,PHP,0,0,VALIDATED,PAUSED,,2025-09-22T18:00:00+00:00,row_uyfvqdicxyc9,hash_alglw57cqfgdum,pinterest_20250922_06.csv,2025-09-24T06:01:00+00:00
pin_acct_6,pin_camp_94,pin_grp_452,pin_prom_1733,pin_21,2025-12-16,21,UTC,MOBLIE,related_pins,STANDARD,,197,2,0.119738,USD,3,0,PUBLISHED,ACTIVE,,2025-12-17T09:00:00+00:00,row_j1nax4sf0h19,hash_0sdmzbeui6ighj,pinterest_20251216_21.csv,2025-12-16T23:55:00+00:00
pin_acct_4,pin_camp_98,pin_grp_454,pin_prom_293,,2026-01-08,1,,MOBILE,related_pins,UNKNOWN,,147,8,0.077633,USD,2,5,VALIDATED,ACTIVE,,2026-01-08T01:00:00+00:00,row_7e2x7kckget6,hash_buahjinxte5j16,pinterest_20260108_01.csv,2026-01-09T01:41:00+00:00
pin_acct_7,pin_camp_116,pin_grp_179,pin_prom_1320,pin_3852,2026-01-01,12,Asia/Manila,DESKTOP,homefeed,CAROUSEL,,87,0,0.018134,USD,3,0,ENRICHED,ACTIVE,,2026-01-02T12:00:00+00:00,row_x3znuzz7f4s1,hash_ufujc871lyw1yg,pinterest_20260101_12.csv,2026-01-01T12:03:00+00:00
pin_acct_18,pin_camp_111,pin_grp_60,pin_prom_194,pin_2031,2025-11-22,12,UTC,MOBLIE,related_pins,UNKNOWN,,438,10,0.264522,PHP,23,9,ENRICHED,ACTIVE,,2025-11-22T13:00:00+00:00,row_vq9wky35x1ld,hash_4v110ejjwgx1al,pinterest_20251122_12.csv,2025-11-22T18:38:00+00:00
pin_acct_8,pin_camp_29,pin_grp_389,pin_prom_725,,2025-12-22,13,Asia/Manila,DESKTOP,homefeed,UNKNOWN,,68,1,0.038654,PHP,1,0,ENRICHED,ACTIVE,,2025-12-22T13:00:00+00:00,row_r44qzdr8799m,hash_qbw7w0xmiu9q0w,pinterest_20251222_13.csv,2025-12-24T13:06:00+00:00
pin_acct_16,pin_camp_20,pin_grp_259,pin_prom_1330,,2026-01-04,12,Asia/Manila,MOBLIE,related_pins,STANDARD,,340,8,0.153959,PHP,0,5,RECEIVED,LIMITED,,2026-01-05T12:00:00+00:00,row_0ovkhhds7uzk,hash_euczlvx1exera0,pinterest_20260104_12.csv,2026-01-04T12:50:00+00:00
pin_acct_7,pin_camp_98,pin_grp_103,pin_prom_221,,2025-12-27,17,utc,TABLET,homefeed,STANDARD,,106,11,0.145383,USD,6,4,QUARANTINED,ACTIVE,,2025-12-28T05:00:00+00:00,row_82mdmx95e7fw,hash_581wdp6bmkmeyz,pinterest_20251227_17.csv,2025-12-28T17:38:00+00:00
pin_acct_17,pin_camp_19,pin_grp_395,pin_prom_1910,pin_917,2025-12-29,0,utc,MOBILE,search,CAROUSEL,,240,11,0.159267,USD,2,1,PUBLISHED,ACTIVE,,2025-12-29T01:00:00+00:00,row_9v6bp0ixlpuj,hash_ausa82pmgo29ub,pinterest_20251229_00.csv,2025-12-29T02:08:00+00:00
pin_acct_15,pin_camp_139,pin_grp_419,pin_prom_1384,pin_3622,2025-11-13,23,utc,DESKTOP,search,SHOPPING,,97,5,0.069175,AUD,1,0,VALIDATED,ACTIVE,,2025-11-14T00:00:00+00:00,row_9wwyc9061qqt,hash_ryo97ur1i2mgwd,pinterest_20251113_23.csv,2025-11-14T11:03:00+00:00
pin_acct_1,pin_camp_101,pin_grp_211,pin_prom_83,pin_510,2025-11-05,3,Asia/Manila,TABLET,related_pins,UNKNOWN,,198,16,0.248829,PHP,1,4,QUARANTINED,ACTIVE,,2025-11-05T15:00:00+00:00,row_00t30jp2z0u3,hash_08kefwvc9v04jh,pinterest_20251105_03.csv,2025-11-05T03:29:00+00:00
pin_acct_4,pin_camp_145,pin_grp_529,pin_prom_658,pin_1545,2025-10-31,22,UTC,MOBLIE,search,VIDEO,8.0,103,6,0.024344,PHP,8,2,ENRICHED,ACTIVE,,2025-11-01T22:00:00+00:00,row_fxr7i7vgzbox,hash_pak8f9qxhq6mnj,pinterest_20251031_22.csv,2025-10-31T22:18:00+00:00
pin_acct_17,pin_camp_53,pin_grp_199,pin_prom_748,pin_1452,2025-11-24,7,utc,MOBLIE,search,STANDARD,,139,8,0.089462,USD,0,2,QUARANTINED,ACTIVE,,2025-11-25T07:00:00+00:00,row_68ijx72ddbbf,hash_24h976nxx36uc7,pinterest_20251124_07.csv,2025-11-25T07:34:00+00:00
pin_acct_11,pin_camp_50,pin_grp_27,pin_prom_1971,pin_3338,2025-10-27,1,utc,DESKTOP,search,STANDARD,,315,10,0.180036,PHP,1,7,VALIDATED,ACTIVE,,2025-10-27T01:00:00+00:00,row_wrg8di0o25gk,hash_k6bvn8tgaq0p6e,pinterest_20251027_01.csv,2025-10-27T02:58:00+00:00
pin_acct_8,pin_camp_75,pin_grp_81,pin_prom_2254,pin_3676,2025-12-25,2,utc,MOBLIE,search,SHOPPING,,78,10,0.01516,SGD,0,3,VALIDATED,ACTIVE,,2025-12-26T02:00:00+00:00,row_dfkrt5s29uiv,hash_30msq2428cenlk,pinterest_20251225_02.csv,2025-12-25T02:00:00+00:00
pin_acct_15,pin_camp_80,pin_grp_358,pin_prom_1248,pin_1162,2025-10-04,20,UTC,TABLET,homefeed,UNKNOWN,,426,25,0.259829,PHP,9,4,VALIDATED,PAUSED,,2025-10-04T21:00:00+00:00,row_dp4p5cmc68kk,hash_7nwg2bs45zp1fv,pinterest_20251004_20.csv,2025-10-04T22:23:00+00:00
pin_acct_13,pin_camp_6,pin_grp_153,pin_prom_1875,pin_2288,2025-11-26,22,utc,MOBILE,search,CAROUSEL,,185,1,-0.295957,PHP,0,0,VALIDATED,ACTIVE,,2025-11-27T22:00:00+00:00,row_627gu4t0u4ii,hash_80ivnuv6jy4mjq,pinterest_20251126_22.csv,2025-11-26T22:10:00+00:00
pin_acct_13,pin_camp_102,pin_grp_522,pin_prom_1221,pin_216,2025-10-21,1,Asia/Manila,DESKTOP,homefeed,STANDARD,,59,2,0.095895,PHP,2,1,PUBLISHED,ACTIVE,,2025-10-21T13:00:00+00:00,row_qcp4ld6ofhhv,hash_5t1f5e0383sunh,pinterest_20251021_01.csv,2025-10-21T07:07:00+00:00
pin_acct_6,pin_camp_78,pin_grp_527,pin_prom_745,pin_1011,2025-10-25,3,Asia/Manila,MOBILE,homefeed,UNKNOWN,,278,3,0.359245,PHP,0,0,PUBLISHED,ACTIVE,,2025-10-25T15:00:00+00:00,row_4mlcl39zei1y,hash_00o785u8zogvpv,pinterest_20251025_03.csv,2025-10-27T03:58:00+00:00
pin_acct_12,pin_camp_62,pin_grp_463,pin_prom_1698,pin_3292,2025-12-18,10,UTC,DESKTOP,related_pins,VIDEO,,271,5,0.05388,AUD,1,3,ENRICHED,ACTIVE,,2025-12-18T22:00:00+00:00,row_x1ebtlfeszsq,hash_gxqyqyk3dpc79c,pinterest_20251218_10.csv,2025-12-18T10:29:00+00:00
pin_acct_14,pin_camp_5,pin_grp_559,pin_prom_1498,pin_1801,2025-11-18,16,UTC,DESKTOP,related_pins,STANDARD,,135,0,0.045074,AUD,3,0,QUARANTINED,ACTIVE,,2025-11-19T04:00:00+00:00,row_u0uok5zyl74q,hash_q3vv8u3il0xewj,pinterest_20251118_16.csv,2025-11-18T18:08:00+00:00
