customer_id,campaign_id,ad_group_id,ad_id,asset_id,segments_date,segments_hour,account_tz,device_category,network_type,ad_type,video_duration_seconds,quartile_25,quartile_50,quartile_75,quartile_100,avg_view_duration_seconds,impressions,clicks,views,cost_micros,currency_code,pipeline_status,primary_status,policy_summary,quarantine_reason,loaded_at,row_id,row_hash,source_file,ingested_at_utc
gg_acct_14,gg_camp_63,gg_group_236,,gg_asset_2040,2025-11-15,16,,MOBILE,DISPLAY_NETWORK,NON_SKIPPABLE,,63.0,26.0,15.0,10.0,,197,7,92.0,80167,USD,QUARANTINED,LIMITED,,MISSING_VIDEO_DURATION,2025-11-15T16:00:00+00:00,row_3wqom6aak758,hash_1u8rfbvue8l2yg,youtube_20251115_16.csv,2025-11-16T16:07:00+00:00
gg_acct_5,gg_camp_97,gg_group_173,gg_ad_2233,,2025-11-25,7,,TV,DISPLAY_NETWORK,MASTHEAD,15.0,27.0,16.0,17.0,,9.09,101,2,40.0,132959,usd,ENRICHED,ENABLED,,,2025-11-26T07:00:00+00:00,row_2gvyoo3pzvl0,hash_6ns0l8ao6foydt,youtube_20251125_07.csv,2025-11-25T07:48:00+00:00
gg_acct_4,gg_camp_81,gg_group_447,,,2025-10-15,6,Asia/Manila,OTHER,YOUTUBE_SEARCH,MASTHEAD,12.0,39.0,81.0,120.0,11.0,2.53,534,3,169.0,55825,USD,PUBLISHED,PAUSED,,,2025-10-15T12:00:00+00:00,row_10sds33jzztw,hash_1stnato95uvhds,youtube_20251015_06.csv,2025-10-15T18:36:00+00:00
gg_acct_18,gg_camp_183,gg_group_581,gg_ad_691,gg_asset_1127,2025-10-04,1,Asia/Manila ,TV,DISPLAY_NETWORK,BUMPER,10.0,125.0,180.0,64.0,92.0,7.09,634,11,294.0,526421,USD,ENRICHED,ENABLED,,,2025-10-04T02:00:00+00:00,row_inwvwhl38cjp,hash_y75p6vlvu94128,youtube_20251004_01.csv,2025-10-04T03:08:00+00:00
gg_acct_1,gg_camp_140,gg_group_470,gg_ad_986,gg_asset_1309,2025-09-26,20,Asia/Manila ,TABLET,YOUTUBE_SEARCH,DISCOVERY,20.0,16.0,9.0,8.0,6.0,6.21,160,0,41.0,141207,USD,PUBLISHED,ENABLED,,,2025-09-27T20:00:00+00:00,row_r1becutkpqz3,hash_dlzsmgmh2eda4o,youtube_20250926_20.csv,2025-09-28T20:14:00+00:00
gg_acct_9,gg_camp_150,gg_group_379,gg_ad_152,gg_asset_2636,2025-11-13,13,Asia/Manila ,MOBIL,YOUTUBE_WATCH,DISCOVERY,12.0,14.0,10.0,9.0,3.0,2.17,50,3,20.0,69434,USD,ENRICHED,ENABLED,,,2025-11-13T14:00:00+00:00,row_k49pqbqup1fd,hash_6z48sfswkd0uzd,youtube_20251113_13.csv,2025-11-14T13:40:00+00:00
gg_acct_20,gg_camp_55,gg_group_583,gg_ad_552,gg_asset_1877,2025-11-06,0,,TV,DISPLAY_NETWORK,UNKNOWN,,,,,,,322,7,,433046,USD,VALIDATED,ENABLED,,,2025-11-06T06:00:00+00:00,row_1bbouce1jqdd,hash_vlnzn9khq4jtgl,youtube_20251106_00.csv,2025-11-06T12:55:00+00:00
gg_acct_18,gg_camp_27,gg_group_587,gg_ad_1145,gg_asset_2464,2025-11-12,4,,OTHER,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,20.0,63.0,61.0,44.0,7.0,14.88,215,11,104.0,32055,USD,VALIDATED,PAUSED,,,2025-11-12T05:00:00+00:00,row_djm4aieq6tve,hash_a0sg511bwu0kfs,youtube_20251112_04.csv,2025-11-13T04:09:00+00:00
gg_acct_6,gg_camp_31,gg_group_18,gg_ad_669,gg_asset_336,2025-12-23,4,Asia/Manila ,TV,DISPLAY_NETWORK,UNKNOWN,,,,,,,254,18,,89421,USD,PUBLISHED,ENABLED,,,2025-12-23T10:00:00+00:00,row_ffj9rr7lvmp1,hash_2z1c30ohv5djp1,youtube_20251223_04.csv,2025-12-23T04:28:00+00:00
gg_acct_17,gg_camp_101,gg_group_67,gg_ad_2161,gg_asset_277,2026-01-04,23,America/Los_Angeles,MOBILE,YOUTUBE_WATCH,NON_SKIPPABLE,20.0,6.0,1.0,5.0,1.0,6.57,107,2,16.0,18555,USD,QUARANTINED,ENABLED,,,2026-01-05T05:00:00+00:00,row_noik8jik8k8g,hash_25g3lv2dg5gnjd,youtube_20260104_23.csv,2026-01-06T23:08:00+00:00
gg_acct_7,gg_camp_191,gg_group_535,gg_ad_1710,gg_asset_2573,2025-10-22,8,America/Los_Angeles,TV,DISPLAY_NETWORK,BUMPER,60.0,12.0,2.0,4.0,1.0,4.41,70,0,14.0,2943,USD,RECEIVED,LIMITED,,,2025-10-22T09:00:00+00:00,row_s9rthurcpsy0,hash_bj8tvmwfgqh65j,youtube_20251022_08.csv,2025-10-24T08:40:00+00:00
gg_acct_12,gg_camp_6,gg_group_75,gg_ad_1943,gg_asset_3480,2025-12-17,10,Asia/Manila ,DESKTOP,YOUTUBE_SEARCH,DISCOVERY,45.0,4.0,2.0,7.0,4.0,26.93,76,6,17.0,35155,USD,VALIDATED,ENABLED,,,2025-12-17T16:00:00+00:00,row_ahlbundof1i3,hash_5vhbujyg1seoj0,youtube_20251217_10.csv,2025-12-19T10:39:00+00:00
gg_acct_16,gg_camp_71,gg_group_229,gg_ad_767,gg_asset_2299,2025-10-27,23,,MOBILE,YOUTUBE_SEARCH,MASTHEAD,8.0,12.0,4.0,6.0,12.0,1.67,121,2,24.0,118555,USD,RECEIVED,LIMITED,,,2025-10-27T23:00:00+00:00,row_q47ekud9sz9h,hash_71kzbdnruak2yo,youtube_20251027_23.csv,2025-10-28T11:59:00+00:00
gg_acct_19,gg_camp_68,gg_group_227,gg_ad_628,gg_asset_2144,2025-09-21,17,Asia/Manila,TABLET,YOUTUBE_WATCH,SKIPPABLE_IN_STREAM,30.0,37.0,40.0,38.0,19.0,14.02,216,19,59.0,89008,USD,RECEIVED,ENABLED,,,2025-09-21T18:00:00+00:00,row_8jh4kfch7sbo,hash_oilteyb930q53u,youtube_20250921_17.csv,2025-09-21T17:37:00+00:00
gg_acct_10,gg_camp_183,gg_group_546,gg_ad_753,gg_asset_402,2025-10-31,22,America/Los_Angeles,MOBIL,DISPLAY_NETWORK,DISCOVERY,45.0,25.0,15.0,13.0,5.0,3.73,201,7,28.0,330882,USD,RECEIVED,ENABLED,,,2025-11-01T04:00:00+00:00,row_bcfczyo5cwyq,hash_1kjbikhne02zs6,youtube_20251031_22.csv,2025-11-02T22:01:00+00:00
gg_acct_7,gg_camp_83,gg_group_239,gg_ad_1333,,2025-12-31,18,Asia/Manila,MOBIL,YOUTUBE_SEARCH,BUMPER,60.0,4.0,1.0,12.0,2.0,2.03,132,1,20.0,79006,USD,ENRICHED,ENABLED,,,2026-01-01T00:00:00+00:00,row_ppmpjphacdpm,hash_tgfgky12kdhify,youtube_20251231_18.csv,2025-12-31T20:58:00+00:00
gg_acct_11,gg_camp_122,gg_group_195,gg_ad_1688,gg_asset_3055,2026-01-03,16,,TV,YOUTUBE_WATCH,UNKNOWN,,,,,,,226,9,,275865,USD,ENRICHED,REMOVED,,,2026-01-03T22:00:00+00:00,row_8aaoybrn1tcw,hash_obsqsnyd4b4aov,youtube_20260103_16.csv,2026-01-03T16:54:00+00:00
gg_acct_15,gg_camp_171,gg_group_514,gg_ad_1092,gg_asset_478,2025-12-28,0,Asia/Manila ,DESKTOP,YOUTUBE_WATCH,NON_SKIPPABLE,30.0,39.0,34.0,7.0,4.0,21.18,237,14,46.0,158121,USD,ENRICHED,ENABLED,,,2025-12-28T06:00:00+00:00,row_0m1f9mqvj102,hash_gku2ushz25xujy,youtube_20251228_00.csv,2025-12-29T00:00:00+00:00
gg_acct_17,gg_camp_42,gg_group_465,gg_ad_2094,gg_asset_712,2025-12-28,5,Asia/Manila,TABLET,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,15.0,71.0,11.0,21.0,,4.26,559,39,112.0,326965,USD,ENRICHED,ENABLED,,,2025-12-28T05:00:00+00:00,row_s30ki368n4pj,hash_v0cfby2fp5dkjk,youtube_20251228_05.csv,2025-12-30T05:57:00+00:00
gg_acct_6,gg_camp_64,gg_group_562,gg_ad_1377,gg_asset_2832,2025-11-26,9,Asia/Manila ,OTHER,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,90.0,19.0,12.0,10.0,6.0,58.11,54,5,20.0,33168,USD,ENRICHED,ENABLED,,,2025-11-27T09:00:00+00:00,row_ssy4qgroaaum,hash_lzrkyr9xrqmohd,youtube_20251126_09.csv,2025-11-26T11:58:00+00:00
gg_acct_4,gg_camp_131,gg_group_44,gg_ad_1485,gg_asset_867,2025-12-30,13,Asia/Manila ,OTHER,YOUTUBE_WATCH,BUMPER,90.0,19.0,6.0,11.0,1.0,49.97,66,3,28.0,12335,USD,VALIDATED,ENABLED,,,2025-12-30T13:00:00+00:00,row_937g31227lvg,hash_b3tbfhbdpxmwqn,youtube_20251230_13.csv,2025-12-30T19:04:00+00:00
gg_acct_9,gg_camp_19,gg_group_401,gg_ad_2453,,2025-11-15,22,Asia/Manila,MOBIL,YOUTUBE_SEARCH,BUMPER,,44.0,10.0,25.0,46.0,,358,4,85.0,139813,USD,QUARANTINED,ENABLED,,,2025-11-15T22:00:00+00:00,row_z4o1m1t9jzkf,hash_zu7t1zmqy5s8l4,youtube_20251115_22.csv,2025-11-17T22:26:00+00:00
gg_acct_6,gg_camp_28,gg_group_134,gg_ad_2072,gg_asset_1189,2026-01-03,21,Asia/Manila ,TABLET,YOUTUBE_SEARCH,UNKNOWN,,,,,,,121,6,,150035,USD,VALIDATED,DRAFT,,,2026-01-03T21:00:00+00:00,row_ulm0osfsa2mk,hash_1au96vq1vj9ul5,youtube_20260103_21.csv,2026-01-03T23:17:00+00:00
gg_acct_2,gg_camp_165,gg_group_445,gg_ad_265,gg_asset_1493,2026-01-11,6,Asia/Manila ,OTHER,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,60.0,4.0,9.0,1.0,,7.74,71,7,14.0,33081,USD,QUARANTINED,PAUSED,,,2026-01-11T07:00:00+00:00,row_r8i4ycynicnh,hash_0x5tmu7jdluclv,youtube_20260111_06.csv,2026-01-12T06:00:00+00:00
gg_acct_16,gg_camp_80,gg_group_45,gg_ad_1835,gg_asset_2232,2025-10-16,1,,OTHER,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,10.0,40.0,27.0,28.0,18.0,7.66,110,2,52.0,53235,USD,PUBLISHED,PAUSED,,,2025-10-16T01:00:00+00:00,row_9eopw706s7fb,hash_2b1uahy6cxao40,youtube_20251016_01.csv,2025-10-17T01:55:00+00:00
gg_acct_20,gg_camp_94,gg_group_376,gg_ad_2059,gg_asset_1295,2025-12-22,4,,OTHER,DISPLAY_NETWORK,DISCOVERY,60.0,21.0,19.0,1.0,57.0,12.71,477,7,84.0,267594,USD,QUARANTINED,ENABLED,,,2025-12-22T05:00:00+00:00,row_whz4amcqnrh9,hash_plqx92c7id6p35,youtube_20251222_04.csv,2025-12-24T04:54:00+00:00
gg_acct_13,gg_camp_90,gg_group_429,gg_ad_878,,2026-01-11,14,Asia/Manila ,DESKTOP,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,90.0,2.0,1.0,0.0,1.0,22.3,193,7,3.0,116580,USD,VALIDATED,ENABLED,,,2026-01-11T15:00:00+00:00,row_hhexlw9tvl8q,hash_br7trsjz7wt46q,youtube_20260111_14.csv,2026-01-12T02:09:00+00:00
gg_acct_15,gg_camp_14,gg_group_327,gg_ad_1369,,2025-10-20,3,Asia/Manila ,TABLET,YOUTUBE_WATCH,NON_SKIPPABLE,8.0,146.0,134.0,32.0,28.0,2.91,545,14,175.0,1312650,USD,PUBLISHED,ENABLED,,,2025-10-20T09:00:00+00:00,row_lbvr8r2l2ogn,hash_1dm3h0mht3qfmx,youtube_20251020_03.csv,2025-10-20T03:54:00+00:00
gg_acct_3,gg_camp_175,gg_group_138,,,2025-10-28,6,Asia/Manila ,DESKTOP,YOUTUBE_SEARCH,UNKNOWN,,,,,,,377,3,,145133,USD,ENRICHED,DRAFT,,,2025-10-28T06:00:00+00:00,row_5kcqibwjlypv,hash_2yzdsqfhbq1xo7,youtube_20251028_06.csv,2025-10-28T12:01:00+00:00
gg_acct_10,gg_camp_67,gg_group_171,gg_ad_1687,gg_asset_3047,2025-10-01,5,Asia/Manila ,DESKTOP,YOUTUBE_SEARCH,BUMPER,30.0,9.0,12.0,2.0,16.0,16.56,156,2,27.0,171386,USD,ENRICHED,ENABLED,,,2025-10-01T11:00:00+00:00,row_3f5mub91n903,hash_888d7mbxldifcc,youtube_20251001_05.csv,2025-10-01T17:52:00+00:00
gg_acct_17,gg_camp_94,gg_group_60,gg_ad_2170,gg_asset_2803,2025-11-27,0,Asia/Manila,OTHER,YOUTUBE_WATCH,MASTHEAD,8.0,5.0,3.0,4.0,1.0,0.73,91,1,11.0,103274,USD,ENRICHED,ENABLED,,,2025-11-27T06:00:00+00:00,row_jsel6q744d9e,hash_w7cxl9pf0z0d3w,youtube_20251127_00.csv,2025-11-27T12:13:00+00:00
gg_acct_18,gg_camp_140,gg_group_566,gg_ad_1749,gg_asset_724,2025-12-26,9,Asia/Manila,MOBIL,DISPLAY_NETWORK,NON_SKIPPABLE,12.0,0.0,0.0,0.0,0.0,2.42,48,1,0.0,20838,USD,ENRICHED,ENABLED,,,2025-12-26T09:00:00+00:00,row_fj2lb7pr9t04,hash_t41ivom6z00kzj,youtube_20251226_09.csv,2025-12-26T15:01:00+00:00
gg_acct_18,gg_camp_135,gg_group_310,gg_ad_125,gg_asset_2028,2025-11-01,19,Asia/Manila ,MOBIL,YOUTUBE_WATCH,DISCOVERY,15.0,30.0,8.0,13.0,5.0,8.97,71,6,31.0,32524,USD,ENRICHED,ENABLED,,,2025-11-01T20:00:00+00:00,row_jzmshnegvrfq,hash_ycfgi12svuxioa,youtube_20251101_19.csv,2025-11-01T19:55:00+00:00
gg_acct_17,gg_camp_150,gg_group_73,gg_ad_931,gg_asset_3380,2025-10-17,10,America/Los_Angeles,TV,YOUTUBE_SEARCH,UNKNOWN,,,,,,,184,11,,36242,USD,RECEIVED,ENABLED,,,2025-10-18T10:00:00+00:00,row_nunso5j2t6yd,hash_bbjuc5ob412ii7,youtube_20251017_10.csv,2025-10-17T10:06:00+00:00
gg_acct_11,gg_camp_191,gg_group_555,gg_ad_1461,gg_asset_481,2026-01-16,22,Asia/Manila ,TV,DISPLAY_NETWORK,BUMPER,45.0,81.0,50.0,69.0,29.0,25.89,605,37,95.0,221009,USD,VALIDATED,ENABLED,,,2026-01-17T22:00:00+00:00,row_fynmwmbcfaog,hash_3l61ohnbc6xu0y,youtube_20260116_22.csv,2026-01-16T22:02:00+00:00
gg_acct_3,gg_camp_112,gg_group_461,gg_ad_2469,gg_asset_2649,2025-11-27,22,America/Los_Angeles,TV,YOUTUBE_SEARCH,BUMPER,10.0,14.0,13.0,22.0,7.0,3.36,255,4,34.0,134632,USD,PUBLISHED,ENABLED,,,2025-11-28T04:00:00+00:00,row_t67rc4rmxovd,hash_ot3inhdpxex3m2,youtube_20251127_22.csv,2025-11-28T10:05:00+00:00
gg_acct_14,gg_camp_52,gg_group_407,gg_ad_1160,gg_asset_2019,2025-10-24,8,Asia/Manila ,OTHER,YOUTUBE_SEARCH,NON_SKIPPABLE,30.0,21.0,9.0,1.0,5.0,2.41,346,8,76.0,144818,USD,ENRICHED,ENABLED,,,2025-10-24T14:00:00+00:00,row_q6rn9xp66qq7,hash_rg8ips96kmoptc,youtube_20251024_08.csv,2025-10-26T08:32:00+00:00
gg_acct_3,gg_camp_142,gg_group_305,gg_ad_185,gg_asset_1552,2025-12-27,5,America/Los_Angeles,TABLET,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,6.0,57.0,76.0,56.0,8.0,2.7,250,10,99.0,117347,USD,ENRICHED,ENABLED,,,2025-12-27T11:00:00+00:00,row_uzgqj4vf0aoc,hash_61tthjnbvtcsze,youtube_20251227_05.csv,2025-12-27T06:57:00+00:00
gg_acct_7,gg_camp_2,gg_group_543,gg_ad_1222,gg_asset_571,2025-12-03,16,Asia/Manila ,MOBILE,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,15.0,12.0,3.0,17.0,9.0,7.32,126,222,32.0,250573,USD,QUARANTINED,DRAFT,,CLICKS_GT_IMPRESSIONS,2025-12-03T22:00:00+00:00,row_73w0q26krctd,hash_dgfar8ikk4nax6,youtube_20251203_16.csv,2025-12-03T17:11:00+00:00
gg_acct_10,gg_camp_139,gg_group_565,gg_ad_2425,gg_asset_1985,2025-12-02,13,America/Los_Angeles,DESKTOP,DISPLAY_NETWORK,BUMPER,15.0,40.0,82.0,76.0,85.0,7.18,410,8,143.0,304319,USD,ENRICHED,ENABLED,,,2025-12-03T13:00:00+00:00,row_ngv738skpixe,hash_0mzsu1u7vx89o8,youtube_20251202_13.csv,2025-12-03T01:32:00+00:00
gg_acct_9,gg_camp_173,gg_group_406,gg_ad_1375,gg_asset_935,2025-10-27,7,Asia/Manila,OTHER,YOUTUBE_WATCH,SKIPPABLE_IN_STREAM,30.0,26.0,19.0,19.0,4.0,11.81,167,11,37.0,288729,USD,ENRICHED,DISAPPROVED,,,2025-10-27T08:00:00+00:00,row_esdsrprzaj2s,hash_ygxntagvinxwlu,youtube_20251027_07.csv,2025-10-27T19:04:00+00:00
gg_acct_5,gg_camp_80,gg_group_521,gg_ad_663,gg_asset_2568,2025-11-16,16,America/Los_Angeles,MOBIL,DISPLAY_NETWORK,MASTHEAD,90.0,2.0,0.0,1.0,0.0,24.81,106,1,3.0,70124,USD,ENRICHED,ENABLED,,,2025-11-17T16:00:00+00:00,row_3wblmevlk7ny,hash_9z9wa6s8s3f1y9,youtube_20251116_16.csv,2025-11-17T04:22:00+00:00
gg_acct_6,gg_camp_24,gg_group_410,,gg_asset_1296,2025-12-26,0,Asia/Manila ,TV,YOUTUBE_SEARCH,DISCOVERY,12.0,5.0,12.0,3.0,6.0,5.78,148,8,43.0,48670,USD,ENRICHED,ENABLED,,,2025-12-26T01:00:00+00:00,row_nnmx7d6v2gir,hash_qvfg9asse62y3x,youtube_20251226_00.csv,2025-12-26T00:34:00+00:00
gg_acct_8,gg_camp_94,gg_group_205,gg_ad_446,gg_asset_2352,2025-11-02,15,,MOBILE,YOUTUBE_SEARCH,MASTHEAD,10.0,32.0,22.0,36.0,7.0,1.64,257,3,52.0,303622,USD,ENRICHED,ENABLED,,,2025-11-02T21:00:00+00:00,row_sljpxl5i05bc,hash_qjhbl6a3sq17ni,youtube_20251102_15.csv,2025-11-02T21:21:00+00:00
gg_acct_10,gg_camp_140,gg_group_593,gg_ad_172,gg_asset_573,2025-11-13,6,America/Los_Angeles,DESKTOP,YOUTUBE_WATCH,DISCOVERY,90.0,119.0,53.0,99.0,52.0,69.91,237,17,162.0,140740,USD,VALIDATED,ENABLED,,,2025-11-14T06:00:00+00:00,row_6wz3584t6tc8,hash_6t0udeexbau034,youtube_20251113_06.csv,2025-11-15T06:25:00+00:00
gg_acct_4,gg_camp_178,gg_group_346,gg_ad_289,gg_asset_1164,2026-01-05,1,America/Los_Angeles,MOBIL,DISPLAY_NETWORK,BUMPER,15.0,50.0,49.0,12.0,7.0,3.62,210,8,92.0,72555,USD,ENRICHED,LIMITED,,,2026-01-06T01:00:00+00:00,row_gntanb0gog5y,hash_4ieurbij5fccte,youtube_20260105_01.csv,2026-01-05T07:47:00+00:00
gg_acct_4,gg_camp_114,gg_group_471,gg_ad_139,gg_asset_1384,2026-01-08,16,Asia/Manila,DESKTOP,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,,8.0,15.0,6.0,3.0,,231,2,25.0,183176,USD,QUARANTINED,ENABLED,,MISSING_VIDEO_DURATION,2026-01-08T22:00:00+00:00,row_3p3kr858tan8,hash_yv732j70jj5k5f,youtube_20260108_16.csv,2026-01-08T18:28:00+00:00
gg_acct_18,gg_camp_30,gg_group_390,gg_ad_1695,,2025-12-20,7,Asia/Manila,TV,DISPLAY_NETWORK,MASTHEAD,45.0,20.0,21.0,1.0,2.0,10.01,153,3,30.0,43845,USD,PUBLISHED,ENABLED,,,2025-12-21T07:00:00+00:00,row_v9mymnjay1lt,hash_io8bj50xdm5dct,youtube_20251220_07.csv,2025-12-20T07:38:00+00:00
gg_acct_2,gg_camp_193,gg_group_186,gg_ad_2248,gg_asset_1348,2026-01-07,22,Asia/Manila ,TABLET,YOUTUBE_SEARCH,NON_SKIPPABLE,6.0,17.0,6.0,19.0,9.0,2.82,102,0,32.0,29748,USD,ENRICHED,DISAPPROVED,,,2026-01-08T04:00:00+00:00,row_gh583ac9lcbw,hash_ugmxo6kteslt2q,youtube_20260107_22.csv,2026-01-08T10:40:00+00:00
gg_acct_1,gg_camp_152,gg_group_575,,gg_asset_1828,2025-10-02,14,Asia/Manila,TABLET,YOUTUBE_WATCH,DISCOVERY,,75.0,14.0,25.0,15.0,9.72,282,8,96.0,77988,USD,ENRICHED,LIMITED,,,2025-10-02T14:00:00+00:00,row_8z3y2kqpdlf0,hash_v5088iwtuckzay,youtube_20251002_14.csv,2025-10-03T14:13:00+00:00
gg_acct_10,gg_camp_22,gg_group_43,gg_ad_1378,gg_asset_3260,2025-12-01,7,Asia/Manila,TABLET,YOUTUBE_WATCH,NON_SKIPPABLE,45.0,17.0,2.0,2.0,6.0,24.76,70,2,21.0,22590,USD,PUBLISHED,ENABLED,,,2025-12-01T07:00:00+00:00,row_yh5q3d9ke53b,hash_ok1ynm84o2e6ai,youtube_20251201_07.csv,2025-12-02T07:17:00+00:00
gg_acct_14,gg_camp_16,gg_group_305,,gg_asset_3428,2026-01-11,18,,MOBIL,YOUTUBE_SEARCH,NON_SKIPPABLE,12.0,17.0,22.0,15.0,0.0,1.64,72,0,28.0,22680,USD,ENRICHED,ENABLED,,,2026-01-12T18:00:00+00:00,row_i7s4vosfwpsg,hash_wvwqzympgi6i2l,youtube_20260111_18.csv,2026-01-12T18:03:00+00:00
gg_acct_19,gg_camp_42,gg_group_363,gg_ad_976,gg_asset_3446,2025-10-29,0,Asia/Manila ,DESKTOP,YOUTUBE_WATCH,SKIPPABLE_IN_STREAM,15.0,11.0,6.0,9.0,10.0,4.44,89,0,15.0,114539,USD,VALIDATED,ENABLED,,,2025-10-30T00:00:00+00:00,row_cgrq3ih2jkdt,hash_qggno4qj9gnzoz,youtube_20251029_00.csv,2025-10-30T00:21:00+00:00
gg_acct_10,gg_camp_82,gg_group_581,gg_ad_2227,gg_asset_441,2025-10-24,0,Asia/Manila,MOBIL,YOUTUBE_SEARCH,BUMPER,8.0,6.0,2.0,6.0,3.0,3.7,148,12,10.0,50922,USD,VALIDATED,ENABLED,,,2025-10-24T00:00:00+00:00,row_zagvkrhi8la2,hash_teosm09d32iroz,youtube_20251024_00.csv,2025-10-25T00:55:00+00:00
gg_acct_6,gg_camp_74,gg_group_71,gg_ad_1213,,2025-11-14,19,,MOBILE,DISPLAY_NETWORK,MASTHEAD,30.0,9.0,11.0,11.0,1.0,8.16,106,5,26.0,95454,USD,ENRICHED,ENABLED,,,2025-11-14T19:00:00+00:00,row_05zm37sobovz,hash_7c70j89yz7i8dg,youtube_20251114_19.csv,2025-11-14T19:23:00+00:00
gg_acct_15,gg_camp_12,gg_group_254,gg_ad_2020,gg_asset_3192,2025-10-05,2,,DESKTOP,YOUTUBE_SEARCH,MASTHEAD,20.0,2.0,1.0,0.0,0.0,7.3,89,1,3.0,114396,USD,VALIDATED,ENABLED,,,2025-10-05T02:00:00+00:00,row_3frp2z3uwgt7,hash_02kar6utsk6clm,youtube_20251005_02.csv,2025-10-05T02:12:00+00:00
gg_acct_1,gg_camp_69,gg_group_134,gg_ad_919,gg_asset_2846,2025-11-12,8,,MOBILE,YOUTUBE_SEARCH,SKIPPABLE_IN_STREAM,12.0,31.0,28.0,37.0,23.0,3.32,95,1,52.0,74573,USD,PUBLISHED,ENABLED,,,2025-11-12T08:00:00+00:00,row_p7gge0xey0hs,hash_5r4g8j8coavvxv,youtube_20251112_08.csv,2025-11-14T08:45:00+00:00
gg_acct_12,gg_camp_21,gg_group_497,gg_ad_2500,gg_asset_1563,2025-11-08,18,America/Los_Angeles,DESKTOP,YOUTUBE_WATCH,UNKNOWN,,,,,,,85,8,,74499,USD,ENRICHED,ENABLED,,,2025-11-09T18:00:00+00:00,row_kc9a4q33xerp,hash_uaoi86o3rj842u,youtube_20251108_18.csv,2025-11-08T19:17:00+00:00
gg_acct_13,gg_camp_113,gg_group_490,gg_ad_232,gg_asset_2231,2025-12-19,1,America/Los_Angeles,TV,DISPLAY_NETWORK,DISCOVERY,30.0,27.0,6.0,5.0,16.0,11.13,346,25,32.0,99911,USD,ENRICHED,ENABLED,,,2025-12-19T01:00:00+00:00,row_pcuswsy3f8fx,hash_mctldlutlmrli3,youtube_20251219_01.csv,2025-12-20T01:15:00+00:00
gg_acct_11,gg_camp_144,gg_group_131,gg_ad_966,gg_asset_2474,2026-01-03,4,Asia/Manila,OTHER,DISPLAY_NETWORK,NON_SKIPPABLE,,94.0,127.0,47.0,21.0,7.35,742,5,135.0,644258,USD,QUARANTINED,ENABLED,,,2026-01-03T05:00:00+00:00,row_xp7v990o6jan,hash_44t7mvjjnoqojm,youtube_20260103_04.csv,2026-01-03T06:38:00+00:00
gg_acct_1,gg_camp_149,gg_group_353,gg_ad_2468,,2025-12-16,21,,TABLET,YOUTUBE_SEARCH,BUMPER,45.0,18.0,20.0,8.0,18.0,18.6,162,0,44.0,89137,USD,PUBLISHED,ENABLED,,,2025-12-17T21:00:00+00:00,row_zovwj20s82nt,hash_23cgawnqtjg9fy,youtube_20251216_21.csv,2025-12-16T23:10:00+00:00
gg_acct_8,gg_camp_199,gg_group_395,gg_ad_380,gg_asset_136,2025-12-27,0,,MOBILE,DISPLAY_NETWORK,SKIPPABLE_IN_STREAM,60.0,65.0,22.0,13.0,21.0,23.07,209,19,86.0,488050,USD,ENRICHED,ENABLED,,,2025-12-28T00:00:00+00:00,row_6ch01zzhwaha,hash_xzvhvpayv47cya,youtube_20251227_00.csv,2025-12-27T06:52:00+00:00
gg_acct_8,gg_camp_153,gg_group_20,gg_ad_609,,2025-10-10,18,Asia/Manila ,DESKTOP,DISPLAY_NETWORK,DISCOVERY,60.0,4.0,3.0,1.0,,15.03,69,2,5.0,39461,USD,VALIDATED,ENABLED,,,2025-10-11T00:00:00+00:00,row_ki608jcxkaij,hash_kb7k9fl980efqm,youtube_20251010_18.csv,2025-10-11T18:10:00+00:00
gg_acct_10,gg_camp_10,gg_group_18,gg_ad_1719,gg_asset_550,2026-01-14,1,Asia/Manila,OTHER,YOUTUBE_SEARCH,UNKNOWN,,,,,,,92,1,,79870,USD,ENRICHED,DRAFT,,,2026-01-14T02:00:00+00:00,row_lkyos0hdk20f,hash_t170k3utdv9ia1,youtube_20260114_01.csv,2026-01-15T01:38:00+00:00
gg_acct_4,gg_camp_20,gg_group_385,gg_ad_218,gg_asset_414,2026-01-06,5,America/Los_Angeles,TV,YOUTUBE_SEARCH,UNKNOWN,,,,,,,151,3,,90273,USD,VALIDATED,ENABLED,,,2026-01-06T06:00:00+00:00,row_jz3bjx98mc7t,hash_57ot84c4cpdlrf,youtube_20260106_05.csv,2026-01-06T06:38:00+00:00
gg_acct_2,gg_camp_77,gg_group_398,gg_ad_1740,gg_asset_985,2025-11-25,5,Asia/Manila ,TV,YOUTUBE_SEARCH,BUMPER,,20.0,8.0,11.0,,,461,32,26.0,196549,USD,VALIDATED,DISAPPROVED,,,2025-11-25T11:00:00+00:00,row_rajwyqnt7573,hash_i52pmrregjutfl,youtube_20251125_05.csv,2025-11-27T05:57:00+00:00
