ad_account_id,campaign_id,ad_squad_id,ad_id,creative_id,start_time_utc,end_time_utc,device_os,placement,ad_product_type,creative_duration_seconds,view_time_millis,impressions,swipes,spend,currency_code,video_views,engagements,pipeline_status,delivery_status,quarantine_reason,ingested_at,row_id,row_hash,source_file,ingested_at_utc
snap_acct_20,snap_camp_124,snap_squad_517,snap_ad_2137,snap_cr_2885,2025-10-12T10:00:00+00:00,2025-10-12T11:00:00+00:00,iOS,Discover,SINGLE_VIDEO,12.0,137640.0,180,4,0.259409,SGD,37.0,15,RECEIVED,ACTIVE,,2025-10-13T10:00:00+00:00,row_uowcb4efm54q,hash_6wp9nkca25j589,snapchat_20251012_10.csv,2025-10-14T10:35:00+00:00
snap_acct_6,snap_camp_163,snap_squad_120,snap_ad_1501,snap_cr_1476,2025-10-09T07:00:00+00:00,2025-10-09T08:00:00+00:00,Android,Stories,COLLECTION_AD,,,153,0,0.110885,PHP,,14,VALIDATED,ACTIVE,,2025-10-10T07:00:00+00:00,row_gflzsldbx2dh,hash_fb8z3ymqk0unr7,snapchat_20251009_07.csv,2025-10-09T07:53:00+00:00
snap_acct_14,snap_camp_98,snap_squad_18,snap_ad_604,snap_cr_915,2025-12-22T00:00:00+00:00,2025-12-22T01:00:00+00:00,Other,Spotlight,SINGLE_IMAGE,,,746,21,0.446159,USD,,216,RECEIVED,PAUSED,,2025-12-22T02:00:00+00:00,row_y3l37v0bfa0p,hash_khlmtzvd6202yx,snapchat_20251222_00.csv,2025-12-22T02:53:00+00:00
snap_acct_7,snap_camp_11,snap_squad_29,snap_ad_1237,snap_cr_803,2025-12-22T08:00:00+00:00,2025-12-22T09:00:00+00:00,iOS,Discover,COLLECTION_AD,,,205,9,0.146807,USD,,57,ENRICHED,ACTIVE,,2025-12-22T10:00:00+00:00,row_ofpgp32f0bm4,hash_fkhau2p55k2ky8,snapchat_20251222_08.csv,2025-12-23T08:46:00+00:00
snap_acct_11,snap_camp_29,snap_squad_615,snap_ad_525,snap_cr_2040,2026-01-16T06:00:00+00:00,2026-01-16T07:00:00+00:00,Other,Spotlight,STORY_AD,15.0,1803870.0,434,6,0.516022,USD,153.0,6,VALIDATED,ACTIVE,,2026-01-16T06:00:00+00:00,row_pmijvqvc0age,hash_a1fqbmujar2iz3,snapchat_20260116_06.csv,2026-01-18T06:30:00+00:00
snap_acct_13,snap_camp_155,snap_squad_145,snap_ad_92,snap_cr_464,2025-11-11T09:00:00+00:00,2025-11-11T10:00:00+00:00,Android,Discover,UNKNOWN,,,3097,110,2.798113,PHP,,66,PUBLISHED,ACTIVE,,2025-11-11T09:00:00+00:00,row_yd6yaek7w3gh,hash_m8oqw3a6jss7og,snapchat_20251111_09.csv,2025-11-11T09:26:00+00:00
snap_acct_12,snap_camp_79,snap_squad_110,snap_ad_1239,snap_cr_3033,2025-11-29T07:00:00+00:00,2025-11-29T08:00:00+00:00,Android,Stories,UNKNOWN,,,98,0,0.077678,PHP,,10,VALIDATED,ACTIVE,,2025-11-29T09:00:00+00:00,row_u9nf8k68q8i2,hash_lkn48ynvxwuch1,snapchat_20251129_07.csv,2025-12-01T07:24:00+00:00
snap_acct_8,snap_camp_52,snap_squad_346,snap_ad_2305,snap_cr_2927,2025-09-26T03:00:00+00:00,2025-09-26T04:00:00+00:00,Android,Spotlight,UNKNOWN,,,52,0,0.081951,USD,,2,ENRICHED,PAUSED,,2025-09-26T03:00:00+00:00,row_04i3fesb2cbz,hash_1cpx2rjxlhfi4x,snapchat_20250926_03.csv,2025-09-27T03:52:00+00:00
snap_acct_5,snap_camp_46,snap_squad_341,snap_ad_517,snap_cr_3459,2025-10-09T01:00:00+00:00,2025-10-09T02:00:00+00:00,Other,Spotlight,SINGLE_VIDEO,90.0,926000.0,119,0,0.117757,PHP,20.0,9,RECEIVED,PAUSED,,2025-10-09T03:00:00+00:00,row_77nodxh07cka,hash_ed3ux2pagb51re,snapchat_20251009_01.csv,2025-10-09T02:43:00+00:00
snap_acct_5,snap_camp_34,snap_squad_646,snap_ad_673,snap_cr_3260,2025-11-16T12:00:00+00:00,2025-11-16T13:00:00+00:00,iOS,Stories,SINGLE_VIDEO,,1657180.0,326,1,0.206837,USD,89.0,12,QUARANTINED,ACTIVE,MISSING_VIDEO_DURATION,2025-11-16T14:00:00+00:00,row_knt7zy107cka,hash_0556036d1eg3zh,snapchat_20251116_12.csv,2025-11-16T14:34:00+00:00
snap_acct_4,snap_camp_162,snap_squad_186,snap_ad_2107,snap_cr_2400,2025-10-05T00:00:00+00:00,2025-10-05T01:00:00+00:00,Other,Spotlight,COLLECTION_AD,,,357,36,0.27059,PHP,,117,PUBLISHED,ACTIVE,,2025-10-06T00:00:00+00:00,row_xf96z4a85u6g,hash_ylwpwhcusk1ulg,snapchat_20251005_00.csv,2025-10-06T00:48:00+00:00
snap_acct_7,snap_camp_98,snap_squad_357,snap_ad_983,snap_cr_582,2025-12-26T01:00:00+00:00,2025-12-26T02:00:00+00:00,Other,Discover,STORY_AD,15.0,108940.0,100,0,0.123973,AUD,26.0,35,ENRICHED,ACTIVE,,2025-12-26T07:00:00+00:00,row_tk6axj43vwgh,hash_dvt7ejyqb7wilr,snapchat_20251226_01.csv,2025-12-26T01:17:00+00:00
snap_acct_2,snap_camp_179,snap_squad_381,snap_ad_1954,snap_cr_1273,2026-01-16T13:00:00+00:00,2026-01-16T14:00:00+00:00,Other,Spotlight,COLLECTION_AD,,,164,0,0.071666,PHP,,25,VALIDATED,ACTIVE,,2026-01-16T15:00:00+00:00,row_f8dl7lg4ak1q,hash_ayslyi0dfj7spr,snapchat_20260116_13.csv,2026-01-18T13:09:00+00:00
snap_acct_10,snap_camp_29,snap_squad_37,snap_ad_56,,2025-11-01T05:00:00+00:00,2025-11-01T06:00:00+00:00,iOS,Spotlight,COLLECTION_AD,,,1031,18,0.547125,PHP,,100,RECEIVED,PAUSED,,2025-11-01T07:00:00+00:00,row_56k24ctw2jyy,hash_pxzr0m6km8etki,snapchat_20251101_05.csv,2025-11-01T05:27:00+00:00
snap_acct_2,snap_camp_114,snap_squad_35,snap_ad_1659,snap_cr_6,2025-11-29T13:00:00+00:00,2025-11-29T14:00:00+00:00,iOS,Spotlight,UNKNOWN,,,563,3,0.289224,PHP,,188,PUBLISHED,DRAFT,,2025-11-29T13:00:00+00:00,row_w10zcg51oiyy,hash_b70yx1owcjejws,snapchat_20251129_13.csv,2025-11-30T13:03:00+00:00
snap_acct_16,snap_camp_4,snap_squad_266,snap_ad_1876,snap_cr_1192,2026-01-12T15:00:00+00:00,2026-01-12T16:00:00+00:00,Other,Discover,STORY_AD,6.0,468600.0,506,20,0.257575,PHP,165.0,143,VALIDATED,ACTIVE,,2026-01-13T15:00:00+00:00,row_ir35v107ze38,hash_4291cvneg7wm7t,snapchat_20260112_15.csv,2026-01-12T15:49:00+00:00
snap_acct_17,snap_camp_171,snap_squad_472,snap_ad_937,snap_cr_2254,2025-11-14T20:00:00+00:00,2025-11-14T21:00:00+00:00,iOS,Discover,SINGLE_VIDEO,,,163,1,0.116418,PHP,49.0,61,QUARANTINED,ARCHIVED,MISSING_VIDEO_DURATION,2025-11-14T20:00:00+00:00,row_dkq6xbsn3b2u,hash_0ve6seh1d0yk7i,snapchat_20251114_20.csv,2025-11-14T21:31:00+00:00
snap_acct_9,snap_camp_3,snap_squad_241,snap_ad_2306,snap_cr_1843,2025-12-18T12:00:00+00:00,2025-12-18T13:00:00+00:00,Other,Spotlight,COLLECTION_AD,,,176,8,0.145491,SGD,,15,VALIDATED,ACTIVE,,2025-12-19T12:00:00+00:00,row_qrw52sqkvnbr,hash_vefcw4joy4z660,snapchat_20251218_12.csv,2025-12-19T00:51:00+00:00
snap_acct_16,snap_camp_98,snap_squad_310,snap_ad_739,snap_cr_3026,2025-12-13T10:00:00+00:00,2025-12-13T11:00:00+00:00,Android,Spotlight,SINGLE_IMAGE,,,60,2,0.049251,USD,,5,ENRICHED,DISAPPROVED,,2025-12-13T12:00:00+00:00,row_atswmijpql8p,hash_mjqq8u64e7e07e,snapchat_20251213_10.csv,2025-12-14T10:29:00+00:00
snap_acct_5,snap_camp_25,snap_squad_292,snap_ad_753,snap_cr_244,2025-12-27T20:00:00+00:00,2025-12-27T21:00:00+00:00,Android,Spotlight,UNKNOWN,,,480,39,0.730514,USD,,15,VALIDATED,ACTIVE,,2025-12-27T20:00:00+00:00,row_j5b2gi99ev5d,hash_oncodpo2g28eik,snapchat_20251227_20.csv,2025-12-28T20:20:00+00:00
snap_acct_10,snap_camp_35,snap_squad_66,snap_ad_1917,snap_cr_3722,2025-10-24T17:00:00+00:00,2025-10-24T18:00:00+00:00,Android,Discover,SINGLE_VIDEO,45.0,296960.0,107,1,0.24685,AUD,16.0,28,QUARANTINED,ACTIVE,,2025-10-24T17:00:00+00:00,row_mrq28kpmuibu,hash_063x6rxf5psxqq,snapchat_20251024_17.csv,2025-10-24T17:12:00+00:00
snap_acct_5,snap_camp_35,snap_squad_53,snap_ad_1831,snap_cr_3191,2025-09-24T18:00:00+00:00,2025-09-24T19:00:00+00:00,Other,Stories,SINGLE_VIDEO,8.0,181200.0,214,1,0.146925,PHP,40.0,13,PUBLISHED,DISAPPROVED,,2025-09-24T20:00:00+00:00,row_enywxyq3j6bw,hash_tpybfkf2kxuc14,snapchat_20250924_18.csv,2025-09-25T18:01:00+00:00
snap_acct_17,snap_camp_151,snap_squad_412,snap_ad_1870,snap_cr_1853,2026-01-06T09:00:00+00:00,2026-01-06T10:00:00+00:00,Android,Spotlight,COLLECTION_AD,,,84,5,0.060797,PHP,,20,PUBLISHED,DISAPPROVED,,2026-01-06T11:00:00+00:00,row_45bshymoy5nv,hash_80gp8mxyhrvaca,snapchat_20260106_09.csv,2026-01-06T21:53:00+00:00
snap_acct_15,snap_camp_41,snap_squad_188,snap_ad_1606,snap_cr_641,2025-10-18T18:00:00+00:00,2025-10-18T19:00:00+00:00,iOS,Discover,UNKNOWN,,,76,3,0.037509,USD,,3,VALIDATED,ACTIVE,,2025-10-18T18:00:00+00:00,row_txs3bk50vhmr,hash_wkvpptp44k73pf,snapchat_20251018_18.csv,2025-10-18T18:43:00+00:00
snap_acct_20,snap_camp_51,snap_squad_147,snap_ad_1931,,2026-01-10T02:00:00+00:00,2026-01-10T03:00:00+00:00,Other,Discover,UNKNOWN,,,681,23,0.994339,USD,,226,PUBLISHED,ARCHIVED,,2026-01-10T04:00:00+00:00,row_qqft0na5l13q,hash_6ml4kbzf19r0st,snapchat_20260110_02.csv,2026-01-10T02:00:00+00:00
snap_acct_4,snap_camp_54,snap_squad_486,snap_ad_2226,snap_cr_1419,2025-12-13T20:00:00+00:00,2025-12-13T21:00:00+00:00,iOS,Spotlight,UNKNOWN,,,618,20,0.642151,PHP,,126,PUBLISHED,ACTIVE,,2025-12-14T02:00:00+00:00,row_t2pfwkoaqiep,hash_shjw1d9afjjv2w,snapchat_20251213_20.csv,2025-12-14T08:42:00+00:00
snap_acct_8,snap_camp_91,snap_squad_620,snap_ad_785,snap_cr_1812,2025-11-20T18:00:00+00:00,2025-11-20T19:00:00+00:00,Android,Stories,COLLECTION_AD,,,24,1,0.009181,PHP,,3,ENRICHED,ACTIVE,,2025-11-20T20:00:00+00:00,row_nff2ev5lqxu0,hash_ppjeyqedhel5g3,snapchat_20251120_18.csv,2025-11-21T00:33:00+00:00
snap_acct_11,snap_camp_148,snap_squad_132,snap_ad_2084,snap_cr_563,2025-09-24T17:00:00+00:00,2025-09-24T18:00:00+00:00,iOS,Spotlight,SINGLE_IMAGE,,,185,6,0.104061,AUD,,6,RECEIVED,PAUSED,,2025-09-24T19:00:00+00:00,row_h3ucsnq21yrh,hash_cd8sdth9k17cqt,snapchat_20250924_17.csv,2025-09-25T17:03:00+00:00
snap_acct_16,snap_camp_158,snap_squad_143,snap_ad_566,snap_cr_3853,2026-01-12T21:00:00+00:00,2026-01-12T22:00:00+00:00,Other,Spotlight,STORY_AD,60.0,439920.0,285,4,0.238941,PHP,78.0,7,RECEIVED,DISAPPROVED,,2026-01-12T21:00:00+00:00,row_c8y845slgno2,hash_8rhupvtaupqg55,snapchat_20260112_21.csv,2026-01-13T03:31:00+00:00
snap_acct_12,snap_camp_110,snap_squad_217,snap_ad_2199,snap_cr_2864,2025-10-27T06:00:00+00:00,2025-10-27T07:00:00+00:00,Android,Stories,SINGLE_IMAGE,,,116,4,0.04951,PHP,,4,PUBLISHED,ACTIVE,,2025-10-27T06:00:00+00:00,row_b9oug43z1ufi,hash_aatxqv0uqyi0ir,snapchat_20251027_06.csv,2025-10-28T06:11:00+00:00
snap_acct_17,snap_camp_146,snap_squad_404,snap_ad_485,snap_cr_1372,2025-11-04T03:00:00+00:00,2025-11-04T04:00:00+00:00,iOS,Spotlight,STORY_AD,12.0,577500.0,152,8,0.056939,PHP,77.0,7,VALIDATED,ACTIVE,,2025-11-04T05:00:00+00:00,row_rjuj3gd0y6d8,hash_431ys9m3qwz18e,snapchat_20251104_03.csv,2025-11-04T15:53:00+00:00
snap_acct_17,snap_camp_116,snap_squad_541,snap_ad_989,snap_cr_3694,2025-10-25T21:00:00+00:00,2025-10-25T22:00:00+00:00,Other,Discover,SINGLE_IMAGE,,,98,57,0.032632,PHP,,11,QUARANTINED,ACTIVE,CLICKS_GT_IMPRESSIONS,2025-10-26T21:00:00+00:00,row_gky6vfviwq8n,hash_8tsagedoi9dz84,snapchat_20251025_21.csv,2025-10-25T21:05:00+00:00
snap_acct_6,snap_camp_137,snap_squad_640,snap_ad_1570,snap_cr_2637,2025-10-19T17:00:00+00:00,2025-10-19T18:00:00+00:00,Android,Discover,SINGLE_IMAGE,,,654,3,0.897212,SGD,,163,PUBLISHED,LIMITED,,2025-10-19T17:00:00+00:00,row_lbvjbbjsz1tu,hash_xr4ouou6ch4lg4,snapchat_20251019_17.csv,2025-10-19T17:04:00+00:00
snap_acct_8,snap_camp_98,snap_squad_292,snap_ad_1945,snap_cr_3259,2025-12-11T22:00:00+00:00,2025-12-11T23:00:00+00:00,iOS,Stories,UNKNOWN,,,286,1,0.167897,SGD,,174,ENRICHED,PAUSED,,2025-12-12T00:00:00+00:00,row_6a08agigzsma,hash_tlbvrwmyafhj5f,snapchat_20251211_22.csv,2025-12-11T22:50:00+00:00
snap_acct_7,snap_camp_157,snap_squad_545,snap_ad_487,snap_cr_3827,2025-11-05T14:00:00+00:00,2025-11-05T15:00:00+00:00,iOS,Discover,STORY_AD,6.0,308880.0,107,2,0.129855,SGD,66.0,1,ENRICHED,LIMITED,,2025-11-05T20:00:00+00:00,row_1ofev25jcuyu,hash_gnyystbfvp28si,snapchat_20251105_14.csv,2025-11-05T14:38:00+00:00
snap_acct_13,snap_camp_65,snap_squad_59,snap_ad_184,snap_cr_558,2026-01-06T02:00:00+00:00,2026-01-06T03:00:00+00:00,iOS,Discover,COLLECTION_AD,,,500,27,0.232642,php,,28,PUBLISHED,ACTIVE,,2026-01-06T08:00:00+00:00,row_7q62bijosbr4,hash_l2x9nadrhynxkv,snapchat_20260106_02.csv,2026-01-06T02:48:00+00:00
snap_acct_7,snap_camp_173,snap_squad_601,snap_ad_1948,snap_cr_1898,2025-10-31T07:00:00+00:00,2025-10-31T08:00:00+00:00,Other,Spotlight,UNKNOWN,,,156,0,0.214731,PHP,,16,VALIDATED,ACTIVE,,2025-10-31T07:00:00+00:00,row_getrvptvxps5,hash_pmq2xt5aydsjgn,snapchat_20251031_07.csv,2025-11-02T07:38:00+00:00
snap_acct_18,snap_camp_96,snap_squad_438,snap_ad_1328,snap_cr_3289,2025-11-05T17:00:00+00:00,2025-11-05T18:00:00+00:00,Android,Stories,SINGLE_VIDEO,6.0,7020.0,22,0,0.003271,PHP,3.0,1,VALIDATED,PAUSED,,2025-11-05T17:00:00+00:00,row_dtzj38gm1f2a,hash_7woud8eldudpra,snapchat_20251105_17.csv,2025-11-05T23:57:00+00:00
snap_acct_20,snap_camp_109,snap_squad_425,snap_ad_1736,snap_cr_912,2025-12-20T20:00:00+00:00,2025-12-20T21:00:00+00:00,iOS,Discover,UNKNOWN,,,203,6,0.236848,USD,,4,VALIDATED,LIMITED,,2025-12-20T20:00:00+00:00,row_jrxo6kv92h6f,hash_knx8pdfgft2k3p,snapchat_20251220_20.csv,2025-12-20T22:09:00+00:00
snap_acct_16,snap_camp_47,snap_squad_100,snap_ad_2294,snap_cr_2968,2025-12-29T04:00:00+00:00,2025-12-29T05:00:00+00:00,iOS,Discover,COLLECTION_AD,,,337,2,0.117471,USD,,6,ENRICHED,ACTIVE,,2025-12-30T04:00:00+00:00,row_luia43mub2ht,hash_kz5kzaaiafld1e,snapchat_20251229_04.csv,2025-12-29T04:50:00+00:00
snap_acct_19,snap_camp_107,snap_squad_510,snap_ad_1660,,2025-12-10T21:00:00+00:00,2025-12-10T22:00:00+00:00,Other,Discover,COLLECTION_AD,,,271,4,0.341491,USD,,24,PUBLISHED,ACTIVE,,2025-12-10T21:00:00+00:00,row_y7jgo88pr5go,hash_fhywv7ej78k47c,snapchat_20251210_21.csv,2025-12-11T09:26:00+00:00
snap_acct_14,snap_camp_9,snap_squad_444,snap_ad_1747,,2025-09-26T03:00:00+00:00,2025-09-26T04:00:00+00:00,iOS,Stories,STORY_AD,6.0,142590.0,123,0,0.072869,USD,49.0,40,ENRICHED,PAUSED,,2025-09-27T03:00:00+00:00,row_u8gjv8n9gpsc,hash_t4iuml6kpmz76o,snapchat_20250926_03.csv,2025-09-26T04:45:00+00:00
snap_acct_7,snap_camp_133,snap_squad_242,snap_ad_791,snap_cr_1505,2025-12-29T16:00:00+00:00,2025-12-29T17:00:00+00:00,Other,Discover,UNKNOWN,,,191,2,0.132319,USD,,3,PUBLISHED,LIMITED,,2025-12-29T16:00:00+00:00,row_uuemb6cs5dwe,hash_p8iwj20s32wxzy,snapchat_20251229_16.csv,2025-12-29T16:10:00+00:00
snap_acct_6,snap_camp_74,snap_squad_29,snap_ad_1825,snap_cr_2613,2025-12-10T09:00:00+00:00,2025-12-10T10:00:00+00:00,Other,Discover,SINGLE_IMAGE,,,300,10,0.09963,usd,,26,ENRICHED,ACTIVE,,2025-12-10T15:00:00+00:00,row_d8jvhtynj221,hash_vdiu2u6lvbcf63,snapchat_20251210_09.csv,2025-12-12T09:26:00+00:00
snap_acct_19,snap_camp_94,snap_squad_311,snap_ad_1152,snap_cr_3983,2025-11-07T18:00:00+00:00,2025-11-07T19:00:00+00:00,iOS,Stories,UNKNOWN,,,334,0,0.274149,eur,,106,RECEIVED,PAUSED,,2025-11-07T20:00:00+00:00,row_09kp1rg1btma,hash_lmbdn8pd2271t7,snapchat_20251107_18.csv,2025-11-07T19:06:00+00:00
snap_acct_4,snap_camp_120,snap_squad_44,snap_ad_96,,2025-12-06T06:00:00+00:00,2025-12-06T07:00:00+00:00,Other,Discover,STORY_AD,60.0,728730.0,156,0,0.083633,USD,27.0,33,PUBLISHED,PAUSED,,2025-12-06T06:00:00+00:00,row_pcqmrs85r48h,hash_6r6m5l7hok4s4s,snapchat_20251206_06.csv,2025-12-06T06:05:00+00:00
snap_acct_4,snap_camp_78,snap_squad_271,snap_ad_678,snap_cr_2402,2025-12-22T14:00:00+00:00,2025-12-22T15:00:00+00:00,iOS,Spotlight,SINGLE_VIDEO,12.0,227220.0,175,1,0.029825,USD,42.0,14,ENRICHED,ACTIVE,,2025-12-22T14:00:00+00:00,row_rrgavlhiy7td,hash_pnz4zbgl36m201,snapchat_20251222_14.csv,2025-12-23T02:59:00+00:00
snap_acct_4,snap_camp_34,snap_squad_218,snap_ad_1393,snap_cr_1137,2026-01-01T11:00:00+00:00,2026-01-01T12:00:00+00:00,Other,Stories,SINGLE_IMAGE,,,477,30,0.168167,PHP,,36,PUBLISHED,ACTIVE,,2026-01-02T11:00:00+00:00,row_f5zzvkb5x4ux,hash_ohnx4yfixyuhx7,snapchat_20260101_11.csv,2026-01-03T11:10:00+00:00
snap_acct_6,snap_camp_23,snap_squad_77,snap_ad_1226,snap_cr_2787,2025-11-24T20:00:00+00:00,2025-11-24T21:00:00+00:00,iOS,Discover,UNKNOWN,,,312,0,0.480219,USD,,75,VALIDATED,ACTIVE,,2025-11-25T02:00:00+00:00,row_rqhy0s539e0g,hash_wawt6yh1dpk7p7,snapchat_20251124_20.csv,2025-11-25T08:01:00+00:00
snap_acct_2,snap_camp_133,snap_squad_483,snap_ad_1718,snap_cr_3899,2025-12-04T14:00:00+00:00,2025-12-04T15:00:00+00:00,Android,Discover,UNKNOWN,,,122,6,0.054993,EUR,,10,ENRICHED,ACTIVE,,2025-12-04T14:00:00+00:00,row_gsaie7x3k40d,hash_4gvcbdp311wdpu,snapchat_20251204_14.csv,2025-12-04T16:18:00+00:00
snap_acct_3,snap_camp_115,snap_squad_211,snap_ad_257,snap_cr_1277,2025-09-27T09:00:00+00:00,2025-09-27T10:00:00+00:00,Other,Spotlight,STORY_AD,30.0,98400.0,149,5,0.12375,USD,20.0,38,ENRICHED,ACTIVE,,2025-09-27T11:00:00+00:00,row_x08ibq3ngy4o,hash_7gntvig2h5g9ch,snapchat_20250927_09.csv,2025-09-29T09:33:00+00:00
snap_acct_3,snap_camp_40,snap_squad_521,snap_ad_1808,snap_cr_3042,2026-01-03T05:00:00+00:00,2026-01-03T06:00:00+00:00,iOS,Discover,SINGLE_IMAGE,,,736,5,0.564655,PHP,,129,RECEIVED,ACTIVE,,2026-01-04T05:00:00+00:00,row_lxlgzm4rnq9g,hash_nff8y1kngb3siz,snapchat_20260103_05.csv,2026-01-03T17:37:00+00:00
snap_acct_7,snap_camp_94,snap_squad_27,snap_ad_1518,snap_cr_3645,2025-10-29T21:00:00+00:00,2025-10-29T22:00:00+00:00,Other,Stories,UNKNOWN,,,125,0,0.174977,PHP,,51,VALIDATED,ACTIVE,,2025-10-30T03:00:00+00:00,row_zkfoqttt3akq,hash_p5mx8qysxm4wjl,snapchat_20251029_21.csv,2025-10-29T21:16:00+00:00
snap_acct_16,snap_camp_42,snap_squad_114,snap_ad_1143,snap_cr_2683,2025-10-07T05:00:00+00:00,2025-10-07T06:00:00+00:00,Android,Spotlight,UNKNOWN,,,91,6,0.172353,USD,,0,RECEIVED,ACTIVE,,2025-10-07T11:00:00+00:00,row_uqxwsb9vncp7,hash_ebq1giqp9pw0z1,snapchat_20251007_05.csv,2025-10-07T06:05:00+00:00
snap_acct_20,snap_camp_157,snap_squad_190,snap_ad_1353,snap_cr_481,2025-10-18T14:00:00+00:00,2025-10-18T15:00:00+00:00,iOS,Discover,SINGLE_IMAGE,,,326,1,0.421842,PHP,,50,PUBLISHED,ACTIVE,,2025-10-18T16:00:00+00:00,row_jrqepl3toye1,hash_4c02h36b6s8yk6,snapchat_20251018_14.csv,2025-10-19T02:41:00+00:00
snap_acct_1,snap_camp_27,snap_squad_499,snap_ad_1727,snap_cr_2521,2025-11-20T12:00:00+00:00,2025-11-20T13:00:00+00:00,iOS,Spotlight,COLLECTION_AD,,,91,0,0.054609,USD,,26,RECEIVED,ACTIVE,,2025-11-20T12:00:00+00:00,row_jxv4m4alibvf,hash_b63ojuscgnuqfp,snapchat_20251120_12.csv,2025-11-20T12:21:00+00:00
snap_acct_12,snap_camp_53,snap_squad_451,snap_ad_2287,snap_cr_150,2025-12-10T15:00:00+00:00,2025-12-10T16:00:00+00:00,iOS,Stories,STORY_AD,60.0,630250.0,100,1,0.069594,PHP,25.0,7,PUBLISHED,ARCHIVED,,2025-12-10T21:00:00+00:00,row_fcog7hjnzx1o,hash_ws6y7x66u8wh6z,snapchat_20251210_15.csv,2025-12-12T15:24:00+00:00
snap_acct_9,snap_camp_13,snap_squad_464,snap_ad_805,snap_cr_1425,2025-11-23T19:00:00+00:00,2025-11-23T20:00:00+00:00,Other,Discover,SINGLE_VIDEO,90.0,75160.0,36,0,0.018763,PHP,4.0,16,RECEIVED,DISAPPROVED,,2025-11-23T19:00:00+00:00,row_nvk6ih5rcxv7,hash_4uh0goukthxswq,snapchat_20251123_19.csv,2025-11-24T19:41:00+00:00
snap_acct_19,snap_camp_28,snap_squad_596,snap_ad_2016,snap_cr_4065,2025-11-02T12:00:00+00:00,2025-11-02T13:00:00+00:00,Android,Stories,STORY_AD,10.0,170810.0,111,2,0.040544,PHP,29.0,1,ENRICHED,ACTIVE,,2025-11-02T18:00:00+00:00,row_75nithnmp90r,hash_vpjm3lcn1mpkg1,snapchat_20251102_12.csv,2025-11-02T12:44:00+00:00
snap_acct_18,snap_camp_28,snap_squad_289,snap_ad_2045,snap_cr_2070,2025-11-06T18:00:00+00:00,2025-11-06T19:00:00+00:00,Android,Spotlight,STORY_AD,10.0,103950.0,344,1,0.282349,PHP,165.0,51,PUBLISHED,ACTIVE,,2025-11-06T20:00:00+00:00,row_jtukn3t2bfwq,hash_pc8kand66bq47h,snapchat_20251106_18.csv,2025-11-06T18:55:00+00:00
snap_acct_4,snap_camp_134,snap_squad_101,snap_ad_1120,snap_cr_1245,2025-10-29T22:00:00+00:00,2025-10-29T23:00:00+00:00,iOS,Discover,SINGLE_VIDEO,10.0,200250.0,443,5,0.170016,AUD,89.0,8,QUARANTINED,LIMITED,,2025-10-30T22:00:00+00:00,row_gqxwn7q6ozjw,hash_1q18k1ajltmz97,snapchat_20251029_22.csv,2025-10-31T22:00:00+00:00
snap_acct_2,snap_camp_50,snap_squad_389,snap_ad_281,snap_cr_586,2025-09-24T21:00:00+00:00,2025-09-24T22:00:00+00:00,Android,Spotlight,COLLECTION_AD,,,707,23,0.101573,aud,,79,VALIDATED,ACTIVE,,2025-09-24T21:00:00+00:00,row_sfgiazrb1pbt,hash_bqvnchpjnpjm5f,snapchat_20250924_21.csv,2025-09-24T21:39:00+00:00
snap_acct_15,snap_camp_105,snap_squad_334,snap_ad_2105,snap_cr_3680,2026-01-11T17:00:00+00:00,2026-01-11T18:00:00+00:00,Other,Discover,STORY_AD,30.0,138960.0,65,5,0.027265,PHP,18.0,13,VALIDATED,ACTIVE,,2026-01-11T19:00:00+00:00,row_cye55v1hnrwg,hash_7siy4n6gbgixnt,snapchat_20260111_17.csv,2026-01-11T18:08:00+00:00
snap_acct_12,snap_camp_39,snap_squad_57,snap_ad_945,snap_cr_2841,2025-11-04T02:00:00+00:00,2025-11-04T03:00:00+00:00,iOS,Discover,STORY_AD,10.0,132000.0,181,8,0.04432,USD,50.0,20,ENRICHED,ACTIVE,,2025-11-04T04:00:00+00:00,row_8ioomyd9qnst,hash_rgi93yahhw5qgi,snapchat_20251104_02.csv,2025-11-04T08:10:00+00:00
snap_acct_18,snap_camp_123,snap_squad_472,snap_ad_596,,2025-10-19T11:00:00+00:00,2025-10-19T12:00:00+00:00,Android,Discover,UNKNOWN,,,125,4,0.087919,USD,,10,QUARANTINED,ACTIVE,,2025-10-19T17:00:00+00:00,row_zsyh55grb4g5,hash_dt3bjime5nblw8,snapchat_20251019_11.csv,2025-10-19T23:53:00+00:00
snap_acct_17,snap_camp_157,snap_squad_21,snap_ad_1076,snap_cr_3230,2025-11-02T19:00:00+00:00,2025-11-02T20:00:00+00:00,Android,Discover,STORY_AD,10.0,21450.0,571,0,0.179537,PHP,65.0,129,ENRICHED,ACTIVE,,2025-11-02T21:00:00+00:00,row_bdzrfuly8n1p,hash_flcnb0vcnzyww9,snapchat_20251102_19.csv,2025-11-03T01:33:00+00:00
snap_acct_14,snap_camp_14,snap_squad_243,snap_ad_1891,snap_cr_1996,2026-01-03T23:00:00+00:00,2026-01-04T00:00:00+00:00,Other,Discover,SINGLE_VIDEO,,460700.0,68,0,0.0488,PHP,10.0,0,RECEIVED,ACTIVE,,2026-01-03T23:00:00+00:00,row_h0l2igb4xkoo,hash_elyuhunoi02a2b,snapchat_20260103_23.csv,2026-01-05T23:49:00+00:00
